时间步长,经度,纬度,降水量
1,112.88172200524143,24.839624025162912,158
1,112.89005533857477,24.839624025162912,166
1,112.88172200524143,24.83129069182958,161
1,112.89005533857477,24.83129069182958,164
1,112.89838867190811,24.83129069182958,172
1,112.90672200524145,24.83129069182958,176
1,112.91505533857479,24.83129069182958,175
1,112.88172200524143,24.822957358496247,159
1,112.89005533857477,24.822957358496247,163
1,112.89838867190811,24.822957358496247,171
1,112.90672200524145,24.822957358496247,182
1,112.91505533857479,24.822957358496247,186
1,112.92338867190813,24.822957358496247,185
1,112.93172200524147,24.822957358496247,189
1,112.94005533857481,24.822957358496247,188
1,112.94838867190815,24.822957358496247,196
1,112.95672200524149,24.822957358496247,191
1,112.96505533857483,24.822957358496247,183
1,112.88172200524143,24.814624025162914,158
1,112.89005533857477,24.814624025162914,165
1,112.89838867190811,24.814624025162914,169
1,112.90672200524145,24.814624025162914,177
1,112.91505533857479,24.814624025162914,180
1,112.92338867190813,24.814624025162914,188
1,112.93172200524147,24.814624025162914,183
1,112.94005533857481,24.814624025162914,187
1,112.94838867190815,24.814624025162914,190
1,112.95672200524149,24.814624025162914,190
1,112.96505533857483,24.814624025162914,182
1,112.97338867190817,24.814624025162914,181
1,112.87338867190809,24.80629069182958,157
1,112.88172200524143,24.80629069182958,157
1,112.89005533857477,24.80629069182958,156
1,112.89838867190811,24.80629069182958,164
1,112.90672200524145,24.80629069182958,167
1,112.91505533857479,24.80629069182958,171
1,112.92338867190813,24.80629069182958,174
1,112.93172200524147,24.80629069182958,178
1,112.94005533857481,24.80629069182958,181
1,112.94838867190815,24.80629069182958,185
1,112.95672200524149,24.80629069182958,192
1,112.96505533857483,24.80629069182958,188
1,112.97338867190817,24.80629069182958,184
1,112.98172200524151,24.80629069182958,180
1,112.84838867190807,24.797957358496248,160
1,112.85672200524141,24.797957358496248,164
1,112.86505533857475,24.797957358496248,160
1,112.87338867190809,24.797957358496248,163
1,112.88172200524143,24.797957358496248,167
1,112.89005533857477,24.797957358496248,167
1,112.89838867190811,24.797957358496248,174
1,112.90672200524145,24.797957358496248,177
1,112.91505533857479,24.797957358496248,181
1,112.92338867190813,24.797957358496248,181
1,112.93172200524147,24.797957358496248,184
1,112.94005533857481,24.797957358496248,184
1,112.94838867190815,24.797957358496248,187
1,112.95672200524149,24.797957358496248,187
1,112.96505533857483,24.797957358496248,183
1,112.97338867190817,24.797957358496248,175
1,112.98172200524151,24.797957358496248,178
1,112.84005533857473,24.789624025162915,159
1,112.84838867190807,24.789624025162915,159
1,112.85672200524141,24.789624025162915,166
1,112.86505533857475,24.789624025162915,166
1,112.87338867190809,24.789624025162915,169
1,112.88172200524143,24.789624025162915,177
1,112.89005533857477,24.789624025162915,177
1,112.89838867190811,24.789624025162915,176
1,112.90672200524145,24.789624025162915,172
1,112.91505533857479,24.789624025162915,176
1,112.92338867190813,24.789624025162915,183
1,112.93172200524147,24.789624025162915,186
1,112.94005533857481,24.789624025162915,182
1,112.94838867190815,24.789624025162915,182
1,112.95672200524149,24.789624025162915,182
1,112.96505533857483,24.789624025162915,181
1,112.97338867190817,24.789624025162915,173
1,112.98172200524151,24.789624025162915,169
1,112.84005533857473,24.781290691829582,158
1,112.84838867190807,24.781290691829582,157
1,112.85672200524141,24.781290691829582,157
1,112.86505533857475,24.781290691829582,164
1,112.87338867190809,24.781290691829582,172
1,112.88172200524143,24.781290691829582,175
1,112.89005533857477,24.781290691829582,167
1,112.89838867190811,24.781290691829582,167
1,112.90672200524145,24.781290691829582,171
1,112.91505533857479,24.781290691829582,174
1,112.92338867190813,24.781290691829582,174
1,112.93172200524147,24.781290691829582,174
1,112.94005533857481,24.781290691829582,177
1,112.94838867190815,24.781290691829582,180
1,112.95672200524149,24.781290691829582,184
1,112.96505533857483,24.781290691829582,176
1,112.97338867190817,24.781290691829582,172
1,112.98172200524151,24.781290691829582,164
1,112.84005533857473,24.77295735849625,156
1,112.84838867190807,24.77295735849625,156
1,112.85672200524141,24.77295735849625,159
1,112.86505533857475,24.77295735849625,159
1,112.87338867190809,24.77295735849625,163
1,112.88172200524143,24.77295735849625,162
1,112.89005533857477,24.77295735849625,158
1,112.89838867190811,24.77295735849625,162
1,112.90672200524145,24.77295735849625,165
1,112.91505533857479,24.77295735849625,165
1,112.92338867190813,24.77295735849625,169
1,112.93172200524147,24.77295735849625,176
1,112.94005533857481,24.77295735849625,179
1,112.94838867190815,24.77295735849625,183
1,112.95672200524149,24.77295735849625,179
1,112.96505533857483,24.77295735849625,175
1,112.97338867190817,24.77295735849625,167
1,112.98172200524151,24.77295735849625,167
1,112.84838867190807,24.764624025162917,154
1,112.85672200524141,24.764624025162917,154
1,112.86505533857475,24.764624025162917,154
1,112.87338867190809,24.764624025162917,154
1,112.88172200524143,24.764624025162917,157
1,112.89005533857477,24.764624025162917,161
1,112.89838867190811,24.764624025162917,164
1,112.90672200524145,24.764624025162917,168
1,112.91505533857479,24.764624025162917,171
1,112.92338867190813,24.764624025162917,175
1,112.93172200524147,24.764624025162917,178
1,112.94005533857481,24.764624025162917,182
1,112.94838867190815,24.764624025162917,181
1,112.95672200524149,24.764624025162917,181
1,112.96505533857483,24.764624025162917,173
1,112.97338867190817,24.764624025162917,169
1,112.98172200524151,24.764624025162917,165
1,112.84838867190807,24.756290691829584,153
1,112.85672200524141,24.756290691829584,156
1,112.86505533857475,24.756290691829584,152
1,112.87338867190809,24.756290691829584,156
1,112.88172200524143,24.756290691829584,159
1,112.89005533857477,24.756290691829584,167
1,112.89838867190811,24.756290691829584,166
1,112.90672200524145,24.756290691829584,170
1,112.91505533857479,24.756290691829584,173
1,112.92338867190813,24.756290691829584,173
1,112.93172200524147,24.756290691829584,177
1,112.94005533857481,24.756290691829584,173
