时间步长,经度,纬度,降水量
1,112.88172200524143,24.839624025162912,140
1,112.89005533857477,24.839624025162912,147
1,112.88172200524143,24.83129069182958,143
1,112.89005533857477,24.83129069182958,146
1,112.89838867190811,24.83129069182958,154
1,112.90672200524145,24.83129069182958,157
1,112.91505533857479,24.83129069182958,157
1,112.88172200524143,24.822957358496247,142
1,112.89005533857477,24.822957358496247,146
1,112.89838867190811,24.822957358496247,153
1,112.90672200524145,24.822957358496247,163
1,112.91505533857479,24.822957358496247,167
1,112.92338867190813,24.822957358496247,167
1,112.93172200524147,24.822957358496247,170
1,112.94005533857481,24.822957358496247,170
1,112.94838867190815,24.822957358496247,178
1,112.95672200524149,24.822957358496247,174
1,112.96505533857483,24.822957358496247,167
1,112.88172200524143,24.814624025162914,141
1,112.89005533857477,24.814624025162914,149
1,112.89838867190811,24.814624025162914,152
1,112.90672200524145,24.814624025162914,159
1,112.91505533857479,24.814624025162914,163
1,112.92338867190813,24.814624025162914,170
1,112.93172200524147,24.814624025162914,166
1,112.94005533857481,24.814624025162914,170
1,112.94838867190815,24.814624025162914,173
1,112.95672200524149,24.814624025162914,173
1,112.96505533857483,24.814624025162914,166
1,112.97338867190817,24.814624025162914,166
1,112.87338867190809,24.80629069182958,141
1,112.88172200524143,24.80629069182958,141
1,112.89005533857477,24.80629069182958,141
1,112.89838867190811,24.80629069182958,148
1,112.90672200524145,24.80629069182958,151
1,112.91505533857479,24.80629069182958,155
1,112.92338867190813,24.80629069182958,158
1,112.93172200524147,24.80629069182958,162
1,112.94005533857481,24.80629069182958,165
1,112.94838867190815,24.80629069182958,169
1,112.95672200524149,24.80629069182958,176
1,112.96505533857483,24.80629069182958,173
1,112.97338867190817,24.80629069182958,169
1,112.98172200524151,24.80629069182958,166
1,112.84838867190807,24.797957358496248,143
1,112.85672200524141,24.797957358496248,147
1,112.86505533857475,24.797957358496248,143
1,112.87338867190809,24.797957358496248,147
1,112.88172200524143,24.797957358496248,150
1,112.89005533857477,24.797957358496248,151
1,112.89838867190811,24.797957358496248,158
1,112.90672200524145,24.797957358496248,161
1,112.91505533857479,24.797957358496248,165
1,112.92338867190813,24.797957358496248,165
1,112.93172200524147,24.797957358496248,168
1,112.94005533857481,24.797957358496248,168
1,112.94838867190815,24.797957358496248,172
1,112.95672200524149,24.797957358496248,172
1,112.96505533857483,24.797957358496248,168
1,112.97338867190817,24.797957358496248,161
1,112.98172200524151,24.797957358496248,165
1,112.84005533857473,24.789624025162915,143
1,112.84838867190807,24.789624025162915,143
1,112.85672200524141,24.789624025162915,150
1,112.86505533857475,24.789624025162915,150
1,112.87338867190809,24.789624025162915,153
1,112.88172200524143,24.789624025162915,160
1,112.89005533857477,24.789624025162915,160
1,112.89838867190811,24.789624025162915,160
1,112.90672200524145,24.789624025162915,157
1,112.91505533857479,24.789624025162915,160
1,112.92338867190813,24.789624025162915,167
1,112.93172200524147,24.789624025162915,171
1,112.94005533857481,24.789624025162915,167
1,112.94838867190815,24.789624025162915,168
1,112.95672200524149,24.789624025162915,168
1,112.96505533857483,24.789624025162915,168
1,112.97338867190817,24.789624025162915,161
1,112.98172200524151,24.789624025162915,157
1,112.84005533857473,24.781290691829582,142
1,112.84838867190807,24.781290691829582,142
1,112.85672200524141,24.781290691829582,142
1,112.86505533857475,24.781290691829582,149
1,112.87338867190809,24.781290691829582,156
1,112.88172200524143,24.781290691829582,159
1,112.89005533857477,24.781290691829582,152
1,112.89838867190811,24.781290691829582,153
1,112.90672200524145,24.781290691829582,156
1,112.91505533857479,24.781290691829582,160
1,112.92338867190813,24.781290691829582,160
1,112.93172200524147,24.781290691829582,160
1,112.94005533857481,24.781290691829582,163
1,112.94838867190815,24.781290691829582,167
1,112.95672200524149,24.781290691829582,170
1,112.96505533857483,24.781290691829582,163
1,112.97338867190817,24.781290691829582,160
1,112.98172200524151,24.781290691829582,153
1,112.84005533857473,24.77295735849625,141
1,112.84838867190807,24.77295735849625,141
1,112.85672200524141,24.77295735849625,144
1,112.86505533857475,24.77295735849625,145
1,112.87338867190809,24.77295735849625,148
1,112.88172200524143,24.77295735849625,148
1,112.89005533857477,24.77295735849625,145
1,112.89838867190811,24.77295735849625,148
1,112.90672200524145,24.77295735849625,152
1,112.91505533857479,24.77295735849625,152
1,112.92338867190813,24.77295735849625,155
1,112.93172200524147,24.77295735849625,162
1,112.94005533857481,24.77295735849625,166
1,112.94838867190815,24.77295735849625,170
1,112.95672200524149,24.77295735849625,166
1,112.96505533857483,24.77295735849625,163
1,112.97338867190817,24.77295735849625,156
1,112.98172200524151,24.77295735849625,156
1,112.84838867190807,24.764624025162917,140
1,112.85672200524141,24.764624025162917,140
1,112.86505533857475,24.764624025162917,140
1,112.87338867190809,24.764624025162917,140
1,112.88172200524143,24.764624025162917,144
1,112.89005533857477,24.764624025162917,147
1,112.89838867190811,24.764624025162917,151
1,112.90672200524145,24.764624025162917,155
1,112.91505533857479,24.764624025162917,158
1,112.92338867190813,24.764624025162917,162
1,112.93172200524147,24.764624025162917,165
1,112.94005533857481,24.764624025162917,169
1,112.94838867190815,24.764624025162917,169
1,112.95672200524149,24.764624025162917,169
1,112.96505533857483,24.764624025162917,162
1,112.97338867190817,24.764624025162917,159
1,112.98172200524151,24.764624025162917,155
1,112.84838867190807,24.756290691829584,139
1,112.85672200524141,24.756290691829584,143
1,112.86505533857475,24.756290691829584,140
1,112.87338867190809,24.756290691829584,143
1,112.88172200524143,24.756290691829584,147
1,112.89005533857477,24.756290691829584,154
1,112.89838867190811,24.756290691829584,154
1,112.90672200524145,24.756290691829584,157
1,112.91505533857479,24.756290691829584,161
1,112.92338867190813,24.756290691829584,161
1,112.93172200524147,24.756290691829584,164
1,112.94005533857481,24.756290691829584,161
1,112.94838867190815,24.756290691829584,161
1,112.95672200524149,24.756290691829584,161
1,112.96505533857483,24.756290691829584,158
1,112.97338867190817,24.756290691829584,155
1,112.98172200524151,24.756290691829584,151
1,112.84838867190807,24.74795735849625,142
1,112.85672200524141,24.74795735849625,149
1,112.86505533857475,24.74795735849625,149
1,112.87338867190809,24.74795735849625,149
1,112.88172200524143,24.74795735849625,146
1,112.89005533857477,24.74795735849625,149
1,112.89838867190811,24.74795735849625,153
1,112.90672200524145,24.74795735849625,153
1,112.91505533857479,24.74795735849625,156
1,112.92338867190813,24.74795735849625,157
1,112.93172200524147,24.74795735849625,160
1,112.94005533857481,24.74795735849625,160
1,112.94838867190815,24.74795735849625,157
1,112.95672200524149,24.74795735849625,157
1,112.96505533857483,24.74795735849625,154
1,112.97338867190817,24.74795735849625,151
1,112.98172200524151,24.74795735849625,151
1,112.85672200524141,24.739624025162918,151
1,112.86505533857475,24.739624025162918,158
1,112.87338867190809,24.739624025162918,158
1,112.88172200524143,24.739624025162918,155
1,112.89005533857477,24.739624025162918,155
1,112.89838867190811,24.739624025162918,152
1,112.90672200524145,24.739624025162918,155
1,112.91505533857479,24.739624025162918,156
1,112.92338867190813,24.739624025162918,156
1,112.93172200524147,24.739624025162918,159
1,112.94005533857481,24.739624025162918,163
1,112.94838867190815,24.739624025162918,163
1,112.95672200524149,24.739624025162918,156
1,112.96505533857483,24.739624025162918,153
1,112.97338867190817,24.739624025162918,150
1,112.98172200524151,24.739624025162918,146
1,112.99005533857485,24.739624025162918,146
1,112.99838867190819,24.739624025162918,147
1,112.85672200524141,24.731290691829585,154
1,112.86505533857475,24.731290691829585,157
1,112.87338867190809,24.731290691829585,158
1,112.88172200524143,24.731290691829585,161
1,112.89005533857477,24.731290691829585,161
1,112.89838867190811,24.731290691829585,158
1,112.90672200524145,24.731290691829585,155
1,112.91505533857479,24.731290691829585,155
1,112.92338867190813,24.731290691829585,158
1,112.93172200524147,24.731290691829585,158
1,112.94005533857481,24.731290691829585,158
1,112.94838867190815,24.731290691829585,155
1,112.95672200524149,24.731290691829585,152
1,112.96505533857483,24.731290691829585,149
