时间步长,经度,纬度,降水量
1,112.88172200524143,24.839624025162912,891
1,112.89005533857477,24.839624025162912,938
1,112.88172200524143,24.83129069182958,917
1,112.89005533857477,24.83129069182958,941
1,112.89838867190811,24.83129069182958,988
1,112.90672200524145,24.83129069182958,1012
1,112.91505533857479,24.83129069182958,1012
1,112.88172200524143,24.822957358496247,921
1,112.89005533857477,24.822957358496247,944
1,112.89838867190811,24.822957358496247,991
1,112.90672200524145,24.822957358496247,1061
1,112.91505533857479,24.822957358496247,1085
1,112.92338867190813,24.822957358496247,1086
1,112.93172200524147,24.822957358496247,1110
1,112.94005533857481,24.822957358496247,1111
1,112.94838867190815,24.822957358496247,1158
1,112.95672200524149,24.822957358496247,1136
1,112.96505533857483,24.822957358496247,1090
1,112.88172200524143,24.814624025162914,924
1,112.89005533857477,24.814624025162914,971
1,112.89838867190811,24.814624025162914,995
1,112.90672200524145,24.814624025162914,1042
1,112.91505533857479,24.814624025162914,1065
1,112.92338867190813,24.814624025162914,1113
1,112.93172200524147,24.814624025162914,1090
1,112.94005533857481,24.814624025162914,1114
1,112.94838867190815,24.814624025162914,1138
1,112.95672200524149,24.814624025162914,1139
1,112.96505533857483,24.814624025162914,1093
1,112.97338867190817,24.814624025162914,1094
1,112.87338867190809,24.80629069182958,926
1,112.88172200524143,24.80629069182958,927
1,112.89005533857477,24.80629069182958,928
1,112.89838867190811,24.80629069182958,975
1,112.90672200524145,24.80629069182958,999
1,112.91505533857479,24.80629069182958,1023
1,112.92338867190813,24.80629069182958,1046
1,112.93172200524147,24.80629069182958,1070
1,112.94005533857481,24.80629069182958,1094
1,112.94838867190815,24.80629069182958,1119
1,112.95672200524149,24.80629069182958,1166
1,112.96505533857483,24.80629069182958,1143
1,112.97338867190817,24.80629069182958,1121
1,112.98172200524151,24.80629069182958,1098
1,112.84838867190807,24.797957358496248,951
1,112.85672200524141,24.797957358496248,975
1,112.86505533857475,24.797957358496248,952
1,112.87338867190809,24.797957358496248,976
1,112.88172200524143,24.797957358496248,1000
1,112.89005533857477,24.797957358496248,1001
1,112.89838867190811,24.797957358496248,1048
1,112.90672200524145,24.797957358496248,1072
1,112.91505533857479,24.797957358496248,1096
1,112.92338867190813,24.797957358496248,1097
1,112.93172200524147,24.797957358496248,1121
1,112.94005533857481,24.797957358496248,1121
1,112.94838867190815,24.797957358496248,1145
1,112.95672200524149,24.797957358496248,1146
1,112.96505533857483,24.797957358496248,1123
1,112.97338867190817,24.797957358496248,1077
1,112.98172200524151,24.797957358496248,1101
1,112.84005533857473,24.789624025162915,954
1,112.84838867190807,24.789624025162915,955
1,112.85672200524141,24.789624025162915,1002
1,112.86505533857475,24.789624025162915,1002
1,112.87338867190809,24.789624025162915,1026
1,112.88172200524143,24.789624025162915,1073
1,112.89005533857477,24.789624025162915,1074
1,112.89838867190811,24.789624025162915,1075
1,112.90672200524145,24.789624025162915,1052
1,112.91505533857479,24.789624025162915,1076
1,112.92338867190813,24.789624025162915,1123
1,112.93172200524147,24.789624025162915,1148
1,112.94005533857481,24.789624025162915,1125
1,112.94838867190815,24.789624025162915,1125
1,112.95672200524149,24.789624025162915,1126
1,112.96505533857483,24.789624025162915,1127
1,112.97338867190817,24.789624025162915,1080
