626.00,627.00,634.00,636.00,638.00,642.00,642.00.1,627.00.1,611.00,604.00,604.00.1,603.00,615.00,609.00,602.00,597.00,608.00,623.00,646.00,641.00,638.00.1,641.00.1,644.00,666.00,670.00,692.00,697.00,693.00,681.00,673.00,678.00,677.00,678.00.1,680.00,684.00,696.00,705.00,707.00,710.00,714.00,721.00,736.00
591.0,624.0,632.0,636.0,643.0,646.0,644.0,644.0,625.0,615.0,621.0,620.0,622.0,624.0,619.0,618.0,620.0,639.0,648.0,654.0,656.0,651.0,648.0,670.0,685.0,700.0,705.0,707.0,702.0,704.0,702.0,702.0,695.0,695.0,692.0,697.0,705.0,707.0,713.0,716.0,727.0,738.0
579.0,587.0,610.0,620.0,630.0,641.0,639.0,640.0,642.0,636.0,640.0,641.0,630.0,626.0,624.0,636.0,635.0,644.0,652.0,661.0,669.0,668.0,665.0,678.0,692.0,706.0,715.0,722.0,722.0,730.0,727.0,728.0,725.0,711.0,700.0,698.0,699.0,703.0,712.0,721.0,728.0,739.0
545.0,572.0,580.0,592.0,613.0,624.0,636.0,635.0,645.0,647.0,654.0,658.0,658.0,643.0,636.0,633.0,639.0,648.0,664.0,674.0,683.0,683.0,681.0,690.0,707.0,717.0,723.0,732.0,732.0,736.0,734.0,726.0,731.0,730.0,712.0,710.0,706.0,705.0,716.0,725.0,732.0,742.0
538.0,548.0,563.0,575.0,593.0,606.0,624.0,628.0,652.0,661.0,668.0,669.0,659.0,655.0,649.0,640.0,646.0,661.0,680.0,694.0,697.0,702.0,705.0,710.0,717.0,734.0,734.0,744.0,743.0,741.0,748.0,749.0,747.0,744.0,738.0,732.0,716.0,733.0,742.0,742.0,732.0,742.0
517.0,526.0,539.0,553.0,579.0,589.0,600.0,620.0,655.0,669.0,676.0,669.0,664.0,660.0,659.0,657.0,662.0,680.0,695.0,703.0,704.0,706.0,716.0,721.0,733.0,750.0,758.0,758.0,755.0,761.0,764.0,753.0,752.0,745.0,744.0,729.0,730.0,740.0,742.0,742.0,739.0,749.0
498.0,509.0,521.0,544.0,556.0,582.0,586.0,642.0,655.0,664.0,667.0,671.0,669.0,670.0,670.0,674.0,681.0,696.0,707.0,712.0,713.0,707.0,718.0,728.0,756.0,758.0,766.0,769.0,768.0,770.0,769.0,770.0,756.0,749.0,739.0,732.0,730.0,740.0,754.0,752.0,753.0,759.0
487.0,498.0,511.0,532.0,552.0,568.0,583.0,641.0,656.0,660.0,660.0,662.0,668.0,676.0,686.0,687.0,692.0,698.0,707.0,714.0,715.0,707.0,720.0,730.0,758.0,761.0,774.0,777.0,784.0,782.0,777.0,771.0,764.0,750.0,739.0,732.0,739.0,749.0,764.0,762.0,764.0,765.0
484.0,497.0,515.0,538.0,557.0,572.0,588.0,632.0,643.0,650.0,653.0,660.0,667.0,681.0,692.0,693.0,691.0,696.0,700.0,706.0,707.0,710.0,720.0,736.0,744.0,754.0,770.0,783.0,782.0,790.0,789.0,780.0,764.0,750.0,743.0,746.0,756.0,763.0,775.0,772.0,774.0,775.0
480.0,496.0,514.0,536.0,551.0,567.0,591.0,620.0,632.0,639.0,646.0,656.0,667.0,680.0,686.0,685.0,684.0,682.0,682.0,689.0,691.0,706.0,718.0,727.0,735.0,757.0,770.0,770.0,781.0,790.0,789.0,780.0,768.0,759.0,755.0,748.0,760.0,769.0,781.0,778.0,782.0,787.0
471.0,491.0,512.0,530.0,542.0,559.0,610.0,618.0,626.0,632.0,644.0,657.0,670.0,676.0,677.0,676.0,676.0,678.0,678.0,681.0,687.0,705.0,712.0,718.0,727.0,753.0,756.0,770.0,781.0,790.0,794.0,783.0,774.0,764.0,763.0,768.0,767.0,781.0,784.0,786.0,791.0,789.0
455.0,471.0,499.0,520.0,537.0,557.0,604.0,611.0,625.0,637.0,646.0,654.0,661.0,664.0,666.0,670.0,674.0,681.0,686.0,686.0,694.0,707.0,712.0,716.0,728.0,743.0,756.0,770.0,779.0,787.0,792.0,783.0,777.0,777.0,777.0,781.0,789.0,793.0,788.0,793.0,806.0,802.0
462.0,476.0,493.0,512.0,531.0,556.0,598.0,606.0,622.0,635.0,640.0,648.0,655.0,656.0,661.0,668.0,676.0,689.0,691.0,697.0,703.0,717.0,719.0,722.0,728.0,743.0,756.0,765.0,772.0,782.0,784.0,787.0,785.0,786.0,792.0,797.0,805.0,803.0,809.0,813.0,820.0,825.0
462.0,475.0,487.0,505.0,523.0,545.0,572.0,592.0,612.0,627.0,633.0,640.0,648.0,654.0,659.0,664.0,673.0,687.0,695.0,703.0,715.0,726.0,729.0,722.0,726.0,736.0,745.0,751.0,761.0,776.0,784.0,792.0,802.0,801.0,809.0,818.0,826.0,829.0,832.0,834.0,836.0,837.0
468.0,479.0,487.0,496.0,508.0,526.0,569.0,587.0,599.0,616.0,628.0,638.0,649.0,659.0,665.0,670.0,677.0,687.0,695.0,708.0,720.0,726.0,729.0,732.0,734.0,740.0,744.0,750.0,762.0,779.0,789.0,802.0,801.0,813.0,823.0,833.0,842.0,848.0,853.0,854.0,848.0,860.0
486.0,490.0,491.0,498.0,505.0,546.0,566.0,580.0,590.0,608.0,628.0,644.0,657.0,671.0,676.0,677.0,684.0,689.0,699.0,708.0,720.0,728.0,734.0,737.0,738.0,741.0,749.0,756.0,770.0,784.0,791.0,799.0,809.0,820.0,830.0,846.0,855.0,861.0,863.0,863.0,865.0,864.0
507.0,510.0,502.0,499.0,520.0,552.0,565.0,577.0,589.0,606.0,620.0,637.0,655.0,676.0,680.0,690.0,697.0,689.0,699.0,708.0,730.0,740.0,745.0,751.0,753.0,758.0,762.0,775.0,785.0,793.0,800.0,801.0,809.0,824.0,836.0,845.0,849.0,858.0,859.0,860.0,860.0,859.0
531.0,535.0,532.0,527.0,534.0,556.0,566.0,581.0,592.0,603.0,614.0,621.0,650.0,669.0,684.0,690.0,697.0,703.0,715.0,720.0,740.0,749.0,751.0,752.0,753.0,761.0,773.0,780.0,786.0,789.0,793.0,798.0,807.0,813.0,822.0,840.0,841.0,844.0,840.0,855.0,857.0,853.0
549.0,556.0,555.0,553.0,550.0,571.0,579.0,589.0,598.0,608.0,615.0,628.0,648.0,669.0,684.0,690.0,696.0,710.0,717.0,734.0,745.0,750.0,751.0,753.0,753.0,758.0,766.0,770.0,777.0,779.0,781.0,790.0,794.0,802.0,824.0,825.0,827.0,829.0,831.0,833.0,837.0,846.0
561.0,571.0,572.0,573.0,571.0,581.0,594.0,597.0,605.0,610.0,622.0,628.0,648.0,666.0,679.0,686.0,691.0,703.0,716.0,734.0,741.0,749.0,753.0,757.0,759.0,754.0,762.0,767.0,774.0,771.0,774.0,783.0,786.0,790.0,806.0,810.0,806.0,814.0,812.0,822.0,830.0,839.0
586.0,593.0,588.0,592.0,591.0,603.0,609.0,613.0,613.0,610.0,622.0,635.0,651.0,665.0,674.0,681.0,686.0,693.0,706.0,731.0,734.0,741.0,742.0,746.0,747.0,747.0,754.0,759.0,763.0,759.0,763.0,772.0,773.0,775.0,789.0,794.0,797.0,791.0,806.0,812.0,820.0,829.0
597.0,616.0,614.0,616.0,624.0,624.0,623.0,613.0,613.0,620.0,628.0,636.0,648.0,658.0,667.0,676.0,680.0,687.0,699.0,724.0,720.0,727.0,727.0,732.0,738.0,743.0,739.0,744.0,753.0,758.0,760.0,762.0,764.0,769.0,785.0,784.0,789.0,793.0,792.0,805.0,810.0,814.0
619.0,620.0,624.0,634.0,636.0,624.0,623.0,625.0,626.0,628.0,632.0,641.0,650.0,656.0,665.0,675.0,683.0,691.0,699.0,710.0,707.0,712.0,713.0,716.0,731.0,725.0,727.0,737.0,749.0,753.0,751.0,752.0,754.0,769.0,774.0,775.0,777.0,786.0,791.0,797.0,806.0,809.0
623.0,634.0,647.0,634.0,636.0,635.0,635.0,639.0,637.0,637.0,638.0,646.0,653.0,659.0,665.0,674.0,684.0,688.0,704.0,703.0,696.0,698.0,711.0,711.0,720.0,717.0,720.0,728.0,741.0,749.0,744.0,743.0,746.0,756.0,762.0,767.0,772.0,783.0,792.0,798.0,806.0,812.0
633.0,634.0,647.0,646.0,649.0,653.0,652.0,653.0,649.0,647.0,647.0,649.0,653.0,657.0,661.0,670.0,684.0,689.0,698.0,693.0,687.0,692.0,700.0,705.0,705.0,710.0,714.0,721.0,730.0,738.0,743.0,744.0,743.0,749.0,755.0,763.0,768.0,777.0,791.0,805.0,809.0,815.0
633.0,647.0,651.0,669.0,663.0,665.0,666.0,664.0,663.0,656.0,650.0,643.0,644.0,648.0,652.0,665.0,673.0,678.0,687.0,686.0,685.0,690.0,695.0,700.0,706.0,708.0,709.0,715.0,721.0,725.0,731.0,737.0,739.0,751.0,756.0,763.0,765.0,788.0,792.0,807.0,815.0,816.0
635.0,646.0,656.0,676.0,683.0,678.0,673.0,673.0,671.0,665.0,652.0,641.0,641.0,649.0,650.0,659.0,664.0,669.0,680.0,682.0,682.0,685.0,689.0,695.0,704.0,712.0,714.0,720.0,724.0,730.0,733.0,738.0,743.0,759.0,766.0,772.0,782.0,798.0,805.0,809.0,821.0,831.0
640.0,651.0,662.0,686.0,695.0,694.0,685.0,682.0,676.0,670.0,650.0,644.0,646.0,650.0,651.0,657.0,660.0,670.0,679.0,675.0,682.0,688.0,690.0,696.0,705.0,716.0,720.0,727.0,731.0,728.0,737.0,743.0,754.0,766.0,774.0,781.0,795.0,796.0,804.0,819.0,833.0,839.0
