348.00,342.00,339.00,344.00,348.00.1,346.00,331.00,334.00,334.00.1,338.00,347.00,347.00.1,353.00,341.00,337.00,354.00,361.00,389.00,415.00,431.00,437.00,450.00,454.00,449.00,443.00,445.00,449.00.1,439.00,438.00,438.00.1,459.00,476.00,485.00,483.00,484.00,470.00,469.00,474.00,474.00.1,479.00,492.00,504.00
363.0,347.0,353.0,356.0,362.0,357.0,344.0,343.0,345.0,353.0,357.0,358.0,353.0,358.0,357.0,359.0,375.0,401.0,428.0,444.0,449.0,447.0,455.0,462.0,457.0,455.0,449.0,439.0,445.0,464.0,476.0,486.0,488.0,495.0,492.0,483.0,477.0,477.0,478.0,486.0,503.0,510.0
373.0,365.0,367.0,374.0,375.0,364.0,360.0,358.0,360.0,372.0,365.0,364.0,364.0,368.0,370.0,368.0,399.0,423.0,439.0,452.0,465.0,468.0,474.0,475.0,457.0,455.0,454.0,460.0,460.0,469.0,474.0,481.0,488.0,491.0,495.0,502.0,493.0,489.0,486.0,492.0,504.0,516.0
384.0,372.0,376.0,382.0,384.0,372.0,369.0,375.0,382.0,385.0,379.0,376.0,372.0,380.0,379.0,404.0,423.0,440.0,457.0,461.0,474.0,486.0,474.0,475.0,476.0,463.0,461.0,468.0,481.0,481.0,474.0,478.0,483.0,490.0,499.0,501.0,500.0,495.0,496.0,502.0,510.0,524.0
399.0,392.0,396.0,395.0,395.0,378.0,380.0,400.0,411.0,407.0,398.0,397.0,403.0,403.0,427.0,430.0,446.0,455.0,462.0,473.0,474.0,486.0,494.0,496.0,493.0,488.0,482.0,486.0,495.0,497.0,490.0,484.0,483.0,488.0,498.0,504.0,511.0,511.0,509.0,514.0,521.0,533.0
403.0,405.0,413.0,416.0,413.0,409.0,413.0,411.0,411.0,413.0,415.0,419.0,431.0,437.0,465.0,472.0,468.0,473.0,462.0,473.0,482.0,495.0,499.0,501.0,506.0,502.0,500.0,498.0,502.0,502.0,497.0,492.0,487.0,495.0,500.0,507.0,514.0,518.0,517.0,528.0,530.0,539.0
419.0,426.0,435.0,438.0,437.0,425.0,425.0,433.0,434.0,433.0,431.0,443.0,452.0,462.0,488.0,495.0,468.0,473.0,479.0,484.0,492.0,504.0,511.0,510.0,512.0,510.0,502.0,499.0,507.0,508.0,505.0,511.0,500.0,497.0,503.0,515.0,512.0,517.0,519.0,525.0,537.0,544.0
461.0,461.0,479.0,475.0,469.0,452.0,450.0,458.0,459.0,460.0,462.0,470.0,473.0,487.0,488.0,495.0,488.0,488.0,492.0,496.0,504.0,512.0,516.0,516.0,517.0,516.0,508.0,506.0,519.0,517.0,519.0,512.0,507.0,505.0,507.0,512.0,514.0,517.0,521.0,522.0,527.0,540.0
482.0,481.0,483.0,476.0,471.0,472.0,468.0,471.0,470.0,468.0,470.0,475.0,473.0,487.0,498.0,507.0,506.0,503.0,506.0,503.0,511.0,519.0,525.0,529.0,527.0,522.0,522.0,516.0,524.0,528.0,529.0,527.0,520.0,511.0,514.0,507.0,520.0,525.0,528.0,523.0,527.0,536.0
481.0,486.0,483.0,477.0,470.0,466.0,467.0,475.0,481.0,481.0,470.0,475.0,480.0,496.0,508.0,509.0,517.0,521.0,520.0,522.0,525.0,528.0,530.0,533.0,527.0,529.0,518.0,523.0,520.0,529.0,534.0,531.0,528.0,522.0,522.0,526.0,527.0,534.0,534.0,529.0,530.0,542.0
476.0,474.0,475.0,471.0,466.0,462.0,463.0,469.0,481.0,481.0,474.0,480.0,488.0,499.0,505.0,510.0,518.0,523.0,524.0,528.0,537.0,542.0,540.0,543.0,536.0,542.0,530.0,524.0,527.0,532.0,538.0,540.0,536.0,530.0,525.0,533.0,543.0,548.0,545.0,545.0,543.0,549.0
473.0,475.0,472.0,467.0,466.0,463.0,463.0,469.0,475.0,478.0,478.0,484.0,498.0,502.0,508.0,511.0,518.0,522.0,524.0,532.0,542.0,544.0,545.0,543.0,546.0,554.0,558.0,535.0,536.0,540.0,545.0,547.0,540.0,535.0,538.0,548.0,554.0,552.0,553.0,554.0,557.0,559.0
474.0,478.0,469.0,463.0,465.0,463.0,465.0,472.0,477.0,481.0,483.0,481.0,501.0,507.0,504.0,515.0,514.0,519.0,525.0,535.0,543.0,544.0,541.0,546.0,548.0,556.0,557.0,566.0,559.0,552.0,551.0,544.0,542.0,541.0,542.0,554.0,562.0,563.0,562.0,566.0,569.0,573.0
475.0,477.0,475.0,463.0,465.0,463.0,468.0,475.0,479.0,480.0,481.0,490.0,498.0,501.0,510.0,525.0,526.0,528.0,536.0,545.0,550.0,549.0,548.0,553.0,555.0,556.0,559.0,566.0,566.0,565.0,563.0,562.0,555.0,559.0,557.0,561.0,572.0,576.0,578.0,583.0,582.0,585.0
