longitude,latitude,tmp_avg,ndvi_avg,region_id
112.952246,24.688057,20.633333333333333,0.7978000000000001,1
112.965083,24.688057,21.233333333333334,0.7690499933333333,2
112.97792,24.688057,21.833333333333332,0.7577833266666666,3
112.862387,24.696527,22.0,0.7951999933333332,4
112.888061,24.696527,18.9,0.7331833333333333,5
112.939409,24.696527,19.745833333333334,0.8053999783333333,6
112.952246,24.696527,20.28333333333333,0.8279333133333333,7
112.965083,24.696527,21.233333333333334,0.793049985,8
112.97792,24.696527,21.833333333333332,0.75811664,9
112.990757,24.696527,22.03333333333333,0.7578833333333334,10
113.003594,24.696527,22.03333333333333,0.7370833266666666,11
113.016431,24.696527,22.03333333333333,0.7049166533333334,12
112.84955,24.704997,22.399999999999995,0.8367333283333332,13
112.862387,24.704997,22.125,0.8367333283333332,14
112.875224,24.704997,20.525,0.7811333266666667,15
112.888061,24.704997,19.325,0.7044333149999998,16
112.900898,24.704997,17.65,0.7692499816666666,17
112.913735,24.704997,18.250000000000004,0.75576666,18
112.926572,24.704997,19.175,0.7786333133333333,19
112.939409,24.704997,19.570833333333336,0.8130833333333333,20
112.952246,24.704997,20.233333333333334,0.804516635,21
112.965083,24.704997,21.03333333333333,0.8002333183333333,22
112.97792,24.704997,21.63333333333333,0.7797499933333333,23
112.990757,24.704997,21.88333333333333,0.7747333200000001,24
113.003594,24.704997,22.033333333333335,0.7109666533333333,25
113.016431,24.704997,22.03333333333333,0.7057499916666666,26
112.84955,24.713467,22.000000000000004,0.7619000000000001,27
112.862387,24.713467,21.2,0.7204999866666667,28
112.875224,24.713467,19.2,0.695866655,29
112.888061,24.713467,18.45,0.7220666666666666,30
112.900898,24.713467,17.724999999999998,0.7473333133333334,31
112.913735,24.713467,18.349999999999998,0.7327999783333334,32
112.926572,24.713467,19.05,0.7450666516666667,33
112.939409,24.713467,19.520833333333336,0.7611333116666666,34
112.952246,24.713467,20.15833333333333,0.7931666583333334,35
112.965083,24.713467,20.958333333333332,0.78638332,36
112.97792,24.713467,21.45833333333334,0.7877833183333333,37
112.990757,24.713467,21.683333333333334,0.7896166666666665,38
113.003594,24.713467,21.833333333333332,0.6944999799999999,39
112.84955,24.721937,21.325,0.77516666,40
112.862387,24.721937,20.525,0.7498833266666667,41
112.875224,24.721937,18.775000000000002,0.6894833083333333,42
112.888061,24.721937,17.974999999999998,0.677749985,43
112.900898,24.721937,17.9,0.6581333183333333,44
112.913735,24.721937,18.474999999999998,0.7210499733333333,45
112.926572,24.721937,18.775,0.7326499949999999,46
112.939409,24.721937,19.145833333333336,0.7484833216666668,47
112.952246,24.721937,19.958333333333332,0.7977833066666666,48
112.965083,24.721937,20.608333333333334,0.8019499866666667,49
112.97792,24.721937,21.308333333333334,0.7896666450000001,50
112.990757,24.721937,21.458333333333332,0.7896666450000001,51
113.003594,24.721937,21.733333333333334,0.7515999866666667,52
112.862387,24.730407,20.55,0.7962000000000001,53
112.875224,24.730407,19.05,0.7054333166666668,54
112.888061,24.730407,18.599999999999998,0.7052999833333334,55
112.900898,24.730407,18.45,0.6632166583333333,56
112.913735,24.730407,19.0,0.6632166583333333,57
112.926572,24.730407,18.625,0.7341666433333333,58
112.939409,24.730407,19.245833333333334,0.7430500000000001,59
112.952246,24.730407,19.90833333333333,0.8002166616666666,60
112.965083,24.730407,20.683333333333334,0.768666645,61
112.97792,24.730407,21.133333333333333,0.7800499866666667,62
112.990757,24.730407,21.458333333333332,0.7699999883333333,63
113.003594,24.730407,21.78333333333333,0.7238166466666666,64
112.84955,24.738877,21.8,0.7982999783333332,65
112.862387,24.738877,21.025,0.787883325,66
112.875224,24.738877,19.95,0.7562833133333333,67
112.888061,24.738877,19.7,0.7679333233333332,68
112.900898,24.738877,19.825,0.752283315,69
112.913735,24.738877,19.575,0.7313833200000001,70
112.926572,24.738877,18.95,0.7309499850000001,71
112.939409,24.738877,19.045833333333334,0.7273499883333333,72
112.952246,24.738877,19.833333333333332,0.7768833283333333,73
112.965083,24.738877,20.633333333333333,0.78904999,74
112.97792,24.738877,21.28333333333333,0.7409499783333334,75
112.990757,24.738877,21.63333333333333,0.74165,76
113.003594,24.738877,21.78333333333333,0.6529833233333333,77
112.84955,24.747347,22.399999999999995,0.8031499916666666,78
112.862387,24.747347,21.75,0.7779166433333334,79
112.875224,24.747347,21.224999999999998,0.7636999883333333,80
112.888061,24.747347,20.675,0.7977333133333334,81
112.900898,24.747347,20.325,0.6598333333333334,82
112.913735,24.747347,19.65,0.7242999816666668,83
112.926572,24.747347,19.175,0.7124499866666666,84
112.939409,24.747347,18.945833333333336,0.7319166666666668,85
112.952246,24.747347,19.683333333333334,0.7722666583333333,86
112.965083,24.747347,20.583333333333332,0.7826166583333333,87
112.97792,24.747347,21.358333333333334,0.7528666516666668,88
112.84955,24.755817,23.224999999999998,0.7878666583333332,89
112.862387,24.755817,22.724999999999998,0.8284499933333334,90
112.875224,24.755817,22.099999999999998,0.8210833133333333,91
112.888061,24.755817,21.2,0.7770833116666668,92
112.900898,24.755817,20.349999999999998,0.7274499933333333,93
112.913735,24.755817,19.545833333333334,0.7179999816666666,94
112.926572,24.755817,18.841666666666665,0.6887166616666667,95
