longitude,latitude,tmp_avg,ndvi_avg,region_id
112.952246,24.688057,19.457142857142856,0.7805142685714286,1
112.965083,24.688057,20.057142857142857,0.800928557142857,2
112.97792,24.688057,20.657142857142855,0.7437714114285716,3
112.862387,24.696527,20.8,0.7602285614285715,4
112.888061,24.696527,17.69285714285714,0.79591428,5
112.939409,24.696527,18.553571428571427,0.8470142728571428,6
112.952246,24.696527,19.107142857142858,0.8170999871428571,7
112.965083,24.696527,20.057142857142857,0.8041,8
112.97792,24.696527,20.657142857142855,0.7779428514285714,9
112.990757,24.696527,20.857142857142858,0.7753999885714286,10
113.003594,24.696527,20.857142857142858,0.7181571314285715,11
113.016431,24.696527,20.857142857142858,0.6838285557142857,12
112.84955,24.704997,21.207142857142856,0.781571402857143,13
112.862387,24.704997,20.928571428571427,0.781571402857143,14
112.875224,24.704997,19.321428571428566,0.79095713,15
112.888061,24.704997,18.117857142857144,0.7888285557142857,16
112.900898,24.704997,16.44285714285714,0.8128714128571429,17
112.913735,24.704997,17.042857142857144,0.8372571214285714,18
112.926572,24.704997,17.97142857142857,0.8458428457142857,19
112.939409,24.704997,18.375000000000004,0.8461999842857143,20
112.952246,24.704997,19.057142857142857,0.8230285528571429,21
112.965083,24.704997,19.857142857142858,0.7778571300000001,22
112.97792,24.704997,20.457142857142856,0.7754999785714286,23
112.990757,24.704997,20.707142857142856,0.7904142671428572,24
113.003594,24.704997,20.857142857142858,0.7310714171428572,25
113.016431,24.704997,20.857142857142858,0.6918999842857143,26
112.84955,24.713467,20.807142857142857,0.7705856942857144,27
112.862387,24.713467,20.00714285714286,0.7468999942857143,28
112.875224,24.713467,18.00714285714286,0.6848428457142858,29
112.888061,24.713467,17.246428571428574,0.72822856,30
112.900898,24.713467,16.517857142857142,0.7869285642857141,31
112.913735,24.713467,17.142857142857142,0.7849857028571429,32
112.926572,24.713467,17.842857142857145,0.8189999942857142,33
112.939409,24.713467,18.31785714285714,0.8170571271428572,34
112.952246,24.713467,18.974999999999998,0.7816714085714286,35
112.965083,24.713467,19.77857142857143,0.74518571,36
112.97792,24.713467,20.282142857142862,0.7581428399999999,37
112.990757,24.713467,20.50714285714286,0.7774999857142858,38
113.003594,24.713467,20.657142857142855,0.7097714128571428,39
112.84955,24.721937,20.13214285714286,0.7549571385714285,40
112.862387,24.721937,19.332142857142856,0.7569428514285714,41
112.875224,24.721937,17.582142857142856,0.7018428514285714,42
112.888061,24.721937,16.77857142857143,0.7607714228571429,43
112.900898,24.721937,16.69285714285714,0.7672142742857143,44
112.913735,24.721937,17.267857142857142,0.7716428571428572,45
112.926572,24.721937,17.56785714285714,0.7713428357142857,46
112.939409,24.721937,17.94285714285714,0.8044999928571429,47
112.952246,24.721937,18.767857142857142,0.8029285542857142,48
112.965083,24.721937,19.42142857142857,0.7827285528571428,49
112.97792,24.721937,20.12857142857143,0.77255712,50
112.990757,24.721937,20.282142857142855,0.77255712,51
113.003594,24.721937,20.557142857142857,0.7293571171428571,52
112.862387,24.730407,19.357142857142858,0.7789142685714285,53
112.875224,24.730407,17.857142857142858,0.7388857142857143,54
112.888061,24.730407,17.407142857142855,0.7837999814285714,55
112.900898,24.730407,17.25,0.7977714228571428,56
112.913735,24.730407,17.8,0.7977714228571428,57
112.926572,24.730407,17.41785714285714,0.7990285442857142,58
112.939409,24.730407,18.04285714285714,0.7663856857142857,59
112.952246,24.730407,18.717857142857145,0.7835142742857143,60
112.965083,24.730407,19.492857142857144,0.7825571185714286,61
112.97792,24.730407,19.946428571428566,0.7466285671428572,62
112.990757,24.730407,20.271428571428572,0.7317285485714285,63
113.003594,24.730407,20.603571428571428,0.70737141,64
112.84955,24.738877,20.607142857142858,0.7746571371428571,65
112.862387,24.738877,19.832142857142856,0.79889999,66
112.875224,24.738877,18.75714285714286,0.7823285528571429,67
112.888061,24.738877,18.50714285714286,0.7893142685714285,68
112.900898,24.738877,18.63214285714286,0.7766142814285715,69
112.913735,24.738877,18.37857142857143,0.7892571314285713,70
112.926572,24.738877,17.746428571428574,0.7685142857142857,71
112.939409,24.738877,17.842857142857145,0.7507428428571429,72
112.952246,24.738877,18.642857142857142,0.7669857142857143,73
112.965083,24.738877,19.44285714285714,0.7909714171428571,74
112.97792,24.738877,20.092857142857145,0.7153285614285715,75
112.990757,24.738877,20.44285714285714,0.7560285614285716,76
113.003594,24.738877,20.59642857142857,0.6120285557142857,77
112.84955,24.747347,21.207142857142856,0.7562142814285716,78
112.862387,24.747347,20.557142857142857,0.8039857085714285,79
112.875224,24.747347,20.032142857142855,0.7785857142857143,80
112.888061,24.747347,19.482142857142858,0.7496999942857142,81
112.900898,24.747347,19.13214285714286,0.7677571328571429,82
112.913735,24.747347,18.457142857142856,0.7580857028571428,83
112.926572,24.747347,17.97857142857143,0.7421285585714285,84
112.939409,24.747347,17.746428571428574,0.7504428428571428,85
