longitude,latitude,region_id,tmp,ndvi,年份
112.952246,24.688057,1,5.275,0.6731,200401
112.965083,24.688057,2,5.7,0.6576,200401
112.97792,24.688057,3,6.125,0.6145,200401
112.862387,24.696527,4,6.3,0.64419997,200401
112.888061,24.696527,5,3.975,0.6996,200401
112.939409,24.696527,6,4.575000000000001,0.7371,200401
112.952246,24.696527,7,5.025,0.7102,200401
112.965083,24.696527,8,5.675,0.66999996,200401
112.97792,24.696527,9,6.125,0.6548,200401
112.990757,24.696527,10,6.175000000000001,0.6554,200401
113.003594,24.696527,11,6.15,0.5927,200401
113.016431,24.696527,12,6.125,0.561,200401
112.84955,24.704997,13,6.575,0.6289,200401
112.862387,24.704997,14,6.375,0.6289,200401
112.875224,24.704997,15,5.225,0.71639997,200401
112.888061,24.704997,16,4.325,0.723,200401
112.900898,24.704997,17,2.9,0.6857,200401
112.913735,24.704997,18,3.425,0.8168,200401
112.926572,24.704997,19,4.1,0.7758,200401
112.939409,24.704997,20,4.45,0.73569995,200401
112.952246,24.704997,21,4.95,0.7586,200401
112.965083,24.704997,22,5.475,0.68579996,200401
112.97792,24.704997,23,5.925,0.69979995,200401
112.990757,24.704997,24,6.05,0.7051,200401
113.003594,24.704997,25,6.15,0.58779997,200401
113.016431,24.704997,26,6.124999999999999,0.5754,200401
112.84955,24.713467,27,6.275,0.6087,200401
112.862387,24.713467,28,5.65,0.55619997,200401
112.875224,24.713467,29,4.125,0.5855,200401
112.888061,24.713467,30,3.575,0.6515,200401
112.900898,24.713467,31,2.95,0.7775,200401
112.913735,24.713467,32,3.475,0.7883,200401
112.926572,24.713467,33,4.0,0.7671,200401
112.939409,24.713467,34,4.375,0.7632,200401
112.952246,24.713467,35,4.875,0.7134,200401
112.965083,24.713467,36,5.449999999999999,0.70449996,200401
112.97792,24.713467,37,5.75,0.7033,200401
112.990757,24.713467,38,5.8500000000000005,0.69479996,200401
113.003594,24.713467,39,5.975,0.61149997,200401
112.84955,24.721937,40,5.75,0.64019996,200401
112.862387,24.721937,41,5.125,0.6356,200401
112.875224,24.721937,42,3.775,0.6512,200401
112.888061,24.721937,43,3.15,0.7565,200401
112.900898,24.721937,44,3.075,0.7513,200401
112.913735,24.721937,45,3.55,0.7755,200401
112.926572,24.721937,46,3.8,0.72789997,200401
112.939409,24.721937,47,4.05,0.8074,200401
112.952246,24.721937,48,4.699999999999999,0.7202,200401
112.965083,24.721937,49,5.15,0.7168,200401
112.97792,24.721937,50,5.6,0.6852,200401
112.990757,24.721937,51,5.674999999999999,0.6852,200401
113.003594,24.721937,52,5.85,0.6383,200401
112.862387,24.730407,53,5.15,0.6595,200401
112.875224,24.730407,54,3.975,0.6926,200401
112.888061,24.730407,55,3.625,0.834,200401
112.900898,24.730407,56,3.475,0.87189996,200401
112.913735,24.730407,57,3.925,0.87189996,200401
112.926572,24.730407,58,3.675,0.7303,200401
112.939409,24.730407,59,4.125,0.74869996,200401
112.952246,24.730407,60,4.625,0.72959995,200401
112.965083,24.730407,61,5.175,0.68039995,200401
112.97792,24.730407,62,5.45,0.6629,200401
112.990757,24.730407,63,5.675000000000001,0.66099995,200401
113.003594,24.730407,64,5.875,0.5557,200401
112.84955,24.738877,65,6.050000000000001,0.6331,200401
112.862387,24.738877,66,5.5,0.677,200401
112.875224,24.738877,67,4.675,0.6784,200401
112.888061,24.738877,68,4.475,0.69879997,200401
112.900898,24.738877,69,4.574999999999999,0.7078,200401
112.913735,24.738877,70,4.4,0.61439997,200401
112.926572,24.738877,71,3.9,0.74,200401
112.939409,24.738877,72,3.95,0.765,200401
112.952246,24.738877,73,4.55,0.7272,200401
112.965083,24.738877,74,5.15,0.71819997,200401
112.97792,24.738877,75,5.574999999999999,0.579,200401
112.990757,24.738877,76,5.775,0.6677,200401
113.003594,24.738877,77,5.875000000000001,0.5162,200401
112.84955,24.747347,78,6.475,0.6307,200401
112.862387,24.747347,79,6.0,0.70089996,200401
112.875224,24.747347,80,5.625,0.701,200401
112.888061,24.747347,81,5.2250000000000005,0.6915,200401
112.900898,24.747347,82,4.975,0.6908,200401
112.913735,24.747347,83,4.475,0.6286,200401
112.926572,24.747347,84,4.05,0.6884,200401
112.939409,24.747347,85,3.875,0.56479996,200401
112.952246,24.747347,86,4.425,0.70519996,200401
112.965083,24.747347,87,5.1,0.7248,200401
112.97792,24.747347,88,5.65,0.6825,200401
112.84955,24.755817,89,7.075,0.67109996,200401
112.862387,24.755817,90,6.699999999999999,0.7018,200401
112.875224,24.755817,91,6.275,0.6854,200401
112.888061,24.755817,92,5.625,0.69619995,200401
112.900898,24.755817,93,4.975,0.736,200401
112.913735,24.755817,94,4.375,0.708,200401
112.926572,24.755817,95,3.825,0.736,200401
112.939409,24.755817,96,3.625,0.736,200401
112.952246,24.755817,97,4.375,0.7165,200401
112.965083,24.755817,98,4.875,0.7165,200401
112.97792,24.755817,99,5.5,0.6828,200401
112.84955,24.764287,100,7.375,0.5944,200401
112.862387,24.764287,101,6.949999999999999,0.6744,200401
112.875224,24.764287,102,6.425,0.71029997,200401
112.888061,24.764287,103,5.925,0.71029997,200401
112.900898,24.764287,104,5.3,0.7301,200401
112.913735,24.764287,105,4.7,0.6678,200401
112.926572,24.764287,106,3.975,0.5438,200401
112.939409,24.764287,107,3.5,0.65,200401
112.952246,24.764287,108,3.95,0.7299,200401
112.965083,24.764287,109,4.425,0.7578,200401
112.97792,24.764287,110,5.2,0.7396,200401
112.836713,24.772757,111,7.6,0.5764,200401
112.84955,24.772757,112,7.274999999999999,0.6569,200401
112.862387,24.772757,113,6.7,0.70409995,200401
112.875224,24.772757,114,6.125,0.699,200401
112.888061,24.772757,115,5.975,0.6584,200401
112.900898,24.772757,116,5.550000000000001,0.7313,200401
112.913735,24.772757,117,4.95,0.72499996,200401
112.926572,24.772757,118,4.375,0.78,200401
112.939409,24.772757,119,3.75,0.7798,200401
112.952246,24.772757,120,3.75,0.6843,200401
112.965083,24.772757,121,4.575,0.7732,200401
112.97792,24.772757,122,5.075,0.6992,200401
112.836713,24.781227,123,7.575,0.46019998,200401
112.84955,24.781227,124,7.1,0.6635,200401
112.862387,24.781227,125,6.35,0.6993,200401
112.875224,24.781227,126,5.5,0.7391,200401
112.888061,24.781227,127,5.35,0.7313,200401
112.900898,24.781227,128,5.25,0.664,200401
112.913735,24.781227,129,4.75,0.664,200401
112.926572,24.781227,130,4.300000000000001,0.7022,200401
112.939409,24.781227,131,3.775,0.74509996,200401
112.952246,24.781227,132,3.45,0.70419997,200401
112.965083,24.781227,133,4.225,0.7195,200401
112.97792,24.781227,134,5.050000000000001,0.6926,200401
112.84955,24.789697,135,6.825,0.6106,200401
112.862387,24.789697,136,6.175,0.69909996,200401
112.875224,24.789697,137,5.550000000000001,0.6756,200401
112.888061,24.789697,138,5.2,0.6806,200401
112.900898,24.789697,139,5.0,0.6631,200401
112.913735,24.789697,140,4.375,0.65059996,200401
112.926572,24.789697,141,3.8,0.66569996,200401
112.939409,24.789697,142,3.4,0.7417,200401
112.952246,24.789697,143,3.325,0.74109995,200401
112.965083,24.789697,144,4.0,0.7384,200401
112.97792,24.789697,145,4.875,0.6917,200401
112.84955,24.798167,146,6.65,0.61869997,200401
