longitude,latitude,region_id,tmp,ndvi,年份
112.952246,24.688057,1,7.074999999999999,0.7895,201901
112.965083,24.688057,2,7.5,0.7888,201901
112.97792,24.688057,3,7.925,0.7326,201901
112.862387,24.696527,4,8.1,0.74109995,201901
112.888061,24.696527,5,5.775,0.8232,201901
112.939409,24.696527,6,6.374999999999999,0.84209996,201901
112.952246,24.696527,7,6.824999999999999,0.7795,201901
112.965083,24.696527,8,7.475,0.7679,201901
112.97792,24.696527,9,7.925,0.7323,201901
112.990757,24.696527,10,7.975,0.7258,201901
113.003594,24.696527,11,7.95,0.72709996,201901
113.016431,24.696527,12,7.925000000000001,0.6985,201901
112.84955,24.704997,13,8.375,0.7813,201901
112.862387,24.704997,14,8.175,0.7813,201901
112.875224,24.704997,15,7.025,0.7819,201901
112.888061,24.704997,16,6.125,0.8024,201901
112.900898,24.704997,17,4.7,0.7913,201901
112.913735,24.704997,18,5.225,0.8592,201901
112.926572,24.704997,19,5.9,0.838,201901
112.939409,24.704997,20,6.25,0.8149,201901
112.952246,24.704997,21,6.75,0.8066,201901
112.965083,24.704997,22,7.275,0.7991,201901
112.97792,24.704997,23,7.725,0.74759996,201901
112.990757,24.704997,24,7.85,0.7912,201901
113.003594,24.704997,25,7.949999999999999,0.7283,201901
113.016431,24.704997,26,7.925000000000001,0.6914,201901
112.84955,24.713467,27,8.075,0.78389996,201901
112.862387,24.713467,28,7.450000000000001,0.7418,201901
112.875224,24.713467,29,5.925,0.7744,201901
112.888061,24.713467,30,5.375,0.7635,201901
112.900898,24.713467,31,4.75,0.8178,201901
112.913735,24.713467,32,5.275,0.848,201901
112.926572,24.713467,33,5.800000000000001,0.86789995,201901
112.939409,24.713467,34,6.175000000000001,0.8351,201901
112.952246,24.713467,35,6.675000000000001,0.80799997,201901
112.965083,24.713467,36,7.25,0.7529,201901
112.97792,24.713467,37,7.55,0.77169997,201901
112.990757,24.713467,38,7.65,0.74759996,201901
113.003594,24.713467,39,7.775,0.66929996,201901
112.84955,24.721937,40,7.549999999999999,0.78419995,201901
112.862387,24.721937,41,6.925000000000001,0.784,201901
112.875224,24.721937,42,5.575,0.71099997,201901
112.888061,24.721937,43,4.95,0.8113,201901
112.900898,24.721937,44,4.875,0.7945,201901
112.913735,24.721937,45,5.3500000000000005,0.8361,201901
112.926572,24.721937,46,5.6,0.8635,201901
112.939409,24.721937,47,5.85,0.87479997,201901
112.952246,24.721937,48,6.5,0.8261,201901
112.965083,24.721937,49,6.949999999999999,0.7967,201901
112.97792,24.721937,50,7.4,0.78749996,201901
112.990757,24.721937,51,7.475,0.78749996,201901
113.003594,24.721937,52,7.649999999999999,0.6669,201901
112.862387,24.730407,53,6.95,0.78389996,201901
112.875224,24.730407,54,5.775,0.7773,201901
112.888061,24.730407,55,5.425000000000001,0.8422,201901
112.900898,24.730407,56,5.275,0.8822,201901
112.913735,24.730407,57,5.725,0.8822,201901
112.926572,24.730407,58,5.475,0.86509997,201901
112.939409,24.730407,59,5.924999999999999,0.8606,201901
112.952246,24.730407,60,6.425000000000001,0.8393,201901
112.965083,24.730407,61,6.975,0.8005,201901
112.97792,24.730407,62,7.25,0.7795,201901
112.990757,24.730407,63,7.475,0.7805,201901
113.003594,24.730407,64,7.675,0.7123,201901
112.84955,24.738877,65,7.85,0.7836,201901
112.862387,24.738877,66,7.300000000000001,0.7874,201901
112.875224,24.738877,67,6.475,0.8134,201901
112.888061,24.738877,68,6.275,0.80969995,201901
112.900898,24.738877,69,6.375,0.81149995,201901
112.913735,24.738877,70,6.2,0.8689,201901
112.926572,24.738877,71,5.699999999999999,0.87979996,201901
112.939409,24.738877,72,5.75,0.8628,201901
112.952246,24.738877,73,6.3500000000000005,0.8415,201901
112.965083,24.738877,74,6.949999999999999,0.81729996,201901
112.97792,24.738877,75,7.375,0.7337,201901
112.990757,24.738877,76,7.574999999999999,0.754,201901
113.003594,24.738877,77,7.674999999999999,0.64019996,201901
112.84955,24.747347,78,8.275,0.78169996,201901
112.862387,24.747347,79,7.8,0.8032,201901
112.875224,24.747347,80,7.425,0.7984,201901
112.888061,24.747347,81,7.025,0.80439997,201901
112.900898,24.747347,82,6.775,0.8007,201901
112.913735,24.747347,83,6.275,0.7913,201901
112.926572,24.747347,84,5.85,0.79829997,201901
112.939409,24.747347,85,5.675000000000001,0.85789996,201901
112.952246,24.747347,86,6.225,0.8384,201901
112.965083,24.747347,87,6.9,0.8207,201901
112.97792,24.747347,88,7.449999999999999,0.7489,201901
112.84955,24.755817,89,8.875,0.76669997,201901
112.862387,24.755817,90,8.5,0.7672,201901
112.875224,24.755817,91,8.075000000000001,0.7795,201901
112.888061,24.755817,92,7.425,0.7829,201901
112.900898,24.755817,93,6.775,0.7776,201901
112.913735,24.755817,94,6.175,0.7362,201901
112.926572,24.755817,95,5.625,0.7395,201901
112.939409,24.755817,96,5.425000000000001,0.7558,201901
112.952246,24.755817,97,6.175000000000001,0.81759995,201901
112.965083,24.755817,98,6.675,0.81759995,201901
112.97792,24.755817,99,7.3,0.79639995,201901
112.84955,24.764287,100,9.175,0.7025,201901
112.862387,24.764287,101,8.75,0.765,201901
112.875224,24.764287,102,8.225,0.81,201901
112.888061,24.764287,103,7.725,0.81,201901
112.900898,24.764287,104,7.1,0.73359996,201901
112.913735,24.764287,105,6.5,0.7193,201901
112.926572,24.764287,106,5.775,0.6756,201901
112.939409,24.764287,107,5.3,0.6782,201901
112.952246,24.764287,108,5.75,0.7963,201901
112.965083,24.764287,109,6.225,0.8267,201901
112.97792,24.764287,110,7.0,0.81799996,201901
112.836713,24.772757,111,9.4,0.6522,201901
112.84955,24.772757,112,9.075,0.7414,201901
112.862387,24.772757,113,8.5,0.79789996,201901
112.875224,24.772757,114,7.925,0.7941,201901
112.888061,24.772757,115,7.775,0.81259996,201901
112.900898,24.772757,116,7.35,0.81439996,201901
112.913735,24.772757,117,6.75,0.7327,201901
112.926572,24.772757,118,6.175,0.71129996,201901
112.939409,24.772757,119,5.55,0.7101,201901
112.952246,24.772757,120,5.55,0.80829996,201901
112.965083,24.772757,121,6.375,0.8204,201901
112.97792,24.772757,122,6.875,0.78279996,201901
112.836713,24.781227,123,9.375,0.6225,201901
112.84955,24.781227,124,8.9,0.7514,201901
112.862387,24.781227,125,8.15,0.7858,201901
112.875224,24.781227,126,7.300000000000001,0.79429996,201901
112.888061,24.781227,127,7.15,0.81159997,201901
112.900898,24.781227,128,7.050000000000001,0.7489,201901
112.913735,24.781227,129,6.550000000000001,0.7489,201901
112.926572,24.781227,130,6.1,0.76119995,201901
