year_month,region_id,longitude,latitude,ndvi
2003_08,1,112.954156,24.688673,0.8605
2003_08,2,112.965106,24.687923,0.8024
2003_08,3,112.978756,24.687773,0.797
2003_08,4,112.861906,24.697823,0.7909
2003_08,5,112.888156,24.697973,0.77779996
2003_08,6,112.938256,24.697073,0.95239997
2003_08,7,112.952206,24.696623,0.6012
2003_08,8,112.965106,24.696623,0.8294
2003_08,9,112.978006,24.696623,0.90279996
2003_08,10,112.990756,24.695123,0.871
2003_08,11,113.003506,24.695873,0.77809995
2003_08,12,113.015806,24.695573,0.7915
2003_08,13,112.850656,24.702473,0.83529997
2003_08,14,112.862356,24.705023,0.83529997
2003_08,15,112.875106,24.702923,0.6708
2003_08,16,112.888006,24.705023,0.74149996
2003_08,17,112.900906,24.703073,0.82119995
2003_08,18,112.913806,24.702773,0.77739996
2003_08,19,112.926556,24.702923,0.8257
2003_08,20,112.939306,24.705023,0.8127
2003_08,21,112.952206,24.705023,0.84169996
2003_08,22,112.965106,24.705023,0.8386
2003_08,23,112.978006,24.705023,0.8649
2003_08,24,112.990756,24.705023,0.87439996
2003_08,25,113.003506,24.705023,0.8016
2003_08,26,113.014606,24.707873,0.801
2003_08,27,112.851406,24.713423,0.8021
2003_08,28,112.862356,24.713423,0.7511
2003_08,29,112.875106,24.713423,0.69
2003_08,30,112.888006,24.713423,0.7227
2003_08,31,112.900906,24.713423,0.77059996
2003_08,32,112.913806,24.713423,0.7933
2003_08,33,112.926556,24.713423,0.88269997
2003_08,34,112.939306,24.713423,0.8517
2003_08,35,112.952206,24.713423,0.85459995
2003_08,36,112.965106,24.713423,0.812
2003_08,37,112.978006,24.713423,0.82369995
2003_08,38,112.990756,24.713423,0.81049997
2003_08,39,113.005306,24.713423,0.7704
2003_08,40,112.852156,24.724073,0.6879
2003_08,41,112.862356,24.721823,0.81259996
2003_08,42,112.875106,24.721823,0.7683
2003_08,43,112.888006,24.721823,0.7317
2003_08,44,112.900906,24.721823,0.7515
2003_08,45,112.913806,24.721823,0.8522
2003_08,46,112.926556,24.721823,0.6981
2003_08,47,112.939306,24.721823,0.8522
2003_08,48,112.952206,24.721823,0.84889996
2003_08,49,112.965106,24.721823,0.83599997
2003_08,50,112.978006,24.721823,0.84559995
2003_08,51,112.990756,24.721823,0.84559995
2003_08,52,113.004856,24.721823,0.8118
2003_08,53,112.860856,24.730373,0.8483
2003_08,54,112.875106,24.730373,0.76
2003_08,55,112.888006,24.730373,0.7783
2003_08,56,112.900906,24.730373,0.79679996
2003_08,57,112.913806,24.730373,0.79679996
2003_08,58,112.926556,24.730373,0.8113
2003_08,59,112.939306,24.730373,0.81479996
2003_08,60,112.952206,24.730373,0.82479995
2003_08,61,112.965106,24.730373,0.7633
2003_08,62,112.978006,24.730373,0.84349996
2003_08,63,112.990756,24.730373,0.8268
2003_08,64,113.004256,24.730373,0.8034
2003_08,65,112.852006,24.736823,0.8315
2003_08,66,112.862356,24.738923,0.5994
2003_08,67,112.875106,24.738923,0.65059996
2003_08,68,112.888006,24.738923,0.816
2003_08,69,112.900906,24.738923,0.756
2003_08,70,112.913806,24.738923,0.77169997
2003_08,71,112.926556,24.738923,0.72209996
2003_08,72,112.939306,24.738923,0.8016
2003_08,73,112.952206,24.738923,0.6143
2003_08,74,112.965106,24.738923,0.85789996
2003_08,75,112.978006,24.738923,0.7665
2003_08,76,112.990756,24.740873,0.8398
2003_08,77,113.001856,24.737423,0.7183
2003_08,78,112.852006,24.747323,0.75869995
2003_08,79,112.862356,24.747323,0.7873
2003_08,80,112.875106,24.747323,0.75339997
2003_08,81,112.888006,24.747323,0.8639
2003_08,82,112.900906,24.747323,0.7751
2003_08,83,112.913806,24.747323,0.7837
2003_08,84,112.926556,24.747323,0.7937
2003_08,85,112.939306,24.747323,0.8117
2003_08,86,112.952206,24.747323,0.8149
2003_08,87,112.965106,24.747323,0.8486
2003_08,88,112.979356,24.747323,0.9048
2003_08,89,112.850356,24.755723,0.76269996
2003_08,90,112.862356,24.755723,0.8059
2003_08,91,112.875106,24.755723,0.84319997
2003_08,92,112.888006,24.755723,0.8322
2003_08,93,112.900906,24.755723,0.7696
2003_08,94,112.913806,24.755723,0.76479995
2003_08,95,112.926556,24.755723,0.6096
2003_08,96,112.939306,24.755723,0.7493
2003_08,97,112.952206,24.755723,0.84529996
2003_08,98,112.965106,24.755723,0.84529996
2003_08,99,112.979206,24.755723,0.81949997
2003_08,100,112.848406,24.764273,0.72929996
2003_08,101,112.862356,24.764273,0.79899997
2003_08,102,112.875106,24.764273,0.7747
2003_08,103,112.888006,24.764273,0.7747
2003_08,104,112.900906,24.764273,0.7973
2003_08,105,112.913806,24.764273,0.8134
2003_08,106,112.926556,24.764273,0.655
2003_08,107,112.939306,24.764273,0.6127
2003_08,108,112.952206,24.764273,0.71379995
2003_08,109,112.965106,24.764273,0.75299996
2003_08,110,112.979056,24.764273,0.87119997
2003_08,111,112.838506,24.771023,0.7655
2003_08,112,112.849606,24.772823,0.82629997
