year_month,region_id,longitude,latitude,ndvi
2016_01,1,112.954156,24.688673,0.7725
2016_01,2,112.965106,24.687923,0.7452
2016_01,3,112.978756,24.687773,0.7144
2016_01,4,112.861906,24.697823,0.73139995
2016_01,5,112.888156,24.697973,0.7879
2016_01,6,112.938256,24.697073,0.81159997
2016_01,7,112.952206,24.696623,0.80249995
2016_01,8,112.965106,24.696623,0.76309997
2016_01,9,112.978006,24.696623,0.72819996
2016_01,10,112.990756,24.695123,0.72249997
2016_01,11,113.003506,24.695873,0.7705
2016_01,12,113.015806,24.695573,0.7245
2016_01,13,112.850656,24.702473,0.7502
2016_01,14,112.862356,24.705023,0.7502
2016_01,15,112.875106,24.702923,0.7786
2016_01,16,112.888006,24.705023,0.81149995
2016_01,17,112.900906,24.703073,0.77129996
2016_01,18,112.913806,24.702773,0.77639997
2016_01,19,112.926556,24.702923,0.82129997
2016_01,20,112.939306,24.705023,0.79289997
2016_01,21,112.952206,24.705023,0.7827
2016_01,22,112.965106,24.705023,0.7546
2016_01,23,112.978006,24.705023,0.74579996
2016_01,24,112.990756,24.705023,0.7349
2016_01,25,113.003506,24.705023,0.7019
2016_01,26,113.014606,24.707873,0.70229995
2016_01,27,112.851406,24.713423,0.7414
2016_01,28,112.862356,24.713423,0.75
2016_01,29,112.875106,24.713423,0.7459
2016_01,30,112.888006,24.713423,0.7783
2016_01,31,112.900906,24.713423,0.7797
2016_01,32,112.913806,24.713423,0.7621
2016_01,33,112.926556,24.713423,0.7977
2016_01,34,112.939306,24.713423,0.787
2016_01,35,112.952206,24.713423,0.7428
2016_01,36,112.965106,24.713423,0.7173
2016_01,37,112.978006,24.713423,0.7147
2016_01,38,112.990756,24.713423,0.72779995
2016_01,39,113.005306,24.713423,0.6645
2016_01,40,112.852156,24.724073,0.7729
2016_01,41,112.862356,24.721823,0.75439996
2016_01,42,112.875106,24.721823,0.7141
2016_01,43,112.888006,24.721823,0.79289997
2016_01,44,112.900906,24.721823,0.75079995
2016_01,45,112.913806,24.721823,0.77309996
2016_01,46,112.926556,24.721823,0.7933
2016_01,47,112.939306,24.721823,0.7996
2016_01,48,112.952206,24.721823,0.7837
2016_01,49,112.965106,24.721823,0.78069997
2016_01,50,112.978006,24.721823,0.7601
2016_01,51,112.990756,24.721823,0.7601
2016_01,52,113.004856,24.721823,0.71349996
2016_01,53,112.860856,24.730373,0.7477
2016_01,54,112.875106,24.730373,0.7236
2016_01,55,112.888006,24.730373,0.8078
2016_01,56,112.900906,24.730373,0.8013
2016_01,57,112.913806,24.730373,0.8013
2016_01,58,112.926556,24.730373,0.7988
2016_01,59,112.939306,24.730373,0.8107
2016_01,60,112.952206,24.730373,0.7879
2016_01,61,112.965106,24.730373,0.76839995
2016_01,62,112.978006,24.730373,0.745
2016_01,63,112.990756,24.730373,0.7388
2016_01,64,113.004256,24.730373,0.6897
2016_01,65,112.852006,24.736823,0.7436
2016_01,66,112.862356,24.738923,0.78819996
2016_01,67,112.875106,24.738923,0.7793
2016_01,68,112.888006,24.738923,0.7917
2016_01,69,112.900906,24.738923,0.7773
2016_01,70,112.913806,24.738923,0.7849
2016_01,71,112.926556,24.738923,0.76159996
2016_01,72,112.939306,24.738923,0.7757
2016_01,73,112.952206,24.738923,0.7849
2016_01,74,112.965106,24.738923,0.7777
2016_01,75,112.978006,24.738923,0.6957
2016_01,76,112.990756,24.740873,0.69439995
2016_01,77,113.001856,24.737423,0.6344
2016_01,78,112.852006,24.747323,0.764
2016_01,79,112.862356,24.747323,0.7916
2016_01,80,112.875106,24.747323,0.784
2016_01,81,112.888006,24.747323,0.7949
2016_01,82,112.900906,24.747323,0.7823
2016_01,83,112.913806,24.747323,0.7686
2016_01,84,112.926556,24.747323,0.76049995
