year_month,region_id,longitude,latitude,ndvi
2016_10,1,112.954156,24.688673,0.8756
2016_10,2,112.965106,24.687923,0.8494
2016_10,3,112.978756,24.687773,0.8057
2016_10,4,112.861906,24.697823,0.8348
2016_10,5,112.888156,24.697973,0.8576
2016_10,6,112.938256,24.697073,0.9052
2016_10,7,112.952206,24.696623,0.8965
2016_10,8,112.965106,24.696623,0.86109996
2016_10,9,112.978006,24.696623,0.8096
2016_10,10,112.990756,24.695123,0.8325
2016_10,11,113.003506,24.695873,0.7632
2016_10,12,113.015806,24.695573,0.7793
2016_10,13,112.850656,24.702473,0.8578
2016_10,14,112.862356,24.705023,0.8578
2016_10,15,112.875106,24.702923,0.842
2016_10,16,112.888006,24.705023,0.8576
2016_10,17,112.900906,24.703073,0.88809997
2016_10,18,112.913806,24.702773,0.9187
2016_10,19,112.926556,24.702923,0.91209996
2016_10,20,112.939306,24.705023,0.90669996
2016_10,21,112.952206,24.705023,0.8953
2016_10,22,112.965106,24.705023,0.8408
2016_10,23,112.978006,24.705023,0.8427
2016_10,24,112.990756,24.705023,0.7851
2016_10,25,113.003506,24.705023,0.783
2016_10,26,113.014606,24.707873,0.7733
2016_10,27,112.851406,24.713423,0.83769995
2016_10,28,112.862356,24.713423,0.80109996
2016_10,29,112.875106,24.713423,0.7696
2016_10,30,112.888006,24.713423,0.8286
2016_10,31,112.900906,24.713423,0.8731
2016_10,32,112.913806,24.713423,0.90529996
2016_10,33,112.926556,24.713423,0.9152
2016_10,34,112.939306,24.713423,0.9105
2016_10,35,112.952206,24.713423,0.8425
2016_10,36,112.965106,24.713423,0.81659997
2016_10,37,112.978006,24.713423,0.80039996
2016_10,38,112.990756,24.713423,0.8111
2016_10,39,113.005306,24.713423,0.7682
2016_10,40,112.852156,24.724073,0.84
2016_10,41,112.862356,24.721823,0.8196
2016_10,42,112.875106,24.721823,0.74219996
2016_10,43,112.888006,24.721823,0.8296
2016_10,44,112.900906,24.721823,0.877
2016_10,45,112.913806,24.721823,0.9004
2016_10,46,112.926556,24.721823,0.9062
2016_10,47,112.939306,24.721823,0.9181
2016_10,48,112.952206,24.721823,0.8673
2016_10,49,112.965106,24.721823,0.8423
2016_10,50,112.978006,24.721823,0.871
2016_10,51,112.990756,24.721823,0.871
2016_10,52,113.004856,24.721823,0.7894
2016_10,53,112.860856,24.730373,0.8362
2016_10,54,112.875106,24.730373,0.81259996
2016_10,55,112.888006,24.730373,0.8782
2016_10,56,112.900906,24.730373,0.9119
2016_10,57,112.913806,24.730373,0.9119
2016_10,58,112.926556,24.730373,0.85679996
2016_10,59,112.939306,24.730373,0.8495
2016_10,60,112.952206,24.730373,0.8828
2016_10,61,112.965106,24.730373,0.83169997
2016_10,62,112.978006,24.730373,0.8156
2016_10,63,112.990756,24.730373,0.8261
2016_10,64,113.004256,24.730373,0.7736
2016_10,65,112.852006,24.736823,0.82949996
2016_10,66,112.862356,24.738923,0.84459996
2016_10,67,112.875106,24.738923,0.85899997
2016_10,68,112.888006,24.738923,0.8609
2016_10,69,112.900906,24.738923,0.8921
2016_10,70,112.913806,24.738923,0.8549
2016_10,71,112.926556,24.738923,0.86039996
2016_10,72,112.939306,24.738923,0.85349995
2016_10,73,112.952206,24.738923,0.82909995
2016_10,74,112.965106,24.738923,0.80789995
2016_10,75,112.978006,24.738923,0.7851
2016_10,76,112.990756,24.740873,0.7869
2016_10,77,113.001856,24.737423,0.7328
2016_10,78,112.852006,24.747323,0.8422
2016_10,79,112.862356,24.747323,0.85719997
2016_10,80,112.875106,24.747323,0.8538
