year_month,region_id,longitude,latitude,ndvi
2014_12,1,112.954156,24.688673,0.78459996
2014_12,2,112.965106,24.687923,0.764
2014_12,3,112.978756,24.687773,0.75549996
2014_12,4,112.861906,24.697823,0.7536
2014_12,5,112.888156,24.697973,0.81399995
2014_12,6,112.938256,24.697073,0.85249996
2014_12,7,112.952206,24.696623,0.8163
2014_12,8,112.965106,24.696623,0.7787
2014_12,9,112.978006,24.696623,0.73929995
2014_12,10,112.990756,24.695123,0.77889997
2014_12,11,113.003506,24.695873,0.71779996
2014_12,12,113.015806,24.695573,0.6809
2014_12,13,112.850656,24.702473,0.7935
2014_12,14,112.862356,24.705023,0.7935
2014_12,15,112.875106,24.702923,0.7917
2014_12,16,112.888006,24.705023,0.82739997
2014_12,17,112.900906,24.703073,0.8584
2014_12,18,112.913806,24.702773,0.852
2014_12,19,112.926556,24.702923,0.83959997
2014_12,20,112.939306,24.705023,0.8355
2014_12,21,112.952206,24.705023,0.8262
2014_12,22,112.965106,24.705023,0.8039
2014_12,23,112.978006,24.705023,0.7509
2014_12,24,112.990756,24.705023,0.7468
2014_12,25,113.003506,24.705023,0.6899
2014_12,26,113.014606,24.707873,0.7014
2014_12,27,112.851406,24.713423,0.7822
2014_12,28,112.862356,24.713423,0.69589996
2014_12,29,112.875106,24.713423,0.71379995
2014_12,30,112.888006,24.713423,0.7529
2014_12,31,112.900906,24.713423,0.82449996
2014_12,32,112.913806,24.713423,0.82049996
2014_12,33,112.926556,24.713423,0.8609
2014_12,34,112.939306,24.713423,0.83169997
2014_12,35,112.952206,24.713423,0.75799996
2014_12,36,112.965106,24.713423,0.6972
2014_12,37,112.978006,24.713423,0.7073
2014_12,38,112.990756,24.713423,0.70309997
2014_12,39,113.005306,24.713423,0.66499996
2014_12,40,112.852156,24.724073,0.7757
2014_12,41,112.862356,24.721823,0.7712
2014_12,42,112.875106,24.721823,0.70739996
2014_12,43,112.888006,24.721823,0.7865
2014_12,44,112.900906,24.721823,0.80539995
2014_12,45,112.913806,24.721823,0.7708
2014_12,46,112.926556,24.721823,0.75659996
2014_12,47,112.939306,24.721823,0.7919
2014_12,48,112.952206,24.721823,0.7948
2014_12,49,112.965106,24.721823,0.78029996
2014_12,50,112.978006,24.721823,0.7768
2014_12,51,112.990756,24.721823,0.7768
2014_12,52,113.004856,24.721823,0.72029996
2014_12,53,112.860856,24.730373,0.7726
2014_12,54,112.875106,24.730373,0.78
2014_12,55,112.888006,24.730373,0.8355
2014_12,56,112.900906,24.730373,0.8278
2014_12,57,112.913806,24.730373,0.8278
2014_12,58,112.926556,24.730373,0.80719995
2014_12,59,112.939306,24.730373,0.80249995
2014_12,60,112.952206,24.730373,0.80759996
2014_12,61,112.965106,24.730373,0.77379996
2014_12,62,112.978006,24.730373,0.74829996
2014_12,63,112.990756,24.730373,0.7377
2014_12,64,113.004256,24.730373,0.71419996
2014_12,65,112.852006,24.736823,0.76879996
2014_12,66,112.862356,24.738923,0.778
2014_12,67,112.875106,24.738923,0.8048
2014_12,68,112.888006,24.738923,0.811
2014_12,69,112.900906,24.738923,0.78669995
2014_12,70,112.913806,24.738923,0.8038
2014_12,71,112.926556,24.738923,0.80539995
2014_12,72,112.939306,24.738923,0.7776
2014_12,73,112.952206,24.738923,0.77059996
2014_12,74,112.965106,24.738923,0.7854
2014_12,75,112.978006,24.738923,0.6732
2014_12,76,112.990756,24.740873,0.72889996
2014_12,77,113.001856,24.737423,0.5852
2014_12,78,112.852006,24.747323,0.78889996
2014_12,79,112.862356,24.747323,0.79429996
2014_12,80,112.875106,24.747323,0.7916
2014_12,81,112.888006,24.747323,0.8052
2014_12,82,112.900906,24.747323,0.7802
2014_12,83,112.913806,24.747323,0.77269995
2014_12,84,112.926556,24.747323,0.75549996
2014_12,85,112.939306,24.747323,0.7495
2014_12,86,112.952206,24.747323,0.7815
2014_12,87,112.965106,24.747323,0.78599995
2014_12,88,112.979356,24.747323,0.77239996
2014_12,89,112.850356,24.755723,0.7874
2014_12,90,112.862356,24.755723,0.7779
2014_12,91,112.875106,24.755723,0.7805
2014_12,92,112.888006,24.755723,0.7804
2014_12,93,112.900906,24.755723,0.7579
2014_12,94,112.913806,24.755723,0.76049995
2014_12,95,112.926556,24.755723,0.70669997
2014_12,96,112.939306,24.755723,0.7586
2014_12,97,112.952206,24.755723,0.7912
2014_12,98,112.965106,24.755723,0.7912
2014_12,99,112.979206,24.755723,0.7711
2014_12,100,112.848406,24.764273,0.69519997
2014_12,101,112.862356,24.764273,0.74579996
2014_12,102,112.875106,24.764273,0.7981
2014_12,103,112.888006,24.764273,0.7981
2014_12,104,112.900906,24.764273,0.8039
2014_12,105,112.913806,24.764273,0.7283
2014_12,106,112.926556,24.764273,0.7678
2014_12,107,112.939306,24.764273,0.7147
2014_12,108,112.952206,24.764273,0.787
2014_12,109,112.965106,24.764273,0.811
2014_12,110,112.979056,24.764273,0.7181
2014_12,111,112.838506,24.771023,0.6795
2014_12,112,112.849606,24.772823,0.765
2014_12,113,112.862356,24.772823,0.783
2014_12,114,112.875106,24.772823,0.7927
2014_12,115,112.888006,24.772823,0.79859996
2014_12,116,112.900906,24.772823,0.8125
2014_12,117,112.913806,24.772823,0.8104
2014_12,118,112.926556,24.772823,0.8243
2014_12,119,112.939306,24.772823,0.7887
2014_12,120,112.952206,24.772823,0.7905
2014_12,121,112.965106,24.772823,0.8124
2014_12,122,112.978756,24.772823,0.7363
2014_12,123,112.838056,24.784523,0.6285
2014_12,124,112.849606,24.781223,0.7705
2014_12,125,112.862356,24.781223,0.7558
2014_12,126,112.875106,24.781223,0.79459995
2014_12,127,112.888006,24.781223,0.8156
2014_12,128,112.900906,24.781223,0.817
2014_12,129,112.913806,24.781223,0.817
2014_12,130,112.926556,24.781223,0.7933
2014_12,131,112.939306,24.781223,0.7784
2014_12,132,112.952206,24.781223,0.783
2014_12,133,112.965106,24.781223,0.7752
2014_12,134,112.978606,24.781223,0.7653
2014_12,135,112.847356,24.789623,0.7509
2014_12,136,112.862356,24.789623,0.7165
2014_12,137,112.875106,24.789623,0.662
2014_12,138,112.888006,24.789623,0.76629996
2014_12,139,112.900906,24.789623,0.8346
2014_12,140,112.913806,24.789623,0.8391
2014_12,141,112.926556,24.789623,0.8143
2014_12,142,112.939306,24.789623,0.7184
2014_12,143,112.952206,24.789623,0.7739
2014_12,144,112.965106,24.789623,0.8131
2014_12,145,112.978306,24.789623,0.79749995
2014_12,146,112.847806,24.799523,0.7467
2014_12,147,112.862356,24.799223,0.73569995
2014_12,148,112.875106,24.798173,0.7895
2014_12,149,112.888006,24.798173,0.7733
2014_12,150,112.900906,24.798173,0.8262
2014_12,151,112.913806,24.798173,0.8573
2014_12,152,112.926556,24.798173,0.85109997
2014_12,153,112.939306,24.798173,0.8497
2014_12,154,112.952206,24.798173,0.7938
2014_12,155,112.965106,24.798173,0.81329995
2014_12,156,112.977856,24.798173,0.7909
2014_12,157,112.874356,24.806723,0.74979997
2014_12,158,112.888006,24.806723,0.7608
2014_12,159,112.900906,24.806723,0.8161
2014_12,160,112.913806,24.806723,0.8426
2014_12,161,112.926556,24.806723,0.83779997
2014_12,162,112.939306,24.806723,0.82699996
2014_12,163,112.952206,24.806723,0.8003
2014_12,164,112.965106,24.806723,0.8003
2014_12,165,112.977556,24.809423,0.8149
2014_12,166,112.875256,24.815123,0.7768
2014_12,167,112.888006,24.815123,0.7768
2014_12,168,112.900906,24.815123,0.7888
2014_12,169,112.913806,24.815123,0.8164
2014_12,170,112.926556,24.815123,0.8253
2014_12,171,112.939306,24.815123,0.833
2014_12,172,112.952206,24.815123,0.8059
2014_12,173,112.966756,24.815123,0.8149
2014_12,174,112.878106,24.826223,0.7941
2014_12,175,112.888006,24.823523,0.81009996
2014_12,176,112.900906,24.823523,0.7951
2014_12,177,112.913806,24.823523,0.81329995
2014_12,178,112.926556,24.824273,0.83629996
2014_12,179,112.939306,24.823373,0.84669995
2014_12,180,112.952206,24.823523,0.7945
2014_12,181,112.965706,24.823523,0.7751
2014_12,182,112.886356,24.832073,0.779
2014_12,183,112.900906,24.834173,0.7823
2014_12,184,112.915156,24.833723,0.7899
2014_12,185,112.888306,24.840623,0.7816
2014_12,186,112.887856,24.850823,0.7467
