year_month,region_id,longitude,latitude,ndvi
2003_06,1,112.954156,24.688673,0.8836
2003_06,2,112.965106,24.687923,0.87659997
2003_06,3,112.978756,24.687773,0.805
2003_06,4,112.861906,24.697823,0.8328
2003_06,5,112.888156,24.697973,0.8337
2003_06,6,112.938256,24.697073,0.7489
2003_06,7,112.952206,24.696623,0.7924
2003_06,8,112.965106,24.696623,0.89019996
2003_06,9,112.978006,24.696623,0.8296
2003_06,10,112.990756,24.695123,0.8117
2003_06,11,113.003506,24.695873,0.7499
2003_06,12,113.015806,24.695573,0.7436
2003_06,13,112.850656,24.702473,0.81119996
2003_06,14,112.862356,24.705023,0.81119996
2003_06,15,112.875106,24.702923,0.8583
2003_06,16,112.888006,24.705023,0.7787
2003_06,17,112.900906,24.703073,0.8506
2003_06,18,112.913806,24.702773,0.8084
2003_06,19,112.926556,24.702923,0.738
2003_06,20,112.939306,24.705023,0.8861
2003_06,21,112.952206,24.705023,0.86039996
2003_06,22,112.965106,24.705023,0.83959997
2003_06,23,112.978006,24.705023,0.8372
2003_06,24,112.990756,24.705023,0.84669995
2003_06,25,113.003506,24.705023,0.7457
2003_06,26,113.014606,24.707873,0.7409
2003_06,27,112.851406,24.713423,0.8048
2003_06,28,112.862356,24.713423,0.8007
2003_06,29,112.875106,24.713423,0.81979996
2003_06,30,112.888006,24.713423,0.77059996
2003_06,31,112.900906,24.713423,0.81769997
2003_06,32,112.913806,24.713423,0.81299996
2003_06,33,112.926556,24.713423,0.73219997
2003_06,34,112.939306,24.713423,0.7418
2003_06,35,112.952206,24.713423,0.81079996
2003_06,36,112.965106,24.713423,0.8134
2003_06,37,112.978006,24.713423,0.8329
2003_06,38,112.990756,24.713423,0.8333
2003_06,39,113.005306,24.713423,0.75339997
2003_06,40,112.852156,24.724073,0.78209996
2003_06,41,112.862356,24.721823,0.79999995
2003_06,42,112.875106,24.721823,0.75549996
2003_06,43,112.888006,24.721823,0.82769996
2003_06,44,112.900906,24.721823,0.819
2003_06,45,112.913806,24.721823,0.826
2003_06,46,112.926556,24.721823,0.7899
2003_06,47,112.939306,24.721823,0.73649997
2003_06,48,112.952206,24.721823,0.82799995
2003_06,49,112.965106,24.721823,0.8165
2003_06,50,112.978006,24.721823,0.8369
2003_06,51,112.990756,24.721823,0.8369
2003_06,52,113.004856,24.721823,0.79789996
2003_06,53,112.860856,24.730373,0.81329995
2003_06,54,112.875106,24.730373,0.7906
2003_06,55,112.888006,24.730373,0.8505
2003_06,56,112.900906,24.730373,0.84999996
2003_06,57,112.913806,24.730373,0.84999996
2003_06,58,112.926556,24.730373,0.7639
2003_06,59,112.939306,24.730373,0.7665
2003_06,60,112.952206,24.730373,0.8235
2003_06,61,112.965106,24.730373,0.8552
2003_06,62,112.978006,24.730373,0.82089996
2003_06,63,112.990756,24.730373,0.82839996
2003_06,64,113.004256,24.730373,0.75699997
2003_06,65,112.852006,24.736823,0.80759996
2003_06,66,112.862356,24.738923,0.8262
2003_06,67,112.875106,24.738923,0.85819995
2003_06,68,112.888006,24.738923,0.8483
2003_06,69,112.900906,24.738923,0.75699997
2003_06,70,112.913806,24.738923,0.761
2003_06,71,112.926556,24.738923,0.76019996
2003_06,72,112.939306,24.738923,0.7346
2003_06,73,112.952206,24.738923,0.829
2003_06,74,112.965106,24.738923,0.81049997
2003_06,75,112.978006,24.738923,0.7934
2003_06,76,112.990756,24.740873,0.7887
2003_06,77,113.001856,24.737423,0.7418
2003_06,78,112.852006,24.747323,0.80939996
2003_06,79,112.862356,24.747323,0.8243
2003_06,80,112.875106,24.747323,0.8348
2003_06,81,112.888006,24.747323,0.83
2003_06,82,112.900906,24.747323,0.7619
2003_06,83,112.913806,24.747323,0.7608
2003_06,84,112.926556,24.747323,0.7481
2003_06,85,112.939306,24.747323,0.7517
2003_06,86,112.952206,24.747323,0.7751
2003_06,87,112.965106,24.747323,0.7556
2003_06,88,112.979356,24.747323,0.77379996
2003_06,89,112.850356,24.755723,0.79639995
2003_06,90,112.862356,24.755723,0.80179995
2003_06,91,112.875106,24.755723,0.8107
2003_06,92,112.888006,24.755723,0.8369
2003_06,93,112.900906,24.755723,0.84669995
2003_06,94,112.913806,24.755723,0.8411
2003_06,95,112.926556,24.755723,0.7593
2003_06,96,112.939306,24.755723,0.78429997
2003_06,97,112.952206,24.755723,0.7712
2003_06,98,112.965106,24.755723,0.7712
2003_06,99,112.979206,24.755723,0.8016
2003_06,100,112.848406,24.764273,0.76229995
2003_06,101,112.862356,24.764273,0.7711
2003_06,102,112.875106,24.764273,0.82839996
2003_06,103,112.888006,24.764273,0.82839996
2003_06,104,112.900906,24.764273,0.84889996
2003_06,105,112.913806,24.764273,0.7443
2003_06,106,112.926556,24.764273,0.7637
2003_06,107,112.939306,24.764273,0.79929996
2003_06,108,112.952206,24.764273,0.8244
2003_06,109,112.965106,24.764273,0.82019997
2003_06,110,112.979056,24.764273,0.8569
2003_06,111,112.838506,24.771023,0.7862
2003_06,112,112.849606,24.772823,0.80429995
2003_06,113,112.862356,24.772823,0.84
2003_06,114,112.875106,24.772823,0.79039997
2003_06,115,112.888006,24.772823,0.83879995
2003_06,116,112.900906,24.772823,0.8325
2003_06,117,112.913806,24.772823,0.7402
2003_06,118,112.926556,24.772823,0.80259997
2003_06,119,112.939306,24.772823,0.87549996
2003_06,120,112.952206,24.772823,0.88729995
2003_06,121,112.965106,24.772823,0.86439997
2003_06,122,112.978756,24.772823,0.8305
2003_06,123,112.838056,24.784523,0.7722
2003_06,124,112.849606,24.781223,0.8397
2003_06,125,112.862356,24.781223,0.8555
2003_06,126,112.875106,24.781223,0.8174
2003_06,127,112.888006,24.781223,0.8524
2003_06,128,112.900906,24.781223,0.8594
2003_06,129,112.913806,24.781223,0.8594
2003_06,130,112.926556,24.781223,0.8533
2003_06,131,112.939306,24.781223,0.84929997
2003_06,132,112.952206,24.781223,0.8649
2003_06,133,112.965106,24.781223,0.8682
2003_06,134,112.978606,24.781223,0.8059
2003_06,135,112.847356,24.789623,0.82949996
2003_06,136,112.862356,24.789623,0.8601
2003_06,137,112.875106,24.789623,0.83739996
2003_06,138,112.888006,24.789623,0.8436
2003_06,139,112.900906,24.789623,0.84
2003_06,140,112.913806,24.789623,0.84849995
2003_06,141,112.926556,24.789623,0.82589996
2003_06,142,112.939306,24.789623,0.7959
2003_06,143,112.952206,24.789623,0.8562
2003_06,144,112.965106,24.789623,0.8642
2003_06,145,112.978306,24.789623,0.7848
2003_06,146,112.847806,24.799523,0.8649
2003_06,147,112.862356,24.799223,0.8601
2003_06,148,112.875106,24.798173,0.83879995
2003_06,149,112.888006,24.798173,0.8372
2003_06,150,112.900906,24.798173,0.85359997
2003_06,151,112.913806,24.798173,0.84389997
2003_06,152,112.926556,24.798173,0.8448
2003_06,153,112.939306,24.798173,0.8437
2003_06,154,112.952206,24.798173,0.8275
2003_06,155,112.965106,24.798173,0.84669995
2003_06,156,112.977856,24.798173,0.8703
2003_06,157,112.874356,24.806723,0.7761
2003_06,158,112.888006,24.806723,0.8347
2003_06,159,112.900906,24.806723,0.8355
2003_06,160,112.913806,24.806723,0.8638
2003_06,161,112.926556,24.806723,0.85609996
2003_06,162,112.939306,24.806723,0.8662
2003_06,163,112.952206,24.806723,0.8581
2003_06,164,112.965106,24.806723,0.8581
2003_06,165,112.977556,24.809423,0.8398
2003_06,166,112.875256,24.815123,0.8559
2003_06,167,112.888006,24.815123,0.8559
2003_06,168,112.900906,24.815123,0.8556
2003_06,169,112.913806,24.815123,0.856
2003_06,170,112.926556,24.815123,0.8013
2003_06,171,112.939306,24.815123,0.8183
2003_06,172,112.952206,24.815123,0.84209996
2003_06,173,112.966756,24.815123,0.8398
2003_06,174,112.878106,24.826223,0.84749997
2003_06,175,112.888006,24.823523,0.8562
2003_06,176,112.900906,24.823523,0.863
2003_06,177,112.913806,24.823523,0.8745
2003_06,178,112.926556,24.824273,0.8883
2003_06,179,112.939306,24.823373,0.8461
2003_06,180,112.952206,24.823523,0.82799995
2003_06,181,112.965706,24.823523,0.8337
2003_06,182,112.886356,24.832073,0.84319997
2003_06,183,112.900906,24.834173,0.8091
2003_06,184,112.915156,24.833723,0.8152
