year_month,region_id,longitude,latitude,ndvi
2016_08,1,112.954156,24.688673,0.8953
2016_08,2,112.965106,24.687923,0.89879996
2016_08,3,112.978756,24.687773,0.8896
2016_08,4,112.861906,24.697823,0.81479996
2016_08,5,112.888156,24.697973,0.8745
2016_08,6,112.938256,24.697073,0.70589995
2016_08,7,112.952206,24.696623,0.863
2016_08,8,112.965106,24.696623,0.8894
2016_08,9,112.978006,24.696623,0.86179996
2016_08,10,112.990756,24.695123,0.8438
2016_08,11,113.003506,24.695873,0.7712
2016_08,12,113.015806,24.695573,0.7497
2016_08,13,112.850656,24.702473,0.8732
2016_08,14,112.862356,24.705023,0.8732
2016_08,15,112.875106,24.702923,0.8524
2016_08,16,112.888006,24.705023,0.8693
2016_08,17,112.900906,24.703073,0.88199997
2016_08,18,112.913806,24.702773,0.8341
2016_08,19,112.926556,24.702923,0.92029995
2016_08,20,112.939306,24.705023,0.92029995
2016_08,21,112.952206,24.705023,0.86869997
2016_08,22,112.965106,24.705023,0.8653
2016_08,23,112.978006,24.705023,0.7949
2016_08,24,112.990756,24.705023,0.86579996
2016_08,25,113.003506,24.705023,0.81909996
2016_08,26,113.014606,24.707873,0.8037
2016_08,27,112.851406,24.713423,0.87189996
2016_08,28,112.862356,24.713423,0.7721
2016_08,29,112.875106,24.713423,0.7607
2016_08,30,112.888006,24.713423,0.8339
2016_08,31,112.900906,24.713423,0.8777
2016_08,32,112.913806,24.713423,0.71389997
2016_08,33,112.926556,24.713423,0.73679996
2016_08,34,112.939306,24.713423,0.8068
2016_08,35,112.952206,24.713423,0.8998
2016_08,36,112.965106,24.713423,0.83739996
2016_08,37,112.978006,24.713423,0.8897
2016_08,38,112.990756,24.713423,0.82919997
2016_08,39,113.005306,24.713423,0.7855
2016_08,40,112.852156,24.724073,0.88519996
2016_08,41,112.862356,24.721823,0.70809996
2016_08,42,112.875106,24.721823,0.80439997
2016_08,43,112.888006,24.721823,0.8261
2016_08,44,112.900906,24.721823,0.7794
2016_08,45,112.913806,24.721823,0.7978
2016_08,46,112.926556,24.721823,0.8221
2016_08,47,112.939306,24.721823,0.73679996
2016_08,48,112.952206,24.721823,0.90959996
2016_08,49,112.965106,24.721823,0.89879996
2016_08,50,112.978006,24.721823,0.89849997
2016_08,51,112.990756,24.721823,0.89849997
2016_08,52,113.004856,24.721823,0.83309996
2016_08,53,112.860856,24.730373,0.8512
2016_08,54,112.875106,24.730373,0.8071
2016_08,55,112.888006,24.730373,0.8545
2016_08,56,112.900906,24.730373,0.8057
2016_08,57,112.913806,24.730373,0.8057
2016_08,58,112.926556,24.730373,0.8215
2016_08,59,112.939306,24.730373,0.7942
2016_08,60,112.952206,24.730373,0.9119
2016_08,61,112.965106,24.730373,0.9393
2016_08,62,112.978006,24.730373,0.8803
2016_08,63,112.990756,24.730373,0.8939
2016_08,64,113.004256,24.730373,0.84309995
2016_08,65,112.852006,24.736823,0.881
2016_08,66,112.862356,24.738923,0.8616
2016_08,67,112.875106,24.738923,0.8581
2016_08,68,112.888006,24.738923,0.83169997
2016_08,69,112.900906,24.738923,0.8853
2016_08,70,112.913806,24.738923,0.8147
2016_08,71,112.926556,24.738923,0.81229997
2016_08,72,112.939306,24.738923,0.7241
2016_08,73,112.952206,24.738923,0.7873
2016_08,74,112.965106,24.738923,0.8843
2016_08,75,112.978006,24.738923,0.8401
2016_08,76,112.990756,24.740873,0.86429995
2016_08,77,113.001856,24.737423,0.8042
2016_08,78,112.852006,24.747323,0.87149996
2016_08,79,112.862356,24.747323,0.8724
2016_08,80,112.875106,24.747323,0.86649996
2016_08,81,112.888006,24.747323,0.8671
2016_08,82,112.900906,24.747323,0.8333
2016_08,83,112.913806,24.747323,0.8163
2016_08,84,112.926556,24.747323,0.7273
2016_08,85,112.939306,24.747323,0.6313
2016_08,86,112.952206,24.747323,0.87189996
2016_08,87,112.965106,24.747323,0.88229996
2016_08,88,112.979356,24.747323,0.8767
2016_08,89,112.850356,24.755723,0.77379996
2016_08,90,112.862356,24.755723,0.81329995
2016_08,91,112.875106,24.755723,0.82479995
2016_08,92,112.888006,24.755723,0.8157
2016_08,93,112.900906,24.755723,0.8121
2016_08,94,112.913806,24.755723,0.79639995
2016_08,95,112.926556,24.755723,0.69589996
2016_08,96,112.939306,24.755723,0.7323
2016_08,97,112.952206,24.755723,0.80939996
2016_08,98,112.965106,24.755723,0.80939996
2016_08,99,112.979206,24.755723,0.86509997
2016_08,100,112.848406,24.764273,0.7942
2016_08,101,112.862356,24.764273,0.73219997
2016_08,102,112.875106,24.764273,0.8247
2016_08,103,112.888006,24.764273,0.8247
2016_08,104,112.900906,24.764273,0.86439997
2016_08,105,112.913806,24.764273,0.85609996
2016_08,106,112.926556,24.764273,0.84559995
2016_08,107,112.939306,24.764273,0.8336
2016_08,108,112.952206,24.764273,0.3718
2016_08,109,112.965106,24.764273,0.9165
2016_08,110,112.979056,24.764273,0.86509997
2016_08,111,112.838506,24.771023,0.8027
2016_08,112,112.849606,24.772823,0.8438
2016_08,113,112.862356,24.772823,0.8526
2016_08,114,112.875106,24.772823,0.84279996
2016_08,115,112.888006,24.772823,0.84279996
2016_08,116,112.900906,24.772823,0.7628
2016_08,117,112.913806,24.772823,0.86789995
2016_08,118,112.926556,24.772823,0.85649997
2016_08,119,112.939306,24.772823,0.8759
2016_08,120,112.952206,24.772823,0.81619996
2016_08,121,112.965106,24.772823,0.7884
2016_08,122,112.978756,24.772823,0.86859995
2016_08,123,112.838056,24.784523,0.77349997
2016_08,124,112.849606,24.781223,0.85649997
2016_08,125,112.862356,24.781223,0.84459996
2016_08,126,112.875106,24.781223,0.8217
2016_08,127,112.888006,24.781223,0.8692
2016_08,128,112.900906,24.781223,0.86509997
2016_08,129,112.913806,24.781223,0.86509997
2016_08,130,112.926556,24.781223,0.88229996
2016_08,131,112.939306,24.781223,0.87479997
2016_08,132,112.952206,24.781223,0.834
2016_08,133,112.965106,24.781223,0.8242
2016_08,134,112.978606,24.781223,0.88119996
2016_08,135,112.847356,24.789623,0.8458
2016_08,136,112.862356,24.789623,0.7923
2016_08,137,112.875106,24.789623,0.77889997
2016_08,138,112.888006,24.789623,0.7892
2016_08,139,112.900906,24.789623,0.8702
2016_08,140,112.913806,24.789623,0.8531
2016_08,141,112.926556,24.789623,0.8239
2016_08,142,112.939306,24.789623,0.84639996
2016_08,143,112.952206,24.789623,0.825
2016_08,144,112.965106,24.789623,0.82119995
2016_08,145,112.978306,24.789623,0.7416
2016_08,146,112.847806,24.799523,0.8637
2016_08,147,112.862356,24.799223,0.82199997
2016_08,148,112.875106,24.798173,0.87369996
2016_08,149,112.888006,24.798173,0.86249995
2016_08,150,112.900906,24.798173,0.86079997
2016_08,151,112.913806,24.798173,0.8892
2016_08,152,112.926556,24.798173,0.8777
2016_08,153,112.939306,24.798173,0.87
2016_08,154,112.952206,24.798173,0.7934
2016_08,155,112.965106,24.798173,0.7407
2016_08,156,112.977856,24.798173,0.8865
2016_08,157,112.874356,24.806723,0.8002
2016_08,158,112.888006,24.806723,0.8411
2016_08,159,112.900906,24.806723,0.8734
2016_08,160,112.913806,24.806723,0.8757
2016_08,161,112.926556,24.806723,0.8954
2016_08,162,112.939306,24.806723,0.8778
2016_08,163,112.952206,24.806723,0.87579995
2016_08,164,112.965106,24.806723,0.87579995
2016_08,165,112.977556,24.809423,0.8401
2016_08,166,112.875256,24.815123,0.7937
2016_08,167,112.888006,24.815123,0.7937
2016_08,168,112.900906,24.815123,0.8576
2016_08,169,112.913806,24.815123,0.876
2016_08,170,112.926556,24.815123,0.8732
2016_08,171,112.939306,24.815123,0.8752
2016_08,172,112.952206,24.815123,0.83449996
2016_08,173,112.966756,24.815123,0.8401
2016_08,174,112.878106,24.826223,0.85529995
2016_08,175,112.888006,24.823523,0.8583
2016_08,176,112.900906,24.823523,0.86329997
2016_08,177,112.913806,24.823523,0.806
2016_08,178,112.926556,24.824273,0.87979996
2016_08,179,112.939306,24.823373,0.8688
2016_08,180,112.952206,24.823523,0.8698
2016_08,181,112.965706,24.823523,0.8639
2016_08,182,112.886356,24.832073,0.8609
2016_08,183,112.900906,24.834173,0.85249996
2016_08,184,112.915156,24.833723,0.8721
2016_08,185,112.888306,24.840623,0.8652
2016_08,186,112.887856,24.850823,0.8602
