year_month,region_id,longitude,latitude,ndvi
2011_11,1,112.954156,24.688673,0.8253
2011_11,2,112.965106,24.687923,0.80969995
2011_11,3,112.978756,24.687773,0.76019996
2011_11,4,112.861906,24.697823,0.7574
2011_11,5,112.888156,24.697973,0.83349997
2011_11,6,112.938256,24.697073,0.8856
2011_11,7,112.952206,24.696623,0.8691
2011_11,8,112.965106,24.696623,0.80609995
2011_11,9,112.978006,24.696623,0.77739996
2011_11,10,112.990756,24.695123,0.797
2011_11,11,113.003506,24.695873,0.6709
2011_11,12,113.015806,24.695573,0.6446
2011_11,13,112.850656,24.702473,0.7935
2011_11,14,112.862356,24.705023,0.7935
2011_11,15,112.875106,24.702923,0.81589997
2011_11,16,112.888006,24.705023,0.83739996
2011_11,17,112.900906,24.703073,0.83739996
2011_11,18,112.913806,24.702773,0.8224
2011_11,19,112.926556,24.702923,0.8879
2011_11,20,112.939306,24.705023,0.84779996
2011_11,21,112.952206,24.705023,0.85029995
2011_11,22,112.965106,24.705023,0.81909996
2011_11,23,112.978006,24.705023,0.8038
2011_11,24,112.990756,24.705023,0.81589997
2011_11,25,113.003506,24.705023,0.76
2011_11,26,113.014606,24.707873,0.69229996
2011_11,27,112.851406,24.713423,0.78529996
2011_11,28,112.862356,24.713423,0.7421
2011_11,29,112.875106,24.713423,0.6849
2011_11,30,112.888006,24.713423,0.79539996
2011_11,31,112.900906,24.713423,0.84309995
2011_11,32,112.913806,24.713423,0.8153
2011_11,33,112.926556,24.713423,0.82379997
2011_11,34,112.939306,24.713423,0.8333
2011_11,35,112.952206,24.713423,0.807
2011_11,36,112.965106,24.713423,0.80149996
2011_11,37,112.978006,24.713423,0.8161
2011_11,38,112.990756,24.713423,0.79859996
2011_11,39,113.005306,24.713423,0.70949996
2011_11,40,112.852156,24.724073,0.77199996
2011_11,41,112.862356,24.721823,0.7751
2011_11,42,112.875106,24.721823,0.7184
2011_11,43,112.888006,24.721823,0.7976
2011_11,44,112.900906,24.721823,0.8085
2011_11,45,112.913806,24.721823,0.77709997
2011_11,46,112.926556,24.721823,0.75409997
2011_11,47,112.939306,24.721823,0.83339995
2011_11,48,112.952206,24.721823,0.8188
2011_11,49,112.965106,24.721823,0.81589997
2011_11,50,112.978006,24.721823,0.807
2011_11,51,112.990756,24.721823,0.807
2011_11,52,113.004856,24.721823,0.7826
2011_11,53,112.860856,24.730373,0.801
2011_11,54,112.875106,24.730373,0.7481
2011_11,55,112.888006,24.730373,0.8407
2011_11,56,112.900906,24.730373,0.8035
2011_11,57,112.913806,24.730373,0.8035
