year_month,region_id,longitude,latitude,ndvi
2016_11,1,112.954156,24.688673,0.8454
2016_11,2,112.965106,24.687923,0.8251
2016_11,3,112.978756,24.687773,0.80179995
2016_11,4,112.861906,24.697823,0.80439997
2016_11,5,112.888156,24.697973,0.8423
2016_11,6,112.938256,24.697073,0.88869995
2016_11,7,112.952206,24.696623,0.86579996
2016_11,8,112.965106,24.696623,0.8425
2016_11,9,112.978006,24.696623,0.8088
2016_11,10,112.990756,24.695123,0.8215
2016_11,11,113.003506,24.695873,0.7661
2016_11,12,113.015806,24.695573,0.72709996
2016_11,13,112.850656,24.702473,0.8305
2016_11,14,112.862356,24.705023,0.8305
2016_11,15,112.875106,24.702923,0.8171
2016_11,16,112.888006,24.705023,0.8393
2016_11,17,112.900906,24.703073,0.8673
2016_11,18,112.913806,24.702773,0.89159995
2016_11,19,112.926556,24.702923,0.884
2016_11,20,112.939306,24.705023,0.8875
2016_11,21,112.952206,24.705023,0.8786
2016_11,22,112.965106,24.705023,0.843
2016_11,23,112.978006,24.705023,0.8189
2016_11,24,112.990756,24.705023,0.8153
2016_11,25,113.003506,24.705023,0.7721
2016_11,26,113.014606,24.707873,0.7497
2016_11,27,112.851406,24.713423,0.8271
2016_11,28,112.862356,24.713423,0.79289997
2016_11,29,112.875106,24.713423,0.7457
2016_11,30,112.888006,24.713423,0.7976
2016_11,31,112.900906,24.713423,0.8491
2016_11,32,112.913806,24.713423,0.88269997
2016_11,33,112.926556,24.713423,0.9011
2016_11,34,112.939306,24.713423,0.89769995
2016_11,35,112.952206,24.713423,0.8175
2016_11,36,112.965106,24.713423,0.78669995
2016_11,37,112.978006,24.713423,0.8235
2016_11,38,112.990756,24.713423,0.8174
2016_11,39,113.005306,24.713423,0.7414
2016_11,40,112.852156,24.724073,0.82769996
2016_11,41,112.862356,24.721823,0.8203
2016_11,42,112.875106,24.721823,0.7389
2016_11,43,112.888006,24.721823,0.80969995
2016_11,44,112.900906,24.721823,0.83879995
2016_11,45,112.913806,24.721823,0.8662
2016_11,46,112.926556,24.721823,0.8455
2016_11,47,112.939306,24.721823,0.9037
2016_11,48,112.952206,24.721823,0.8602
2016_11,49,112.965106,24.721823,0.83599997
2016_11,50,112.978006,24.721823,0.82449996
2016_11,51,112.990756,24.721823,0.82449996
2016_11,52,113.004856,24.721823,0.76739997
2016_11,53,112.860856,24.730373,0.819
2016_11,54,112.875106,24.730373,0.77059996
2016_11,55,112.888006,24.730373,0.8433
2016_11,56,112.900906,24.730373,0.86579996
2016_11,57,112.913806,24.730373,0.86579996
2016_11,58,112.926556,24.730373,0.8772
2016_11,59,112.939306,24.730373,0.8772
2016_11,60,112.952206,24.730373,0.84569997
2016_11,61,112.965106,24.730373,0.84
2016_11,62,112.978006,24.730373,0.8157
2016_11,63,112.990756,24.730373,0.8145
2016_11,64,113.004256,24.730373,0.76839995
2016_11,65,112.852006,24.736823,0.81549996
2016_11,66,112.862356,24.738923,0.819
2016_11,67,112.875106,24.738923,0.839
2016_11,68,112.888006,24.738923,0.8366
2016_11,69,112.900906,24.738923,0.85679996
2016_11,70,112.913806,24.738923,0.8624
2016_11,71,112.926556,24.738923,0.86399996
2016_11,72,112.939306,24.738923,0.8445
2016_11,73,112.952206,24.738923,0.8504
2016_11,74,112.965106,24.738923,0.8394
2016_11,75,112.978006,24.738923,0.76159996
2016_11,76,112.990756,24.740873,0.7805
2016_11,77,113.001856,24.737423,0.6893
2016_11,78,112.852006,24.747323,0.80759996
2016_11,79,112.862356,24.747323,0.8265
2016_11,80,112.875106,24.747323,0.81909996
2016_11,81,112.888006,24.747323,0.82339996
2016_11,82,112.900906,24.747323,0.829
2016_11,83,112.913806,24.747323,0.82629997
2016_11,84,112.926556,24.747323,0.83129996
2016_11,85,112.939306,24.747323,0.8178
2016_11,86,112.952206,24.747323,0.853
2016_11,87,112.965106,24.747323,0.83959997
2016_11,88,112.979356,24.747323,0.8012
2016_11,89,112.850356,24.755723,0.8013
2016_11,90,112.862356,24.755723,0.80619997
2016_11,91,112.875106,24.755723,0.8088
2016_11,92,112.888006,24.755723,0.8063
2016_11,93,112.900906,24.755723,0.79069996
2016_11,94,112.913806,24.755723,0.7658
2016_11,95,112.926556,24.755723,0.7438
2016_11,96,112.939306,24.755723,0.78099996
2016_11,97,112.952206,24.755723,0.8253
2016_11,98,112.965106,24.755723,0.8253
2016_11,99,112.979206,24.755723,0.8139
2016_11,100,112.848406,24.764273,0.7582
2016_11,101,112.862356,24.764273,0.7678
2016_11,102,112.875106,24.764273,0.8143
2016_11,103,112.888006,24.764273,0.8143
2016_11,104,112.900906,24.764273,0.81009996
2016_11,105,112.913806,24.764273,0.79929996
2016_11,106,112.926556,24.764273,0.75549996
2016_11,107,112.939306,24.764273,0.7269
2016_11,108,112.952206,24.764273,0.82549995
2016_11,109,112.965106,24.764273,0.8566
2016_11,110,112.979056,24.764273,0.84419996
2016_11,111,112.838506,24.771023,0.7266
2016_11,112,112.849606,24.772823,0.8117
2016_11,113,112.862356,24.772823,0.8152
2016_11,114,112.875106,24.772823,0.81259996
2016_11,115,112.888006,24.772823,0.81909996
2016_11,116,112.900906,24.772823,0.8118
2016_11,117,112.913806,24.772823,0.80289996
2016_11,118,112.926556,24.772823,0.8117
2016_11,119,112.939306,24.772823,0.80609995
2016_11,120,112.952206,24.772823,0.8326
2016_11,121,112.965106,24.772823,0.84559995
2016_11,122,112.978756,24.772823,0.7956
2016_11,123,112.838056,24.784523,0.6166
2016_11,124,112.849606,24.781223,0.8092
2016_11,125,112.862356,24.781223,0.8114
2016_11,126,112.875106,24.781223,0.82449996
2016_11,127,112.888006,24.781223,0.8402
2016_11,128,112.900906,24.781223,0.8305
2016_11,129,112.913806,24.781223,0.8305
2016_11,130,112.926556,24.781223,0.8393
2016_11,131,112.939306,24.781223,0.8401
2016_11,132,112.952206,24.781223,0.83599997
2016_11,133,112.965106,24.781223,0.8407
2016_11,134,112.978606,24.781223,0.8215
2016_11,135,112.847356,24.789623,0.792
2016_11,136,112.862356,24.789623,0.78569996
2016_11,137,112.875106,24.789623,0.7254
2016_11,138,112.888006,24.789623,0.7308
2016_11,139,112.900906,24.789623,0.8339
2016_11,140,112.913806,24.789623,0.8437
2016_11,141,112.926556,24.789623,0.8207
2016_11,142,112.939306,24.789623,0.78139997
2016_11,143,112.952206,24.789623,0.8167
2016_11,144,112.965106,24.789623,0.858
2016_11,145,112.978306,24.789623,0.8332
2016_11,146,112.847806,24.799523,0.8134
2016_11,147,112.862356,24.799223,0.8056
2016_11,148,112.875106,24.798173,0.8117
2016_11,149,112.888006,24.798173,0.8167
2016_11,150,112.900906,24.798173,0.84
2016_11,151,112.913806,24.798173,0.8443
2016_11,152,112.926556,24.798173,0.844
2016_11,153,112.939306,24.798173,0.8425
2016_11,154,112.952206,24.798173,0.81409997
2016_11,155,112.965106,24.798173,0.85499996
2016_11,156,112.977856,24.798173,0.8459
2016_11,157,112.874356,24.806723,0.789
2016_11,158,112.888006,24.806723,0.81909996
2016_11,159,112.900906,24.806723,0.8504
2016_11,160,112.913806,24.806723,0.8824
2016_11,161,112.926556,24.806723,0.86689997
2016_11,162,112.939306,24.806723,0.84599996
2016_11,163,112.952206,24.806723,0.849
2016_11,164,112.965106,24.806723,0.849
2016_11,165,112.977556,24.809423,0.8551
2016_11,166,112.875256,24.815123,0.8276
2016_11,167,112.888006,24.815123,0.8276
2016_11,168,112.900906,24.815123,0.8451
2016_11,169,112.913806,24.815123,0.86969995
2016_11,170,112.926556,24.815123,0.86429995
2016_11,171,112.939306,24.815123,0.8656
2016_11,172,112.952206,24.815123,0.8441
2016_11,173,112.966756,24.815123,0.8551
2016_11,174,112.878106,24.826223,0.8271
2016_11,175,112.888006,24.823523,0.8407
2016_11,176,112.900906,24.823523,0.83809996
2016_11,177,112.913806,24.823523,0.8601
2016_11,178,112.926556,24.824273,0.8653
2016_11,179,112.939306,24.823373,0.8515
2016_11,180,112.952206,24.823523,0.82159996
2016_11,181,112.965706,24.823523,0.8315
2016_11,182,112.886356,24.832073,0.8174
2016_11,183,112.900906,24.834173,0.824
2016_11,184,112.915156,24.833723,0.86149997
2016_11,185,112.888306,24.840623,0.8152
2016_11,186,112.887856,24.850823,0.79289997
