year_month,region_id,longitude,latitude,ndvi
2015_05,1,112.954156,24.688673,0.7032
2015_05,2,112.965106,24.687923,0.7076
2015_05,3,112.978756,24.687773,0.68189996
2015_05,4,112.861906,24.697823,0.8558
2015_05,5,112.888156,24.697973,0.3651
2015_05,6,112.938256,24.697073,0.727
2015_05,7,112.952206,24.696623,0.73289996
2015_05,8,112.965106,24.696623,0.733
2015_05,9,112.978006,24.696623,0.69979995
2015_05,10,112.990756,24.695123,0.726
2015_05,11,113.003506,24.695873,0.6915
2015_05,12,113.015806,24.695573,0.6631
2015_05,13,112.850656,24.702473,0.89239997
2015_05,14,112.862356,24.705023,0.89239997
2015_05,15,112.875106,24.702923,0.687
2015_05,16,112.888006,24.705023,0.2026
2015_05,17,112.900906,24.703073,0.66969997
2015_05,18,112.913806,24.702773,0.6739
2015_05,19,112.926556,24.702923,0.72319996
2015_05,20,112.939306,24.705023,0.7321
2015_05,21,112.952206,24.705023,0.71919996
2015_05,22,112.965106,24.705023,0.733
2015_05,23,112.978006,24.705023,0.7162
2015_05,24,112.990756,24.705023,0.71819997
2015_05,25,113.003506,24.705023,0.6568
2015_05,26,113.014606,24.707873,0.6656
2015_05,27,112.851406,24.713423,0.6922
2015_05,28,112.862356,24.713423,0.6441
2015_05,29,112.875106,24.713423,0.61289996
2015_05,30,112.888006,24.713423,0.603
2015_05,31,112.900906,24.713423,0.66859996
2015_05,32,112.913806,24.713423,0.6579
2015_05,33,112.926556,24.713423,0.70059997
2015_05,34,112.939306,24.713423,0.7082
2015_05,35,112.952206,24.713423,0.714
2015_05,36,112.965106,24.713423,0.71709996
2015_05,37,112.978006,24.713423,0.72319996
2015_05,38,112.990756,24.713423,0.7338
2015_05,39,113.005306,24.713423,0.65389997
2015_05,40,112.852156,24.724073,0.79249996
2015_05,41,112.862356,24.721823,0.6516
2015_05,42,112.875106,24.721823,0.57919997
2015_05,43,112.888006,24.721823,0.1406
2015_05,44,112.900906,24.721823,0.1148
2015_05,45,112.913806,24.721823,0.6412
2015_05,46,112.926556,24.721823,0.6773
2015_05,47,112.939306,24.721823,0.6817
2015_05,48,112.952206,24.721823,0.72029996
2015_05,49,112.965106,24.721823,0.7367
2015_05,50,112.978006,24.721823,0.7486
2015_05,51,112.990756,24.721823,0.7486
2015_05,52,113.004856,24.721823,0.7348
2015_05,53,112.860856,24.730373,0.7162
2015_05,54,112.875106,24.730373,0.49969998
2015_05,55,112.888006,24.730373,0.41979998
2015_05,56,112.900906,24.730373,0.12619999
2015_05,57,112.913806,24.730373,0.12619999
2015_05,58,112.926556,24.730373,0.6441
2015_05,59,112.939306,24.730373,0.6644
2015_05,60,112.952206,24.730373,0.7327
2015_05,61,112.965106,24.730373,0.75
2015_05,62,112.978006,24.730373,0.7412
2015_05,63,112.990756,24.730373,0.732
2015_05,64,113.004256,24.730373,0.7087
2015_05,65,112.852006,24.736823,0.7732
2015_05,66,112.862356,24.738923,0.7647
2015_05,67,112.875106,24.738923,0.68869996
2015_05,68,112.888006,24.738923,0.66969997
2015_05,69,112.900906,24.738923,0.65749997
2015_05,70,112.913806,24.738923,0.6629
2015_05,71,112.926556,24.738923,0.66209996
2015_05,72,112.939306,24.738923,0.6677
2015_05,73,112.952206,24.738923,0.7102
2015_05,74,112.965106,24.738923,0.755
2015_05,75,112.978006,24.738923,0.67179996
2015_05,76,112.990756,24.740873,0.6886
2015_05,77,113.001856,24.737423,0.6914
2015_05,78,112.852006,24.747323,0.80539995
2015_05,79,112.862356,24.747323,0.8041
2015_05,80,112.875106,24.747323,0.7211
2015_05,81,112.888006,24.747323,0.9449
2015_05,82,112.900906,24.747323,0.1761
2015_05,83,112.913806,24.747323,0.6487
2015_05,84,112.926556,24.747323,0.6653
2015_05,85,112.939306,24.747323,0.6741
2015_05,86,112.952206,24.747323,0.7191
2015_05,87,112.965106,24.747323,0.7344
2015_05,88,112.979356,24.747323,0.72169995
2015_05,89,112.850356,24.755723,0.77629995
2015_05,90,112.862356,24.755723,0.8685
2015_05,91,112.875106,24.755723,0.8693
2015_05,92,112.888006,24.755723,0.77089995
2015_05,93,112.900906,24.755723,0.7082
2015_05,94,112.913806,24.755723,0.67149997
2015_05,95,112.926556,24.755723,0.7249
2015_05,96,112.939306,24.755723,0.7086
2015_05,97,112.952206,24.755723,0.7068
2015_05,98,112.965106,24.755723,0.7068
2015_05,99,112.979206,24.755723,0.72929996
2015_05,100,112.848406,24.764273,0.7714
2015_05,101,112.862356,24.764273,0.8459
2015_05,102,112.875106,24.764273,0.8003
2015_05,103,112.888006,24.764273,0.8003
2015_05,104,112.900906,24.764273,0.78029996
2015_05,105,112.913806,24.764273,0.7547
2015_05,106,112.926556,24.764273,0.729
2015_05,107,112.939306,24.764273,0.7047
2015_05,108,112.952206,24.764273,0.75439996
2015_05,109,112.965106,24.764273,0.7759
2015_05,110,112.979056,24.764273,0.7187
2015_05,111,112.838506,24.771023,0.74829996
2015_05,112,112.849606,24.772823,0.87909997
2015_05,113,112.862356,24.772823,0.904
2015_05,114,112.875106,24.772823,0.81729996
2015_05,115,112.888006,24.772823,0.7741
2015_05,116,112.900906,24.772823,0.7732
2015_05,117,112.913806,24.772823,0.7736
2015_05,118,112.926556,24.772823,0.86289996
2015_05,119,112.939306,24.772823,0.8321
2015_05,120,112.952206,24.772823,0.7888
2015_05,121,112.965106,24.772823,0.7978
2015_05,122,112.978756,24.772823,0.7188
2015_05,123,112.838056,24.784523,0.7147
2015_05,124,112.849606,24.781223,0.7879
2015_05,125,112.862356,24.781223,0.80799997
2015_05,126,112.875106,24.781223,0.79139996
2015_05,127,112.888006,24.781223,0.7985
2015_05,128,112.900906,24.781223,0.87439996
2015_05,129,112.913806,24.781223,0.87439996
2015_05,130,112.926556,24.781223,0.7917
2015_05,131,112.939306,24.781223,0.7881
2015_05,132,112.952206,24.781223,0.7905
2015_05,133,112.965106,24.781223,0.7916
2015_05,134,112.978606,24.781223,0.777
2015_05,135,112.847356,24.789623,0.80539995
