year_month,region_id,longitude,latitude,ndvi
2013_12,1,112.954156,24.688673,0.80869997
2013_12,2,112.965106,24.687923,0.77419996
2013_12,3,112.978756,24.687773,0.7119
2013_12,4,112.861906,24.697823,0.75869995
2013_12,5,112.888156,24.697973,0.8278
2013_12,6,112.938256,24.697073,0.8576
2013_12,7,112.952206,24.696623,0.81769997
2013_12,8,112.965106,24.696623,0.77529997
2013_12,9,112.978006,24.696623,0.7287
2013_12,10,112.990756,24.695123,0.75869995
2013_12,11,113.003506,24.695873,0.68509996
2013_12,12,113.015806,24.695573,0.68689996
2013_12,13,112.850656,24.702473,0.7557
2013_12,14,112.862356,24.705023,0.7557
2013_12,15,112.875106,24.702923,0.7823
2013_12,16,112.888006,24.705023,0.81579995
2013_12,17,112.900906,24.703073,0.8639
2013_12,18,112.913806,24.702773,0.8628
2013_12,19,112.926556,24.702923,0.84499997
2013_12,20,112.939306,24.705023,0.80939996
2013_12,21,112.952206,24.705023,0.8253
2013_12,22,112.965106,24.705023,0.78
2013_12,23,112.978006,24.705023,0.7091
2013_12,24,112.990756,24.705023,0.7043
2013_12,25,113.003506,24.705023,0.70809996
2013_12,26,113.014606,24.707873,0.69049996
2013_12,27,112.851406,24.713423,0.7798
2013_12,28,112.862356,24.713423,0.70849997
2013_12,29,112.875106,24.713423,0.7087
2013_12,30,112.888006,24.713423,0.74259996
2013_12,31,112.900906,24.713423,0.8332
2013_12,32,112.913806,24.713423,0.84169996
2013_12,33,112.926556,24.713423,0.84779996
2013_12,34,112.939306,24.713423,0.8261
2013_12,35,112.952206,24.713423,0.746
2013_12,36,112.965106,24.713423,0.5222
2013_12,37,112.978006,24.713423,0.6619
2013_12,38,112.990756,24.713423,0.68079996
2013_12,39,113.005306,24.713423,0.65779996
2013_12,40,112.852156,24.724073,0.7694
2013_12,41,112.862356,24.721823,0.7611
2013_12,42,112.875106,24.721823,0.69619995
2013_12,43,112.888006,24.721823,0.788
2013_12,44,112.900906,24.721823,0.7953
2013_12,45,112.913806,24.721823,0.8063
2013_12,46,112.926556,24.721823,0.7834
2013_12,47,112.939306,24.721823,0.80759996
2013_12,48,112.952206,24.721823,0.79289997
2013_12,49,112.965106,24.721823,0.78
2013_12,50,112.978006,24.721823,0.7303
2013_12,51,112.990756,24.721823,0.7303
2013_12,52,113.004856,24.721823,0.67789996
2013_12,53,112.860856,24.730373,0.7741
2013_12,54,112.875106,24.730373,0.7158
2013_12,55,112.888006,24.730373,0.8196
2013_12,56,112.900906,24.730373,0.7759
2013_12,57,112.913806,24.730373,0.7759
2013_12,58,112.926556,24.730373,0.81219995
2013_12,59,112.939306,24.730373,0.7671
2013_12,60,112.952206,24.730373,0.80509996
2013_12,61,112.965106,24.730373,0.7572
2013_12,62,112.978006,24.730373,0.755
2013_12,63,112.990756,24.730373,0.7331
2013_12,64,113.004256,24.730373,0.6396
2013_12,65,112.852006,24.736823,0.743
2013_12,66,112.862356,24.738923,0.76129997
2013_12,67,112.875106,24.738923,0.7513
2013_12,68,112.888006,24.738923,0.78029996
2013_12,69,112.900906,24.738923,0.803
2013_12,70,112.913806,24.738923,0.7413
2013_12,71,112.926556,24.738923,0.766
2013_12,72,112.939306,24.738923,0.7557
2013_12,73,112.952206,24.738923,0.77349997
2013_12,74,112.965106,24.738923,0.79359996
2013_12,75,112.978006,24.738923,0.69629997
2013_12,76,112.990756,24.740873,0.75329995
2013_12,77,113.001856,24.737423,0.58169997
2013_12,78,112.852006,24.747323,0.74729997
2013_12,79,112.862356,24.747323,0.7992
2013_12,80,112.875106,24.747323,0.7805
2013_12,81,112.888006,24.747323,0.7809
2013_12,82,112.900906,24.747323,0.7493
2013_12,83,112.913806,24.747323,0.71309996
2013_12,84,112.926556,24.747323,0.73219997
2013_12,85,112.939306,24.747323,0.7321
2013_12,86,112.952206,24.747323,0.76949996
2013_12,87,112.965106,24.747323,0.7888
2013_12,88,112.979356,24.747323,0.738
2013_12,89,112.850356,24.755723,0.7768
2013_12,90,112.862356,24.755723,0.7662
2013_12,91,112.875106,24.755723,0.77269995
