year_month,region_id,longitude,latitude,ndvi
2019_08,1,112.954156,24.688673,0.8269
2019_08,2,112.965106,24.687923,0.8652
2019_08,3,112.978756,24.687773,0.86789995
2019_08,4,112.861906,24.697823,0.8703
2019_08,5,112.888156,24.697973,0.886
2019_08,6,112.938256,24.697073,0.7012
2019_08,7,112.952206,24.696623,0.86439997
2019_08,8,112.965106,24.696623,0.8609
2019_08,9,112.978006,24.696623,0.8325
2019_08,10,112.990756,24.695123,0.8398
2019_08,11,113.003506,24.695873,0.8095
2019_08,12,113.015806,24.695573,0.7988
2019_08,13,112.850656,24.702473,0.8955
2019_08,14,112.862356,24.705023,0.8955
2019_08,15,112.875106,24.702923,0.8851
2019_08,16,112.888006,24.705023,0.88909996
2019_08,17,112.900906,24.703073,0.9001
2019_08,18,112.913806,24.702773,0.92469996
2019_08,19,112.926556,24.702923,0.91599995
2019_08,20,112.939306,24.705023,0.89599997
2019_08,21,112.952206,24.705023,0.87829995
2019_08,22,112.965106,24.705023,0.8771
2019_08,23,112.978006,24.705023,0.7675
2019_08,24,112.990756,24.705023,0.8063
2019_08,25,113.003506,24.705023,0.8091
2019_08,26,113.014606,24.707873,0.7826
2019_08,27,112.851406,24.713423,0.8594
2019_08,28,112.862356,24.713423,0.81159997
2019_08,29,112.875106,24.713423,0.8332
2019_08,30,112.888006,24.713423,0.853
2019_08,31,112.900906,24.713423,0.8928
2019_08,32,112.913806,24.713423,0.909
2019_08,33,112.926556,24.713423,0.9104
2019_08,34,112.939306,24.713423,0.90459996
2019_08,35,112.952206,24.713423,0.86829996
2019_08,36,112.965106,24.713423,0.8986
2019_08,37,112.978006,24.713423,0.8621
2019_08,38,112.990756,24.713423,0.85319996
2019_08,39,113.005306,24.713423,0.80289996
2019_08,40,112.852156,24.724073,0.89049995
2019_08,41,112.862356,24.721823,0.8875
2019_08,42,112.875106,24.721823,0.7779
2019_08,43,112.888006,24.721823,0.858
2019_08,44,112.900906,24.721823,0.90919995
2019_08,45,112.913806,24.721823,0.9115
2019_08,46,112.926556,24.721823,0.9122
2019_08,47,112.939306,24.721823,0.88699996
2019_08,48,112.952206,24.721823,0.8829
2019_08,49,112.965106,24.721823,0.85709995
2019_08,50,112.978006,24.721823,0.8551
2019_08,51,112.990756,24.721823,0.8551
2019_08,52,113.004856,24.721823,0.88259995
2019_08,53,112.860856,24.730373,0.8743
2019_08,54,112.875106,24.730373,0.8415
2019_08,55,112.888006,24.730373,0.85749996
2019_08,56,112.900906,24.730373,0.91319996
2019_08,57,112.913806,24.730373,0.91319996
2019_08,58,112.926556,24.730373,0.9109
2019_08,59,112.939306,24.730373,0.89489996
2019_08,60,112.952206,24.730373,0.8655
2019_08,61,112.965106,24.730373,0.8441
2019_08,62,112.978006,24.730373,0.84849995
2019_08,63,112.990756,24.730373,0.87219995
2019_08,64,113.004256,24.730373,0.838
2019_08,65,112.852006,24.736823,0.8836
2019_08,66,112.862356,24.738923,0.8728
2019_08,67,112.875106,24.738923,0.8495
2019_08,68,112.888006,24.738923,0.85109997
2019_08,69,112.900906,24.738923,0.84889996
2019_08,70,112.913806,24.738923,0.88619995
2019_08,71,112.926556,24.738923,0.88089997
2019_08,72,112.939306,24.738923,0.89739996
2019_08,73,112.952206,24.738923,0.7879
2019_08,74,112.965106,24.738923,0.88979995
2019_08,75,112.978006,24.738923,0.84669995
2019_08,76,112.990756,24.740873,0.8563
2019_08,77,113.001856,24.737423,0.8003
2019_08,78,112.852006,24.747323,0.83449996
2019_08,79,112.862356,24.747323,0.85469997
2019_08,80,112.875106,24.747323,0.8458
2019_08,81,112.888006,24.747323,0.8225
2019_08,82,112.900906,24.747323,0.8357
2019_08,83,112.913806,24.747323,0.61899996
2019_08,84,112.926556,24.747323,0.8002
2019_08,85,112.939306,24.747323,0.74
2019_08,86,112.952206,24.747323,0.8896
2019_08,87,112.965106,24.747323,0.8688
2019_08,88,112.979356,24.747323,0.8436
2019_08,89,112.850356,24.755723,0.8305
2019_08,90,112.862356,24.755723,0.80289996
2019_08,91,112.875106,24.755723,0.84169996
2019_08,92,112.888006,24.755723,0.8318
2019_08,93,112.900906,24.755723,0.8032
2019_08,94,112.913806,24.755723,0.78239995
2019_08,95,112.926556,24.755723,0.67179996
2019_08,96,112.939306,24.755723,0.7155
2019_08,97,112.952206,24.755723,0.79429996
2019_08,98,112.965106,24.755723,0.79429996
2019_08,99,112.979206,24.755723,0.87979996
2019_08,100,112.848406,24.764273,0.78999996
2019_08,101,112.862356,24.764273,0.81369996
2019_08,102,112.875106,24.764273,0.7894
2019_08,103,112.888006,24.764273,0.7894
2019_08,104,112.900906,24.764273,0.8215
2019_08,105,112.913806,24.764273,0.94759995
2019_08,106,112.926556,24.764273,0.7658
2019_08,107,112.939306,24.764273,0.6222
2019_08,108,112.952206,24.764273,0.7155
2019_08,109,112.965106,24.764273,0.91569996
2019_08,110,112.979056,24.764273,0.87479997
2019_08,111,112.838506,24.771023,0.7819
2019_08,112,112.849606,24.772823,0.82809997
2019_08,113,112.862356,24.772823,0.8157
2019_08,114,112.875106,24.772823,0.8253
2019_08,115,112.888006,24.772823,0.8405
2019_08,116,112.900906,24.772823,0.83699995
2019_08,117,112.913806,24.772823,0.82089996
2019_08,118,112.926556,24.772823,0.7937
2019_08,119,112.939306,24.772823,0.7967
2019_08,120,112.952206,24.772823,0.6658
2019_08,121,112.965106,24.772823,0.7884
2019_08,122,112.978756,24.772823,0.84209996
2019_08,123,112.838056,24.784523,0.752
2019_08,124,112.849606,24.781223,0.77
2019_08,125,112.862356,24.781223,0.84749997
2019_08,126,112.875106,24.781223,0.8064
2019_08,127,112.888006,24.781223,0.8501
2019_08,128,112.900906,24.781223,0.85069996
2019_08,129,112.913806,24.781223,0.85069996
2019_08,130,112.926556,24.781223,0.9076
2019_08,131,112.939306,24.781223,0.8007
2019_08,132,112.952206,24.781223,0.8789
2019_08,133,112.965106,24.781223,0.87
2019_08,134,112.978606,24.781223,0.84959996
2019_08,135,112.847356,24.789623,0.8293
2019_08,136,112.862356,24.789623,0.7866
2019_08,137,112.875106,24.789623,0.7906
2019_08,138,112.888006,24.789623,0.8538
2019_08,139,112.900906,24.789623,0.87119997
2019_08,140,112.913806,24.789623,0.88629997
2019_08,141,112.926556,24.789623,0.863
2019_08,142,112.939306,24.789623,0.8548
2019_08,143,112.952206,24.789623,0.8734
2019_08,144,112.965106,24.789623,0.88229996
2019_08,145,112.978306,24.789623,0.8506
2019_08,146,112.847806,24.799523,0.8559
2019_08,147,112.862356,24.799223,0.8642
2019_08,148,112.875106,24.798173,0.8562
2019_08,149,112.888006,24.798173,0.84919995
2019_08,150,112.900906,24.798173,0.8549
2019_08,151,112.913806,24.798173,0.8864
2019_08,152,112.926556,24.798173,0.90639997
2019_08,153,112.939306,24.798173,0.8847
2019_08,154,112.952206,24.798173,0.8853
2019_08,155,112.965106,24.798173,0.9025
2019_08,156,112.977856,24.798173,0.8699
2019_08,157,112.874356,24.806723,0.8152
2019_08,158,112.888006,24.806723,0.8497
2019_08,159,112.900906,24.806723,0.87799996
2019_08,160,112.913806,24.806723,0.8886
2019_08,161,112.926556,24.806723,0.89849997
2019_08,162,112.939306,24.806723,0.90449995
2019_08,163,112.952206,24.806723,0.86429995
2019_08,164,112.965106,24.806723,0.86429995
2019_08,165,112.977556,24.809423,0.8418
2019_08,166,112.875256,24.815123,0.84569997
2019_08,167,112.888006,24.815123,0.84569997
2019_08,168,112.900906,24.815123,0.9084
2019_08,169,112.913806,24.815123,0.90559995
2019_08,170,112.926556,24.815123,0.9032
2019_08,171,112.939306,24.815123,0.8929
2019_08,172,112.952206,24.815123,0.86789995
2019_08,173,112.966756,24.815123,0.8418
2019_08,174,112.878106,24.826223,0.8451
2019_08,175,112.888006,24.823523,0.8483
2019_08,176,112.900906,24.823523,0.83699995
2019_08,177,112.913806,24.823523,0.8364
2019_08,178,112.926556,24.824273,0.7996
2019_08,179,112.939306,24.823373,0.73609996
2019_08,180,112.952206,24.823523,0.8408
2019_08,181,112.965706,24.823523,0.8646
2019_08,182,112.886356,24.832073,0.8473
2019_08,183,112.900906,24.834173,0.85249996
2019_08,184,112.915156,24.833723,0.8599
2019_08,185,112.888306,24.840623,0.84
2019_08,186,112.887856,24.850823,0.82519996
