year_month,region_id,longitude,latitude,ndvi
2012_10,1,112.954156,24.688673,0.81839997
2012_10,2,112.965106,24.687923,0.80979997
2012_10,3,112.978756,24.687773,0.7721
2012_10,4,112.861906,24.697823,0.79109997
2012_10,5,112.888156,24.697973,0.82129997
2012_10,6,112.938256,24.697073,0.89779997
2012_10,7,112.952206,24.696623,0.8308
2012_10,8,112.965106,24.696623,0.8211
2012_10,9,112.978006,24.696623,0.7992
2012_10,10,112.990756,24.695123,0.80259997
2012_10,11,113.003506,24.695873,0.7274
2012_10,12,113.015806,24.695573,0.6829
2012_10,13,112.850656,24.702473,0.8143
2012_10,14,112.862356,24.705023,0.8143
2012_10,15,112.875106,24.702923,0.8014
2012_10,16,112.888006,24.705023,0.8129
2012_10,17,112.900906,24.703073,0.8524
2012_10,18,112.913806,24.702773,0.88089997
2012_10,19,112.926556,24.702923,0.88259995
2012_10,20,112.939306,24.705023,0.8821
2012_10,21,112.952206,24.705023,0.8736
2012_10,22,112.965106,24.705023,0.83059996
2012_10,23,112.978006,24.705023,0.8073
2012_10,24,112.990756,24.705023,0.78459996
2012_10,25,113.003506,24.705023,0.7496
2012_10,26,113.014606,24.707873,0.7129
2012_10,27,112.851406,24.713423,0.79719996
2012_10,28,112.862356,24.713423,0.76299995
2012_10,29,112.875106,24.713423,0.7558
2012_10,30,112.888006,24.713423,0.7818
2012_10,31,112.900906,24.713423,0.83879995
2012_10,32,112.913806,24.713423,0.854
2012_10,33,112.926556,24.713423,0.884
2012_10,34,112.939306,24.713423,0.8789
2012_10,35,112.952206,24.713423,0.8308
2012_10,36,112.965106,24.713423,0.7256
2012_10,37,112.978006,24.713423,0.7622
2012_10,38,112.990756,24.713423,0.71389997
2012_10,39,113.005306,24.713423,0.7567
2012_10,40,112.852156,24.724073,0.7962
2012_10,41,112.862356,24.721823,0.8042
2012_10,42,112.875106,24.721823,0.78419995
2012_10,43,112.888006,24.721823,0.83669996
2012_10,44,112.900906,24.721823,0.82739997
2012_10,45,112.913806,24.721823,0.8328
2012_10,46,112.926556,24.721823,0.8099
2012_10,47,112.939306,24.721823,0.8427
2012_10,48,112.952206,24.721823,0.8383
2012_10,49,112.965106,24.721823,0.82379997
2012_10,50,112.978006,24.721823,0.80249995
2012_10,51,112.990756,24.721823,0.80249995
2012_10,52,113.004856,24.721823,0.77449995
2012_10,53,112.860856,24.730373,0.81159997
2012_10,54,112.875106,24.730373,0.76379997
2012_10,55,112.888006,24.730373,0.8379
2012_10,56,112.900906,24.730373,0.7733
2012_10,57,112.913806,24.730373,0.7733
2012_10,58,112.926556,24.730373,0.8358
2012_10,59,112.939306,24.730373,0.8323
2012_10,60,112.952206,24.730373,0.849
2012_10,61,112.965106,24.730373,0.8303
2012_10,62,112.978006,24.730373,0.79679996
2012_10,63,112.990756,24.730373,0.7406
2012_10,64,113.004256,24.730373,0.7475
2012_10,65,112.852006,24.736823,0.7852
2012_10,66,112.862356,24.738923,0.8339
2012_10,67,112.875106,24.738923,0.8319
2012_10,68,112.888006,24.738923,0.8391
2012_10,69,112.900906,24.738923,0.78679997
2012_10,70,112.913806,24.738923,0.7549
2012_10,71,112.926556,24.738923,0.829
2012_10,72,112.939306,24.738923,0.8225
2012_10,73,112.952206,24.738923,0.82739997
2012_10,74,112.965106,24.738923,0.8296
2012_10,75,112.978006,24.738923,0.7522
2012_10,76,112.990756,24.740873,0.7538
2012_10,77,113.001856,24.737423,0.6612
2012_10,78,112.852006,24.747323,0.79999995
2012_10,79,112.862356,24.747323,0.8368
2012_10,80,112.875106,24.747323,0.81
2012_10,81,112.888006,24.747323,0.81869996
2012_10,82,112.900906,24.747323,0.8067
2012_10,83,112.913806,24.747323,0.76199996
2012_10,84,112.926556,24.747323,0.7698
2012_10,85,112.939306,24.747323,0.7786
2012_10,86,112.952206,24.747323,0.7963
2012_10,87,112.965106,24.747323,0.81769997
2012_10,88,112.979356,24.747323,0.8188
2012_10,89,112.850356,24.755723,0.8215
2012_10,90,112.862356,24.755723,0.8185
2012_10,91,112.875106,24.755723,0.8215
2012_10,92,112.888006,24.755723,0.817
2012_10,93,112.900906,24.755723,0.815
2012_10,94,112.913806,24.755723,0.7521
2012_10,95,112.926556,24.755723,0.7504
2012_10,96,112.939306,24.755723,0.782
2012_10,97,112.952206,24.755723,0.81479996
2012_10,98,112.965106,24.755723,0.81479996
2012_10,99,112.979206,24.755723,0.7945
2012_10,100,112.848406,24.764273,0.737
2012_10,101,112.862356,24.764273,0.77379996
2012_10,102,112.875106,24.764273,0.8242
2012_10,103,112.888006,24.764273,0.8242
2012_10,104,112.900906,24.764273,0.8278
2012_10,105,112.913806,24.764273,0.8226
2012_10,106,112.926556,24.764273,0.7521
2012_10,107,112.939306,24.764273,0.7176
2012_10,108,112.952206,24.764273,0.8224
2012_10,109,112.965106,24.764273,0.8459
2012_10,110,112.979056,24.764273,0.8283
2012_10,111,112.838506,24.771023,0.7331
2012_10,112,112.849606,24.772823,0.78679997
2012_10,113,112.862356,24.772823,0.8009
2012_10,114,112.875106,24.772823,0.8131
2012_10,115,112.888006,24.772823,0.81589997
2012_10,116,112.900906,24.772823,0.8208
2012_10,117,112.913806,24.772823,0.8283
2012_10,118,112.926556,24.772823,0.80939996
2012_10,119,112.939306,24.772823,0.77019995
2012_10,120,112.952206,24.772823,0.81189996
2012_10,121,112.965106,24.772823,0.821
2012_10,122,112.978756,24.772823,0.7928
2012_10,123,112.838056,24.784523,0.6777
2012_10,124,112.849606,24.781223,0.7856
2012_10,125,112.862356,24.781223,0.77379996
2012_10,126,112.875106,24.781223,0.81369996
2012_10,127,112.888006,24.781223,0.82659996
2012_10,128,112.900906,24.781223,0.82739997
2012_10,129,112.913806,24.781223,0.82739997
2012_10,130,112.926556,24.781223,0.8279
2012_10,131,112.939306,24.781223,0.82809997
2012_10,132,112.952206,24.781223,0.80969995
2012_10,133,112.965106,24.781223,0.826
2012_10,134,112.978606,24.781223,0.8142
2012_10,135,112.847356,24.789623,0.7729
2012_10,136,112.862356,24.789623,0.74329996
2012_10,137,112.875106,24.789623,0.8078
2012_10,138,112.888006,24.789623,0.8286
2012_10,139,112.900906,24.789623,0.8114
2012_10,140,112.913806,24.789623,0.7549
2012_10,141,112.926556,24.789623,0.8012
2012_10,142,112.939306,24.789623,0.7488
2012_10,143,112.952206,24.789623,0.8311
2012_10,144,112.965106,24.789623,0.8433
2012_10,145,112.978306,24.789623,0.82449996
2012_10,146,112.847806,24.799523,0.7916
2012_10,147,112.862356,24.799223,0.75229996
2012_10,148,112.875106,24.798173,0.8028
2012_10,149,112.888006,24.798173,0.8376
2012_10,150,112.900906,24.798173,0.85539997
2012_10,151,112.913806,24.798173,0.8127
2012_10,152,112.926556,24.798173,0.78459996
2012_10,153,112.939306,24.798173,0.7668
2012_10,154,112.952206,24.798173,0.826
2012_10,155,112.965106,24.798173,0.8501
2012_10,156,112.977856,24.798173,0.83199996
2012_10,157,112.874356,24.806723,0.7547
2012_10,158,112.888006,24.806723,0.7917
2012_10,159,112.900906,24.806723,0.7949
2012_10,160,112.913806,24.806723,0.85319996
2012_10,161,112.926556,24.806723,0.8865
2012_10,162,112.939306,24.806723,0.8786
2012_10,163,112.952206,24.806723,0.8341
2012_10,164,112.965106,24.806723,0.8341
2012_10,165,112.977556,24.809423,0.82919997
2012_10,166,112.875256,24.815123,0.8102
2012_10,167,112.888006,24.815123,0.8102
2012_10,168,112.900906,24.815123,0.8314
2012_10,169,112.913806,24.815123,0.84489995
2012_10,170,112.926556,24.815123,0.86539996
2012_10,171,112.939306,24.815123,0.88439995
2012_10,172,112.952206,24.815123,0.8319
2012_10,173,112.966756,24.815123,0.82919997
2012_10,174,112.878106,24.826223,0.81189996
2012_10,175,112.888006,24.823523,0.8254
2012_10,176,112.900906,24.823523,0.82559997
2012_10,177,112.913806,24.823523,0.8814
2012_10,178,112.926556,24.824273,0.8714
2012_10,179,112.939306,24.823373,0.8731
2012_10,180,112.952206,24.823523,0.8283
2012_10,181,112.965706,24.823523,0.8293
2012_10,182,112.886356,24.832073,0.81329995
2012_10,183,112.900906,24.834173,0.7809
2012_10,184,112.915156,24.833723,0.82989997
2012_10,185,112.888306,24.840623,0.7952
2012_10,186,112.887856,24.850823,0.779
