year_month,region_id,longitude,latitude,ndvi
2004_05,1,112.954156,24.688673,0.7312
2004_05,2,112.965106,24.687923,0.7863
2004_05,3,112.978756,24.687773,0.7409
2004_05,4,112.861906,24.697823,0.7449
2004_05,5,112.888156,24.697973,0.7754
2004_05,6,112.938256,24.697073,0.7915
2004_05,7,112.952206,24.696623,0.7973
2004_05,8,112.965106,24.696623,0.7952
2004_05,9,112.978006,24.696623,0.7761
2004_05,10,112.990756,24.695123,0.78429997
2004_05,11,113.003506,24.695873,0.7335
2004_05,12,113.015806,24.695573,0.6974
2004_05,13,112.850656,24.702473,0.76809996
2004_05,14,112.862356,24.705023,0.76809996
2004_05,15,112.875106,24.702923,0.7628
2004_05,16,112.888006,24.705023,0.77129996
2004_05,17,112.900906,24.703073,0.7934
2004_05,18,112.913806,24.702773,0.78599995
2004_05,19,112.926556,24.702923,0.7969
2004_05,20,112.939306,24.705023,0.803
2004_05,21,112.952206,24.705023,0.7989
2004_05,22,112.965106,24.705023,0.7642
2004_05,23,112.978006,24.705023,0.79829997
2004_05,24,112.990756,24.705023,0.8099
2004_05,25,113.003506,24.705023,0.74
2004_05,26,113.014606,24.707873,0.691
2004_05,27,112.851406,24.713423,0.7452
2004_05,28,112.862356,24.713423,0.6846
2004_05,29,112.875106,24.713423,0.65389997
2004_05,30,112.888006,24.713423,0.7043
2004_05,31,112.900906,24.713423,0.76119995
2004_05,32,112.913806,24.713423,0.7543
2004_05,33,112.926556,24.713423,0.8208
2004_05,34,112.939306,24.713423,0.80399996
2004_05,35,112.952206,24.713423,0.77889997
2004_05,36,112.965106,24.713423,0.798
2004_05,37,112.978006,24.713423,0.7926
2004_05,38,112.990756,24.713423,0.7866
2004_05,39,113.005306,24.713423,0.68119997
2004_05,40,112.852156,24.724073,0.726
2004_05,41,112.862356,24.721823,0.7242
2004_05,42,112.875106,24.721823,0.6461
2004_05,43,112.888006,24.721823,0.736
2004_05,44,112.900906,24.721823,0.7484
2004_05,45,112.913806,24.721823,0.7345
2004_05,46,112.926556,24.721823,0.7197
2004_05,47,112.939306,24.721823,0.78
2004_05,48,112.952206,24.721823,0.7937
2004_05,49,112.965106,24.721823,0.76909995
2004_05,50,112.978006,24.721823,0.7951
2004_05,51,112.990756,24.721823,0.7951
2004_05,52,113.004856,24.721823,0.70129997
2004_05,53,112.860856,24.730373,0.7442
2004_05,54,112.875106,24.730373,0.6908
2004_05,55,112.888006,24.730373,0.7635
2004_05,56,112.900906,24.730373,0.741
2004_05,57,112.913806,24.730373,0.741
2004_05,58,112.926556,24.730373,0.73359996
2004_05,59,112.939306,24.730373,0.73319995
2004_05,60,112.952206,24.730373,0.7535
2004_05,61,112.965106,24.730373,0.7622
2004_05,62,112.978006,24.730373,0.7549
2004_05,63,112.990756,24.730373,0.74369997
2004_05,64,113.004256,24.730373,0.6793
2004_05,65,112.852006,24.736823,0.77
2004_05,66,112.862356,24.738923,0.7769
2004_05,67,112.875106,24.738923,0.7628
2004_05,68,112.888006,24.738923,0.7879
2004_05,69,112.900906,24.738923,0.736
2004_05,70,112.913806,24.738923,0.7339
2004_05,71,112.926556,24.738923,0.7341
2004_05,72,112.939306,24.738923,0.7229
2004_05,73,112.952206,24.738923,0.759
2004_05,74,112.965106,24.738923,0.7661
2004_05,75,112.978006,24.738923,0.6774
2004_05,76,112.990756,24.740873,0.74939996
2004_05,77,113.001856,24.737423,0.60859996
2004_05,78,112.852006,24.747323,0.7689
2004_05,79,112.862356,24.747323,0.7714
2004_05,80,112.875106,24.747323,0.7869
2004_05,81,112.888006,24.747323,0.7477
2004_05,82,112.900906,24.747323,0.7436
2004_05,83,112.913806,24.747323,0.7234
2004_05,84,112.926556,24.747323,0.7137
2004_05,85,112.939306,24.747323,0.7294
2004_05,86,112.952206,24.747323,0.7582
2004_05,87,112.965106,24.747323,0.761
2004_05,88,112.979356,24.747323,0.7371
2004_05,89,112.850356,24.755723,0.7773
2004_05,90,112.862356,24.755723,0.77419996
2004_05,91,112.875106,24.755723,0.78639996
2004_05,92,112.888006,24.755723,0.78639996
2004_05,93,112.900906,24.755723,0.7604
2004_05,94,112.913806,24.755723,0.709
2004_05,95,112.926556,24.755723,0.6854
2004_05,96,112.939306,24.755723,0.7054
2004_05,97,112.952206,24.755723,0.7425
2004_05,98,112.965106,24.755723,0.7425
2004_05,99,112.979206,24.755723,0.7442
2004_05,100,112.848406,24.764273,0.6989
2004_05,101,112.862356,24.764273,0.72179997
2004_05,102,112.875106,24.764273,0.77959996
2004_05,103,112.888006,24.764273,0.77959996
2004_05,104,112.900906,24.764273,0.79219997
2004_05,105,112.913806,24.764273,0.7604
2004_05,106,112.926556,24.764273,0.71389997
2004_05,107,112.939306,24.764273,0.69769996
2004_05,108,112.952206,24.764273,0.78709996
2004_05,109,112.965106,24.764273,0.74899995
2004_05,110,112.979056,24.764273,0.78
