year_month,region_id,longitude,latitude,ndvi
2015_11,1,112.954156,24.688673,0.8445
2015_11,2,112.965106,24.687923,0.8296
2015_11,3,112.978756,24.687773,0.80539995
2015_11,4,112.861906,24.697823,0.796
2015_11,5,112.888156,24.697973,0.8303
2015_11,6,112.938256,24.697073,0.8847
2015_11,7,112.952206,24.696623,0.8693
2015_11,8,112.965106,24.696623,0.8448
2015_11,9,112.978006,24.696623,0.77449995
2015_11,10,112.990756,24.695123,0.80579996
2015_11,11,113.003506,24.695873,0.7815
2015_11,12,113.015806,24.695573,0.7313
2015_11,13,112.850656,24.702473,0.8147
2015_11,14,112.862356,24.705023,0.8147
2015_11,15,112.875106,24.702923,0.82369995
2015_11,16,112.888006,24.705023,0.85749996
2015_11,17,112.900906,24.703073,0.86869997
2015_11,18,112.913806,24.702773,0.8714
2015_11,19,112.926556,24.702923,0.83599997
2015_11,20,112.939306,24.705023,0.8257
2015_11,21,112.952206,24.705023,0.8221
2015_11,22,112.965106,24.705023,0.83269995
2015_11,23,112.978006,24.705023,0.78669995
2015_11,24,112.990756,24.705023,0.8143
2015_11,25,113.003506,24.705023,0.76669997
2015_11,26,113.014606,24.707873,0.74369997
2015_11,27,112.851406,24.713423,0.7303
2015_11,28,112.862356,24.713423,0.7664
2015_11,29,112.875106,24.713423,0.7872
2015_11,30,112.888006,24.713423,0.81659997
2015_11,31,112.900906,24.713423,0.86579996
2015_11,32,112.913806,24.713423,0.8693
2015_11,33,112.926556,24.713423,0.84239995
2015_11,34,112.939306,24.713423,0.84239995
2015_11,35,112.952206,24.713423,0.8319
2015_11,36,112.965106,24.713423,0.8016
2015_11,37,112.978006,24.713423,0.775
2015_11,38,112.990756,24.713423,0.7561
2015_11,39,113.005306,24.713423,0.74759996
2015_11,40,112.852156,24.724073,0.7572
2015_11,41,112.862356,24.721823,0.743
2015_11,42,112.875106,24.721823,0.8032
2015_11,43,112.888006,24.721823,0.8441
2015_11,44,112.900906,24.721823,0.8486
2015_11,45,112.913806,24.721823,0.8724
2015_11,46,112.926556,24.721823,0.88079995
2015_11,47,112.939306,24.721823,0.8932
2015_11,48,112.952206,24.721823,0.8465
2015_11,49,112.965106,24.721823,0.82479995
2015_11,50,112.978006,24.721823,0.82409996
2015_11,51,112.990756,24.721823,0.82409996
2015_11,52,113.004856,24.721823,0.787
2015_11,53,112.860856,24.730373,0.7145
2015_11,54,112.875106,24.730373,0.8081
2015_11,55,112.888006,24.730373,0.8759
2015_11,56,112.900906,24.730373,0.9026
2015_11,57,112.913806,24.730373,0.9026
2015_11,58,112.926556,24.730373,0.80649996
2015_11,59,112.939306,24.730373,0.84999996
2015_11,60,112.952206,24.730373,0.85359997
2015_11,61,112.965106,24.730373,0.8117
2015_11,62,112.978006,24.730373,0.8082
2015_11,63,112.990756,24.730373,0.8114
