col,row,longitude,latitude,elevation,region_id
420,493,112.958806,24.709073,1215.000000,22
420,494,112.958806,24.708773,1214.000000,22
420,495,112.958806,24.708473,1221.000000,22
420,496,112.958806,24.708173,1218.000000,22
420,497,112.958806,24.707873,1236.000000,22
420,498,112.958806,24.707573,1247.000000,22
420,499,112.958806,24.707273,1254.000000,22
420,500,112.958806,24.706973,1265.000000,22
420,501,112.958806,24.706673,1266.000000,22
420,502,112.958806,24.706373,1276.000000,22
420,503,112.958806,24.706073,1279.000000,22
420,504,112.958806,24.705773,1281.000000,22
420,505,112.958806,24.705473,1285.000000,22
420,506,112.958806,24.705173,1283.000000,22
420,507,112.958806,24.704873,1281.000000,22
420,508,112.958806,24.704573,1266.000000,22
420,509,112.958806,24.704273,1251.000000,22
420,510,112.958806,24.703973,1223.000000,22
420,511,112.958806,24.703673,1205.000000,22
420,512,112.958806,24.703373,1199.000000,22
420,513,112.958806,24.703073,1193.000000,22
420,514,112.958806,24.702773,1192.000000,22
420,515,112.958806,24.702473,1186.000000,22
420,516,112.958806,24.702173,1180.000000,22
420,517,112.958806,24.701873,1171.000000,22
420,518,112.958806,24.701573,1168.000000,22
420,519,112.958806,24.701273,1159.000000,22
420,520,112.958806,24.700973,1159.000000,22
421,493,112.959106,24.709073,1215.000000,22
421,494,112.959106,24.708773,1208.000000,22
421,495,112.959106,24.708473,1212.000000,22
421,496,112.959106,24.708173,1213.000000,22
421,497,112.959106,24.707873,1224.000000,22
421,498,112.959106,24.707573,1234.000000,22
421,499,112.959106,24.707273,1256.000000,22
421,500,112.959106,24.706973,1257.000000,22
421,501,112.959106,24.706673,1273.000000,22
421,502,112.959106,24.706373,1273.000000,22
421,503,112.959106,24.706073,1278.000000,22
421,504,112.959106,24.705773,1276.000000,22
421,505,112.959106,24.705473,1277.000000,22
421,506,112.959106,24.705173,1274.000000,22
421,507,112.959106,24.704873,1270.000000,22
421,508,112.959106,24.704573,1258.000000,22
421,509,112.959106,24.704273,1245.000000,22
421,510,112.959106,24.703973,1220.000000,22
421,511,112.959106,24.703673,1205.000000,22
421,512,112.959106,24.703373,1190.000000,22
421,513,112.959106,24.703073,1181.000000,22
421,514,112.959106,24.702773,1180.000000,22
421,515,112.959106,24.702473,1180.000000,22
421,516,112.959106,24.702173,1171.000000,22
421,517,112.959106,24.701873,1168.000000,22
421,518,112.959106,24.701573,1159.000000,22
421,519,112.959106,24.701273,1159.000000,22
421,520,112.959106,24.700973,1157.000000,22
422,493,112.959406,24.709073,1211.000000,22
422,494,112.959406,24.708773,1212.000000,22
422,495,112.959406,24.708473,1211.000000,22
422,496,112.959406,24.708173,1212.000000,22
422,497,112.959406,24.707873,1218.000000,22
422,498,112.959406,24.707573,1228.000000,22
422,499,112.959406,24.707273,1239.000000,22
422,500,112.959406,24.706973,1251.000000,22
422,501,112.959406,24.706673,1260.000000,22
422,502,112.959406,24.706373,1273.000000,22
422,503,112.959406,24.706073,1271.000000,22
422,504,112.959406,24.705773,1269.000000,22
422,505,112.959406,24.705473,1261.000000,22
