1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,-999.00,-999.00,-999.00
1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,-999.00,-999.00,-999.00
1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,-999.00,-999.00,-999.00
1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,-999.00,-999.00,-999.00
1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,-999.00,-999.00,-999.00
1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,-999.00,-999.00,-999.00
1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,-999.00,-999.00,-999.00
1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,-999.00,-999.00,-999.00
1047.00,1047.00,1047.00,1047.00,1047.00,1047.00,1047.00,1046.00,1046.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,-999.00,-999.00
1052.00,1052.00,1052.00,1052.00,1052.00,1047.00,1047.00,1047.00,1047.00,1047.00,1047.00,1047.00,1047.00,1047.00,1047.00,1047.00,1047.00,1047.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,-999.00,-999.00
1053.00,1053.00,1053.00,1052.00,1052.00,1052.00,1052.00,1052.00,1052.00,1052.00,1052.00,1052.00,1052.00,1052.00,1052.00,1052.00,1052.00,1052.00,1052.00,1052.00,1052.00,1052.00,1052.00,1052.00,1052.00,1052.00,1052.00,1052.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,-999.00,-999.00
1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,1076.00,-999.00,-999.00
1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,-999.00,-999.00
1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,-999.00,-999.00
1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,-999.00,-999.00
1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,-999.00,-999.00
1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,-999.00
1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,-999.00
1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,-999.00
1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,1053.00,-999.00
