-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,629.00,629.00,629.00,629.00,629.00,629.00,629.00,629.00,629.00,629.00,629.00,629.00,629.00,629.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,628.00,628.00,628.00,628.00,628.00,628.00,628.00,628.00,628.00,628.00,628.00,628.00,628.00,628.00,628.00,-999.00,-999.00,-999.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,612.00,612.00,612.00,612.00,612.00,612.00,612.00,612.00,612.00,612.00,612.00,612.00,612.00,612.00,612.00,612.00,-999.00,-999.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,599.00,599.00,599.00,599.00,599.00,599.00,599.00,599.00,599.00,599.00,599.00,599.00,599.00,599.00,599.00,599.00,599.00,-999.00,-999.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,579.00,579.00,579.00,579.00,579.00,579.00,579.00,579.00,579.00,579.00,579.00,579.00,579.00,579.00,579.00,579.00,579.00,579.00,-999.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00
