col,row,longitude,latitude,elevation,region_id
40,324,112.844806,24.759773,362.000000,89
41,324,112.845106,24.759773,373.000000,89
41,325,112.845106,24.759473,366.000000,89
42,324,112.845406,24.759773,389.000000,89
42,325,112.845406,24.759473,383.000000,89
42,326,112.845406,24.759173,361.000000,89
42,327,112.845406,24.758873,338.000000,89
43,324,112.845706,24.759773,406.000000,89
43,325,112.845706,24.759473,386.000000,89
43,326,112.845706,24.759173,369.000000,89
43,327,112.845706,24.758873,340.000000,89
43,328,112.845706,24.758573,340.000000,89
44,324,112.846006,24.759773,433.000000,89
44,325,112.846006,24.759473,402.000000,89
44,326,112.846006,24.759173,385.000000,89
44,327,112.846006,24.758873,385.000000,89
44,328,112.846006,24.758573,339.000000,89
44,329,112.846006,24.758273,319.000000,89
45,324,112.846306,24.759773,448.000000,89
45,325,112.846306,24.759473,421.000000,89
45,326,112.846306,24.759173,399.000000,89
45,327,112.846306,24.758873,399.000000,89
45,328,112.846306,24.758573,351.000000,89
45,329,112.846306,24.758273,315.000000,89
45,330,112.846306,24.757973,320.000000,89
46,324,112.846606,24.759773,454.000000,89
46,325,112.846606,24.759473,430.000000,89
46,326,112.846606,24.759173,430.000000,89
46,327,112.846606,24.758873,410.000000,89
46,328,112.846606,24.758573,379.000000,89
46,329,112.846606,24.758273,357.000000,89
46,330,112.846606,24.757973,322.000000,89
46,331,112.846606,24.757673,316.000000,89
47,324,112.846906,24.759773,463.000000,89
47,325,112.846906,24.759473,438.000000,89
47,326,112.846906,24.759173,438.000000,89
47,327,112.846906,24.758873,416.000000,89
47,328,112.846906,24.758573,392.000000,89
47,329,112.846906,24.758273,378.000000,89
47,330,112.846906,24.757973,352.000000,89
47,331,112.846906,24.757673,338.000000,89
47,332,112.846906,24.757373,332.000000,89
48,324,112.847206,24.759773,481.000000,89
48,325,112.847206,24.759473,481.000000,89
48,326,112.847206,24.759173,453.000000,89
48,327,112.847206,24.758873,433.000000,89
48,328,112.847206,24.758573,410.000000,89
48,329,112.847206,24.758273,398.000000,89
48,330,112.847206,24.757973,375.000000,89
48,331,112.847206,24.757673,360.000000,89
48,332,112.847206,24.757373,353.000000,89
48,333,112.847206,24.757073,338.000000,89
49,324,112.847506,24.759773,484.000000,89
49,325,112.847506,24.759473,484.000000,89
49,326,112.847506,24.759173,470.000000,89
49,327,112.847506,24.758873,444.000000,89
49,328,112.847506,24.758573,436.000000,89
49,329,112.847506,24.758273,407.000000,89
49,330,112.847506,24.757973,395.000000,89
49,331,112.847506,24.757673,377.000000,89
49,332,112.847506,24.757373,357.000000,89
49,333,112.847506,24.757073,347.000000,89
49,334,112.847506,24.756773,337.000000,89
50,324,112.847806,24.759773,489.000000,89
50,325,112.847806,24.759473,495.000000,89
