col,row,longitude,latitude,elevation,region_id
249,295,112.907506,24.768473,972.000000,105
249,296,112.907506,24.768173,948.000000,105
249,297,112.907506,24.767873,927.000000,105
249,298,112.907506,24.767573,927.000000,105
249,299,112.907506,24.767273,904.000000,105
249,300,112.907506,24.766973,894.000000,105
249,301,112.907506,24.766673,891.000000,105
249,302,112.907506,24.766373,886.000000,105
249,303,112.907506,24.766073,878.000000,105
249,304,112.907506,24.765773,878.000000,105
249,305,112.907506,24.765473,880.000000,105
249,306,112.907506,24.765173,877.000000,105
249,307,112.907506,24.764873,859.000000,105
249,308,112.907506,24.764573,844.000000,105
249,309,112.907506,24.764273,831.000000,105
249,310,112.907506,24.763973,811.000000,105
249,311,112.907506,24.763673,780.000000,105
249,312,112.907506,24.763373,755.000000,105
249,313,112.907506,24.763073,737.000000,105
249,314,112.907506,24.762773,716.000000,105
249,315,112.907506,24.762473,708.000000,105
249,316,112.907506,24.762173,698.000000,105
249,317,112.907506,24.761873,685.000000,105
249,318,112.907506,24.761573,688.000000,105
249,319,112.907506,24.761273,686.000000,105
249,320,112.907506,24.760973,685.000000,105
249,321,112.907506,24.760673,687.000000,105
249,322,112.907506,24.760373,699.000000,105
249,323,112.907506,24.760073,711.000000,105
250,295,112.907806,24.768473,983.000000,105
250,296,112.907806,24.768173,966.000000,105
250,297,112.907806,24.767873,931.000000,105
250,298,112.907806,24.767573,931.000000,105
250,299,112.907806,24.767273,903.000000,105
250,300,112.907806,24.766973,896.000000,105
250,301,112.907806,24.766673,890.000000,105
250,302,112.907806,24.766373,879.000000,105
250,303,112.907806,24.766073,878.000000,105
250,304,112.907806,24.765773,874.000000,105
250,305,112.907806,24.765473,871.000000,105
250,306,112.907806,24.765173,871.000000,105
250,307,112.907806,24.764873,856.000000,105
250,308,112.907806,24.764573,844.000000,105
250,309,112.907806,24.764273,831.000000,105
250,310,112.907806,24.763973,810.000000,105
250,311,112.907806,24.763673,782.000000,105
250,312,112.907806,24.763373,756.000000,105
250,313,112.907806,24.763073,742.000000,105
250,314,112.907806,24.762773,722.000000,105
250,315,112.907806,24.762473,716.000000,105
250,316,112.907806,24.762173,704.000000,105
250,317,112.907806,24.761873,700.000000,105
250,318,112.907806,24.761573,693.000000,105
250,319,112.907806,24.761273,691.000000,105
250,320,112.907806,24.760973,692.000000,105
250,321,112.907806,24.760673,691.000000,105
250,322,112.907806,24.760373,696.000000,105
250,323,112.907806,24.760073,710.000000,105
251,295,112.908106,24.768473,984.000000,105
251,296,112.908106,24.768173,967.000000,105
251,297,112.908106,24.767873,967.000000,105
251,298,112.908106,24.767573,932.000000,105
251,299,112.908106,24.767273,908.000000,105
251,300,112.908106,24.766973,904.000000,105
251,301,112.908106,24.766673,896.000000,105
251,302,112.908106,24.766373,881.000000,105
251,303,112.908106,24.766073,873.000000,105
251,304,112.908106,24.765773,865.000000,105
251,305,112.908106,24.765473,862.000000,105
251,306,112.908106,24.765173,864.000000,105
251,307,112.908106,24.764873,854.000000,105
251,308,112.908106,24.764573,842.000000,105
251,309,112.908106,24.764273,828.000000,105
251,310,112.908106,24.763973,808.000000,105
251,311,112.908106,24.763673,789.000000,105
251,312,112.908106,24.763373,772.000000,105
251,313,112.908106,24.763073,745.000000,105
251,314,112.908106,24.762773,739.000000,105
251,315,112.908106,24.762473,738.000000,105
251,316,112.908106,24.762173,732.000000,105
251,317,112.908106,24.761873,715.000000,105
251,318,112.908106,24.761573,703.000000,105
251,319,112.908106,24.761273,692.000000,105
251,320,112.908106,24.760973,693.000000,105
251,321,112.908106,24.760673,692.000000,105
251,322,112.908106,24.760373,694.000000,105
251,323,112.908106,24.760073,703.000000,105
252,295,112.908406,24.768473,983.000000,105
252,296,112.908406,24.768173,983.000000,105
252,297,112.908406,24.767873,967.000000,105
252,298,112.908406,24.767573,944.000000,105
252,299,112.908406,24.767273,925.000000,105
252,300,112.908406,24.766973,908.000000,105
252,301,112.908406,24.766673,901.000000,105
252,302,112.908406,24.766373,884.000000,105
252,303,112.908406,24.766073,863.000000,105
252,304,112.908406,24.765773,854.000000,105
252,305,112.908406,24.765473,857.000000,105
252,306,112.908406,24.765173,854.000000,105
252,307,112.908406,24.764873,843.000000,105
252,308,112.908406,24.764573,832.000000,105
252,309,112.908406,24.764273,821.000000,105
252,310,112.908406,24.763973,787.000000,105
252,311,112.908406,24.763673,775.000000,105
252,312,112.908406,24.763373,760.000000,105
252,313,112.908406,24.763073,761.000000,105
252,314,112.908406,24.762773,754.000000,105
252,315,112.908406,24.762473,751.000000,105
252,316,112.908406,24.762173,743.000000,105
252,317,112.908406,24.761873,731.000000,105
252,318,112.908406,24.761573,712.000000,105
252,319,112.908406,24.761273,699.000000,105
252,320,112.908406,24.760973,695.000000,105
252,321,112.908406,24.760673,695.000000,105
252,322,112.908406,24.760373,695.000000,105
252,323,112.908406,24.760073,703.000000,105
253,295,112.908706,24.768473,986.000000,105
253,296,112.908706,24.768173,986.000000,105
253,297,112.908706,24.767873,963.000000,105
253,298,112.908706,24.767573,942.000000,105
253,299,112.908706,24.767273,924.000000,105
253,300,112.908706,24.766973,904.000000,105
253,301,112.908706,24.766673,897.000000,105
253,302,112.908706,24.766373,876.000000,105
253,303,112.908706,24.766073,861.000000,105
253,304,112.908706,24.765773,853.000000,105
253,305,112.908706,24.765473,852.000000,105
253,306,112.908706,24.765173,839.000000,105
253,307,112.908706,24.764873,828.000000,105
253,308,112.908706,24.764573,810.000000,105
253,309,112.908706,24.764273,788.000000,105
253,310,112.908706,24.763973,779.000000,105
253,311,112.908706,24.763673,771.000000,105
253,312,112.908706,24.763373,768.000000,105
253,313,112.908706,24.763073,759.000000,105
253,314,112.908706,24.762773,763.000000,105
253,315,112.908706,24.762473,765.000000,105
253,316,112.908706,24.762173,755.000000,105
253,317,112.908706,24.761873,750.000000,105
253,318,112.908706,24.761573,738.000000,105
253,319,112.908706,24.761273,718.000000,105
253,320,112.908706,24.760973,702.000000,105
253,321,112.908706,24.760673,697.000000,105
253,322,112.908706,24.760373,695.000000,105
253,323,112.908706,24.760073,698.000000,105
254,295,112.909006,24.768473,1010.000000,105
254,296,112.909006,24.768173,991.000000,105
254,297,112.909006,24.767873,964.000000,105
254,298,112.909006,24.767573,940.000000,105
254,299,112.909006,24.767273,920.000000,105
254,300,112.909006,24.766973,901.000000,105
254,301,112.909006,24.766673,891.000000,105
254,302,112.909006,24.766373,875.000000,105
254,303,112.909006,24.766073,851.000000,105
254,304,112.909006,24.765773,850.000000,105
254,305,112.909006,24.765473,837.000000,105
254,306,112.909006,24.765173,832.000000,105
254,307,112.909006,24.764873,814.000000,105
254,308,112.909006,24.764573,797.000000,105
254,309,112.909006,24.764273,788.000000,105
254,310,112.909006,24.763973,780.000000,105
254,311,112.909006,24.763673,773.000000,105
254,312,112.909006,24.763373,767.000000,105
254,313,112.909006,24.763073,769.000000,105
254,314,112.909006,24.762773,768.000000,105
254,315,112.909006,24.762473,776.000000,105
254,316,112.909006,24.762173,769.000000,105
254,317,112.909006,24.761873,756.000000,105
254,318,112.909006,24.761573,753.000000,105
254,319,112.909006,24.761273,733.000000,105
254,320,112.909006,24.760973,714.000000,105
254,321,112.909006,24.760673,705.000000,105
254,322,112.909006,24.760373,701.000000,105
254,323,112.909006,24.760073,698.000000,105
255,295,112.909306,24.768473,1015.000000,105
255,296,112.909306,24.768173,991.000000,105
255,297,112.909306,24.767873,973.000000,105
255,298,112.909306,24.767573,948.000000,105
255,299,112.909306,24.767273,924.000000,105
255,300,112.909306,24.766973,912.000000,105
255,301,112.909306,24.766673,898.000000,105
255,302,112.909306,24.766373,882.000000,105
255,303,112.909306,24.766073,866.000000,105
255,304,112.909306,24.765773,845.000000,105
255,305,112.909306,24.765473,835.000000,105
255,306,112.909306,24.765173,828.000000,105
255,307,112.909306,24.764873,809.000000,105
