1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1053.00,1053.00,1053.00,1053.00,-999.00,-999.00,-999.00
1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,-999.00,-999.00,-999.00
1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,-999.00,-999.00
1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,-999.00,-999.00
1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,-999.00
1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,-999.00
1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,-999.00
1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00
1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00
1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00
1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00
1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,-999.00
1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,-999.00,-999.00
1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,-999.00,-999.00
1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,-999.00,-999.00,-999.00
1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,-999.00,-999.00,-999.00,-999.00
1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,-999.00,-999.00,-999.00,-999.00
1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,-999.00,-999.00,-999.00,-999.00,-999.00
1090.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1090.00,1090.00,1090.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1090.00,1090.00,1090.00,1090.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1090.00,1090.00,1090.00,1090.00,1090.00,1090.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1090.00,1090.00,1090.00,1090.00,1090.00,1090.00,1090.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,1074.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
