-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,1290.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,1290.00,1290.00,1290.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,1290.00,1290.00,1290.00,1290.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,1251.00,1262.00,1283.00,1290.00,1290.00,1290.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,1159.00,1182.00,1182.00,1182.00,1182.00,1182.00,1182.00,1244.00,1244.00,1244.00,1244.00,-999.00,-999.00,-999.00,-999.00,1244.00,1244.00,1251.00,1262.00,1283.00,1290.00,1290.00,-999.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,1159.00,1159.00,1159.00,1159.00,1182.00,1182.00,1182.00,1182.00,1182.00,1182.00,1182.00,1244.00,1244.00,1244.00,1244.00,1244.00,1244.00,1244.00,1244.00,1244.00,1251.00,1262.00,1283.00,1290.00,-999.00,-999.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,1159.00,1159.00,1159.00,1159.00,1159.00,1159.00,1159.00,1182.00,1182.00,1182.00,1182.00,1182.00,1182.00,1182.00,1244.00,1244.00,1244.00,1244.00,1244.00,1244.00,1244.00,1244.00,1244.00,1251.00,1262.00,1283.00,1290.00,-999.00,-999.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,1069.00,1069.00,1069.00,1069.00,1069.00,1159.00,1159.00,1159.00,1159.00,1159.00,1159.00,1182.00,1182.00,1182.00,1182.00,1182.00,1182.00,1182.00,1244.00,1244.00,1244.00,1244.00,1244.00,1244.00,1244.00,1244.00,1244.00,1251.00,1262.00,1283.00,-999.00,-999.00,-999.00,-999.00,-999.00
-999.00,-999.00,1041.00,1069.00,1069.00,1069.00,1069.00,1069.00,1069.00,1069.00,1159.00,1159.00,1159.00,1159.00,1159.00,1159.00,1182.00,1182.00,1182.00,1182.00,1182.00,1182.00,1182.00,1244.00,1244.00,1244.00,1244.00,1244.00,1244.00,1244.00,1244.00,1244.00,1251.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
-999.00,-999.00,1041.00,1069.00,1069.00,1069.00,1069.00,1069.00,1069.00,1069.00,1159.00,1159.00,1159.00,1159.00,1159.00,1159.00,1159.00,1182.00,1182.00,1182.00,1182.00,1182.00,1182.00,1244.00,1244.00,1244.00,1244.00,1244.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
-999.00,-999.00,1041.00,1069.00,1069.00,1069.00,1069.00,1069.00,1069.00,1069.00,1159.00,1159.00,1159.00,1159.00,1159.00,1159.00,1159.00,1182.00,1182.00,1182.00,1182.00,1182.00,1182.00,1244.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
-999.00,-999.00,-999.00,1069.00,1069.00,1069.00,1069.00,1069.00,1069.00,1069.00,1159.00,1159.00,1159.00,1159.00,1159.00,1159.00,1159.00,1182.00,1182.00,1182.00,1182.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
-999.00,-999.00,-999.00,1069.00,1069.00,1069.00,1069.00,1069.00,1069.00,1069.00,1159.00,1159.00,1159.00,1159.00,1159.00,1159.00,1159.00,1182.00,1182.00,1182.00,1182.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,1069.00,1069.00,1069.00,1069.00,1069.00,1069.00,1159.00,1159.00,1159.00,1159.00,1159.00,1159.00,1159.00,1182.00,1182.00,1182.00,1182.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,1069.00,1069.00,1069.00,1069.00,1069.00,1069.00,1159.00,1159.00,1159.00,1159.00,1159.00,1159.00,1182.00,1182.00,1182.00,1182.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,1069.00,1069.00,1069.00,1069.00,1069.00,1069.00,1159.00,1159.00,1159.00,1159.00,1159.00,1159.00,1182.00,1182.00,1182.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,1069.00,1069.00,1069.00,1069.00,1069.00,1159.00,1159.00,1159.00,1159.00,1159.00,1159.00,1182.00,1182.00,1182.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,1069.00,1069.00,1069.00,1069.00,1069.00,1159.00,1159.00,1159.00,1159.00,1159.00,1159.00,1159.00,1182.00,1182.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,1069.00,1069.00,1069.00,1069.00,1159.00,1159.00,1159.00,1159.00,1159.00,1159.00,1159.00,1182.00,1182.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,1069.00,1069.00,1069.00,1159.00,1159.00,1159.00,1159.00,1159.00,1159.00,1159.00,1182.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,1069.00,1069.00,1069.00,1069.00,1069.00,1069.00,1159.00,1159.00,1159.00,1159.00,1159.00,1159.00,1159.00,1182.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
