col,row,longitude,latitude,elevation,region_id
334,437,112.933006,24.725873,1136.000000,47
334,438,112.933006,24.725573,1137.000000,47
334,439,112.933006,24.725273,1148.000000,47
334,440,112.933006,24.724973,1164.000000,47
334,441,112.933006,24.724673,1190.000000,47
334,442,112.933006,24.724373,1204.000000,47
334,443,112.933006,24.724073,1230.000000,47
334,444,112.933006,24.723773,1253.000000,47
334,445,112.933006,24.723473,1257.000000,47
334,446,112.933006,24.723173,1258.000000,47
334,447,112.933006,24.722873,1242.000000,47
334,448,112.933006,24.722573,1213.000000,47
334,449,112.933006,24.722273,1213.000000,47
334,450,112.933006,24.721973,1187.000000,47
334,451,112.933006,24.721673,1173.000000,47
334,452,112.933006,24.721373,1150.000000,47
334,453,112.933006,24.721073,1124.000000,47
334,454,112.933006,24.720773,1097.000000,47
334,455,112.933006,24.720473,1100.000000,47
334,456,112.933006,24.720173,1097.000000,47
334,457,112.933006,24.719873,1121.000000,47
334,458,112.933006,24.719573,1140.000000,47
334,459,112.933006,24.719273,1155.000000,47
334,460,112.933006,24.718973,1157.000000,47
334,461,112.933006,24.718673,1169.000000,47
334,462,112.933006,24.718373,1185.000000,47
334,463,112.933006,24.718073,1193.000000,47
334,464,112.933006,24.717773,1199.000000,47
335,437,112.933306,24.725873,1148.000000,47
335,438,112.933306,24.725573,1147.000000,47
335,439,112.933306,24.725273,1159.000000,47
335,440,112.933306,24.724973,1169.000000,47
335,441,112.933306,24.724673,1196.000000,47
335,442,112.933306,24.724373,1201.000000,47
335,443,112.933306,24.724073,1237.000000,47
335,444,112.933306,24.723773,1261.000000,47
335,445,112.933306,24.723473,1265.000000,47
335,446,112.933306,24.723173,1272.000000,47
335,447,112.933306,24.722873,1254.000000,47
335,448,112.933306,24.722573,1254.000000,47
335,449,112.933306,24.722273,1232.000000,47
335,450,112.933306,24.721973,1210.000000,47
335,451,112.933306,24.721673,1178.000000,47
335,452,112.933306,24.721373,1167.000000,47
335,453,112.933306,24.721073,1145.000000,47
335,454,112.933306,24.720773,1101.000000,47
335,455,112.933306,24.720473,1094.000000,47
335,456,112.933306,24.720173,1102.000000,47
335,457,112.933306,24.719873,1119.000000,47
335,458,112.933306,24.719573,1134.000000,47
335,459,112.933306,24.719273,1139.000000,47
335,460,112.933306,24.718973,1148.000000,47
335,461,112.933306,24.718673,1159.000000,47
