col,row,longitude,latitude,elevation,region_id
420,324,112.958806,24.759773,1071.000000,98
420,325,112.958806,24.759473,1092.000000,98
420,326,112.958806,24.759173,1102.000000,98
420,327,112.958806,24.758873,1112.000000,98
420,328,112.958806,24.758573,1116.000000,98
420,329,112.958806,24.758273,1121.000000,98
420,330,112.958806,24.757973,1161.000000,98
420,331,112.958806,24.757673,1176.000000,98
420,332,112.958806,24.757373,1176.000000,98
420,333,112.958806,24.757073,1179.000000,98
420,334,112.958806,24.756773,1183.000000,98
420,335,112.958806,24.756473,1174.000000,98
420,336,112.958806,24.756173,1170.000000,98
420,337,112.958806,24.755873,1169.000000,98
420,338,112.958806,24.755573,1166.000000,98
420,339,112.958806,24.755273,1173.000000,98
420,340,112.958806,24.754973,1180.000000,98
420,341,112.958806,24.754673,1185.000000,98
420,342,112.958806,24.754373,1192.000000,98
420,343,112.958806,24.754073,1200.000000,98
420,344,112.958806,24.753773,1228.000000,98
420,345,112.958806,24.753473,1234.000000,98
420,346,112.958806,24.753173,1250.000000,98
420,347,112.958806,24.752873,1253.000000,98
420,348,112.958806,24.752573,1264.000000,98
420,349,112.958806,24.752273,1278.000000,98
420,350,112.958806,24.751973,1293.000000,98
420,351,112.958806,24.751673,1307.000000,98
421,324,112.959106,24.759773,1069.000000,98
421,325,112.959106,24.759473,1078.000000,98
421,326,112.959106,24.759173,1102.000000,98
421,327,112.959106,24.758873,1109.000000,98
421,328,112.959106,24.758573,1117.000000,98
421,329,112.959106,24.758273,1137.000000,98
421,330,112.959106,24.757973,1160.000000,98
421,331,112.959106,24.757673,1172.000000,98
421,332,112.959106,24.757373,1176.000000,98
421,333,112.959106,24.757073,1171.000000,98
421,334,112.959106,24.756773,1168.000000,98
421,335,112.959106,24.756473,1161.000000,98
421,336,112.959106,24.756173,1162.000000,98
421,337,112.959106,24.755873,1165.000000,98
421,338,112.959106,24.755573,1164.000000,98
421,339,112.959106,24.755273,1169.000000,98
421,340,112.959106,24.754973,1173.000000,98
421,341,112.959106,24.754673,1179.000000,98
421,342,112.959106,24.754373,1183.000000,98
421,343,112.959106,24.754073,1194.000000,98
421,344,112.959106,24.753773,1212.000000,98
421,345,112.959106,24.753473,1221.000000,98
421,346,112.959106,24.753173,1232.000000,98
421,347,112.959106,24.752873,1245.000000,98
421,348,112.959106,24.752573,1251.000000,98
421,349,112.959106,24.752273,1250.000000,98
421,350,112.959106,24.751973,1281.000000,98
421,351,112.959106,24.751673,1321.000000,98
422,324,112.959406,24.759773,1046.000000,98
422,325,112.959406,24.759473,1078.000000,98
422,326,112.959406,24.759173,1105.000000,98
422,327,112.959406,24.758873,1113.000000,98
422,328,112.959406,24.758573,1115.000000,98
422,329,112.959406,24.758273,1131.000000,98
422,330,112.959406,24.757973,1161.000000,98
422,331,112.959406,24.757673,1169.000000,98
422,332,112.959406,24.757373,1172.000000,98
422,333,112.959406,24.757073,1160.000000,98
422,334,112.959406,24.756773,1158.000000,98
422,335,112.959406,24.756473,1154.000000,98
422,336,112.959406,24.756173,1160.000000,98
422,337,112.959406,24.755873,1165.000000,98
422,338,112.959406,24.755573,1165.000000,98
422,339,112.959406,24.755273,1170.000000,98
422,340,112.959406,24.754973,1173.000000,98
422,341,112.959406,24.754673,1175.000000,98
422,342,112.959406,24.754373,1177.000000,98
422,343,112.959406,24.754073,1183.000000,98
422,344,112.959406,24.753773,1200.000000,98
422,345,112.959406,24.753473,1207.000000,98
422,346,112.959406,24.753173,1225.000000,98
422,347,112.959406,24.752873,1243.000000,98
422,348,112.959406,24.752573,1240.000000,98
422,349,112.959406,24.752273,1252.000000,98
422,350,112.959406,24.751973,1283.000000,98
422,351,112.959406,24.751673,1303.000000,98
423,324,112.959706,24.759773,1039.000000,98
423,325,112.959706,24.759473,1048.000000,98
423,326,112.959706,24.759173,1105.000000,98
423,327,112.959706,24.758873,1116.000000,98
423,328,112.959706,24.758573,1115.000000,98
423,329,112.959706,24.758273,1123.000000,98
423,330,112.959706,24.757973,1145.000000,98
423,331,112.959706,24.757673,1165.000000,98
423,332,112.959706,24.757373,1161.000000,98
423,333,112.959706,24.757073,1161.000000,98
423,334,112.959706,24.756773,1163.000000,98
423,335,112.959706,24.756473,1159.000000,98
423,336,112.959706,24.756173,1163.000000,98
423,337,112.959706,24.755873,1168.000000,98
423,338,112.959706,24.755573,1172.000000,98
423,339,112.959706,24.755273,1176.000000,98
423,340,112.959706,24.754973,1178.000000,98
423,341,112.959706,24.754673,1170.000000,98
423,342,112.959706,24.754373,1177.000000,98
423,343,112.959706,24.754073,1171.000000,98
423,344,112.959706,24.753773,1183.000000,98
423,345,112.959706,24.753473,1201.000000,98
423,346,112.959706,24.753173,1218.000000,98
423,347,112.959706,24.752873,1232.000000,98
423,348,112.959706,24.752573,1239.000000,98
