col,row,longitude,latitude,elevation,region_id
120,408,112.868806,24.734573,590.000000,54
120,409,112.868806,24.734273,582.000000,54
120,410,112.868806,24.733973,571.000000,54
120,411,112.868806,24.733673,576.000000,54
120,412,112.868806,24.733373,570.000000,54
120,413,112.868806,24.733073,561.000000,54
120,414,112.868806,24.732773,560.000000,54
120,415,112.868806,24.732473,557.000000,54
120,416,112.868806,24.732173,568.000000,54
120,417,112.868806,24.731873,570.000000,54
120,418,112.868806,24.731573,595.000000,54
120,419,112.868806,24.731273,583.000000,54
120,420,112.868806,24.730973,573.000000,54
120,421,112.868806,24.730673,568.000000,54
120,422,112.868806,24.730373,573.000000,54
120,423,112.868806,24.730073,563.000000,54
120,424,112.868806,24.729773,563.000000,54
120,425,112.868806,24.729473,548.000000,54
120,426,112.868806,24.729173,537.000000,54
120,427,112.868806,24.728873,526.000000,54
120,428,112.868806,24.728573,505.000000,54
120,429,112.868806,24.728273,482.000000,54
120,430,112.868806,24.727973,454.000000,54
120,431,112.868806,24.727673,434.000000,54
120,432,112.868806,24.727373,406.000000,54
120,433,112.868806,24.727073,399.000000,54
120,434,112.868806,24.726773,400.000000,54
120,435,112.868806,24.726473,388.000000,54
120,436,112.868806,24.726173,376.000000,54
121,408,112.869106,24.734573,600.000000,54
121,409,112.869106,24.734273,589.000000,54
121,410,112.869106,24.733973,581.000000,54
121,411,112.869106,24.733673,575.000000,54
121,412,112.869106,24.733373,566.000000,54
121,413,112.869106,24.733073,560.000000,54
121,414,112.869106,24.732773,561.000000,54
121,415,112.869106,24.732473,565.000000,54
121,416,112.869106,24.732173,571.000000,54
121,417,112.869106,24.731873,596.000000,54
121,418,112.869106,24.731573,597.000000,54
121,419,112.869106,24.731273,589.000000,54
121,420,112.869106,24.730973,579.000000,54
121,421,112.869106,24.730673,579.000000,54
121,422,112.869106,24.730373,579.000000,54
121,423,112.869106,24.730073,570.000000,54
121,424,112.869106,24.729773,573.000000,54
121,425,112.869106,24.729473,560.000000,54
121,426,112.869106,24.729173,551.000000,54
121,427,112.869106,24.728873,541.000000,54
121,428,112.869106,24.728573,517.000000,54
121,429,112.869106,24.728273,499.000000,54
121,430,112.869106,24.727973,472.000000,54
121,431,112.869106,24.727673,440.000000,54
121,432,112.869106,24.727373,415.000000,54
121,433,112.869106,24.727073,409.000000,54
121,434,112.869106,24.726773,404.000000,54
121,435,112.869106,24.726473,400.000000,54
121,436,112.869106,24.726173,385.000000,54
122,408,112.869406,24.734573,617.000000,54
122,409,112.869406,24.734273,606.000000,54
122,410,112.869406,24.733973,586.000000,54
122,411,112.869406,24.733673,570.000000,54
122,412,112.869406,24.733373,562.000000,54
122,413,112.869406,24.733073,556.000000,54
122,414,112.869406,24.732773,563.000000,54
122,415,112.869406,24.732473,565.000000,54
122,416,112.869406,24.732173,596.000000,54
122,417,112.869406,24.731873,600.000000,54
122,418,112.869406,24.731573,600.000000,54
122,419,112.869406,24.731273,590.000000,54
122,420,112.869406,24.730973,584.000000,54
122,421,112.869406,24.730673,590.000000,54
122,422,112.869406,24.730373,586.000000,54
122,423,112.869406,24.730073,587.000000,54
122,424,112.869406,24.729773,579.000000,54
122,425,112.869406,24.729473,570.000000,54
122,426,112.869406,24.729173,563.000000,54
122,427,112.869406,24.728873,549.000000,54
122,428,112.869406,24.728573,545.000000,54
122,429,112.869406,24.728273,511.000000,54
122,430,112.869406,24.727973,477.000000,54
122,431,112.869406,24.727673,448.000000,54
122,432,112.869406,24.727373,437.000000,54
122,433,112.869406,24.727073,426.000000,54
122,434,112.869406,24.726773,413.000000,54
122,435,112.869406,24.726473,399.000000,54
122,436,112.869406,24.726173,396.000000,54
123,408,112.869706,24.734573,618.000000,54
123,409,112.869706,24.734273,607.000000,54
123,410,112.869706,24.733973,587.000000,54
123,411,112.869706,24.733673,567.000000,54
123,412,112.869706,24.733373,560.000000,54
123,413,112.869706,24.733073,556.000000,54
123,414,112.869706,24.732773,566.000000,54
123,415,112.869706,24.732473,586.000000,54
123,416,112.869706,24.732173,602.000000,54
123,417,112.869706,24.731873,603.000000,54
123,418,112.869706,24.731573,602.000000,54
123,419,112.869706,24.731273,596.000000,54
123,420,112.869706,24.730973,591.000000,54
123,421,112.869706,24.730673,596.000000,54
123,422,112.869706,24.730373,599.000000,54
123,423,112.869706,24.730073,594.000000,54
123,424,112.869706,24.729773,585.000000,54
123,425,112.869706,24.729473,578.000000,54
123,426,112.869706,24.729173,568.000000,54
123,427,112.869706,24.728873,554.000000,54
123,428,112.869706,24.728573,538.000000,54
123,429,112.869706,24.728273,515.000000,54
123,430,112.869706,24.727973,487.000000,54
123,431,112.869706,24.727673,466.000000,54
123,432,112.869706,24.727373,448.000000,54
123,433,112.869706,24.727073,426.000000,54
123,434,112.869706,24.726773,413.000000,54
123,435,112.869706,24.726473,398.000000,54
123,436,112.869706,24.726173,386.000000,54
124,408,112.870006,24.734573,621.000000,54
124,409,112.870006,24.734273,612.000000,54
124,410,112.870006,24.733973,594.000000,54
124,411,112.870006,24.733673,572.000000,54
124,412,112.870006,24.733373,560.000000,54
124,413,112.870006,24.733073,562.000000,54
124,414,112.870006,24.732773,575.000000,54
124,415,112.870006,24.732473,591.000000,54
124,416,112.870006,24.732173,609.000000,54
124,417,112.870006,24.731873,605.000000,54
124,418,112.870006,24.731573,605.000000,54
124,419,112.870006,24.731273,600.000000,54
124,420,112.870006,24.730973,601.000000,54
124,421,112.870006,24.730673,602.000000,54
124,422,112.870006,24.730373,603.000000,54
124,423,112.870006,24.730073,602.000000,54
124,424,112.870006,24.729773,597.000000,54
124,425,112.870006,24.729473,582.000000,54
124,426,112.870006,24.729173,568.000000,54
124,427,112.870006,24.728873,552.000000,54
124,428,112.870006,24.728573,529.000000,54
124,429,112.870006,24.728273,511.000000,54
124,430,112.870006,24.727973,491.000000,54
124,431,112.870006,24.727673,472.000000,54
124,432,112.870006,24.727373,452.000000,54
124,433,112.870006,24.727073,429.000000,54
124,434,112.870006,24.726773,412.000000,54
124,435,112.870006,24.726473,398.000000,54
124,436,112.870006,24.726173,382.000000,54
125,408,112.870306,24.734573,620.000000,54
125,409,112.870306,24.734273,610.000000,54
125,410,112.870306,24.733973,590.000000,54
125,411,112.870306,24.733673,591.000000,54
125,412,112.870306,24.733373,570.000000,54
125,413,112.870306,24.733073,572.000000,54
125,414,112.870306,24.732773,588.000000,54
125,415,112.870306,24.732473,602.000000,54
125,416,112.870306,24.732173,606.000000,54
125,417,112.870306,24.731873,606.000000,54
125,418,112.870306,24.731573,607.000000,54
125,419,112.870306,24.731273,619.000000,54
125,420,112.870306,24.730973,618.000000,54
125,421,112.870306,24.730673,616.000000,54
125,422,112.870306,24.730373,613.000000,54
125,423,112.870306,24.730073,607.000000,54
125,424,112.870306,24.729773,598.000000,54
125,425,112.870306,24.729473,587.000000,54
125,426,112.870306,24.729173,568.000000,54
125,427,112.870306,24.728873,552.000000,54
125,428,112.870306,24.728573,525.000000,54
125,429,112.870306,24.728273,512.000000,54
125,430,112.870306,24.727973,492.000000,54
125,431,112.870306,24.727673,475.000000,54
125,432,112.870306,24.727373,452.000000,54
125,433,112.870306,24.727073,439.000000,54
125,434,112.870306,24.726773,414.000000,54
125,435,112.870306,24.726473,396.000000,54
125,436,112.870306,24.726173,375.000000,54
126,408,112.870606,24.734573,627.000000,54
126,409,112.870606,24.734273,607.000000,54
126,410,112.870606,24.733973,603.000000,54
126,411,112.870606,24.733673,592.000000,54
126,412,112.870606,24.733373,596.000000,54
126,413,112.870606,24.733073,597.000000,54
126,414,112.870606,24.732773,603.000000,54
126,415,112.870606,24.732473,604.000000,54
126,416,112.870606,24.732173,608.000000,54
126,417,112.870606,24.731873,609.000000,54
126,418,112.870606,24.731573,612.000000,54
126,419,112.870606,24.731273,618.000000,54
126,420,112.870606,24.730973,622.000000,54
126,421,112.870606,24.730673,620.000000,54
126,422,112.870606,24.730373,617.000000,54
126,423,112.870606,24.730073,612.000000,54
126,424,112.870606,24.729773,607.000000,54
126,425,112.870606,24.729473,586.000000,54
126,426,112.870606,24.729173,568.000000,54
126,427,112.870606,24.728873,554.000000,54
126,428,112.870606,24.728573,533.000000,54
126,429,112.870606,24.728273,517.000000,54
126,430,112.870606,24.727973,494.000000,54
126,431,112.870606,24.727673,482.000000,54
126,432,112.870606,24.727373,473.000000,54
126,433,112.870606,24.727073,438.000000,54
126,434,112.870606,24.726773,418.000000,54
126,435,112.870606,24.726473,400.000000,54
126,436,112.870606,24.726173,373.000000,54
127,408,112.870906,24.734573,624.000000,54
127,409,112.870906,24.734273,614.000000,54
127,410,112.870906,24.733973,606.000000,54
127,411,112.870906,24.733673,605.000000,54
