col,row,longitude,latitude,elevation,region_id
334,239,112.933006,24.785273,1214.000000,131
334,240,112.933006,24.784973,1232.000000,131
334,241,112.933006,24.784673,1242.000000,131
334,242,112.933006,24.784373,1245.000000,131
334,243,112.933006,24.784073,1260.000000,131
334,244,112.933006,24.783773,1282.000000,131
334,245,112.933006,24.783473,1296.000000,131
334,246,112.933006,24.783173,1310.000000,131
334,247,112.933006,24.782873,1326.000000,131
334,248,112.933006,24.782573,1328.000000,131
334,249,112.933006,24.782273,1335.000000,131
334,250,112.933006,24.781973,1319.000000,131
334,251,112.933006,24.781673,1312.000000,131
334,252,112.933006,24.781373,1312.000000,131
334,253,112.933006,24.781073,1315.000000,131
334,254,112.933006,24.780773,1328.000000,131
334,255,112.933006,24.780473,1335.000000,131
334,256,112.933006,24.780173,1350.000000,131
334,257,112.933006,24.779873,1360.000000,131
334,258,112.933006,24.779573,1365.000000,131
334,259,112.933006,24.779273,1357.000000,131
334,260,112.933006,24.778973,1351.000000,131
334,261,112.933006,24.778673,1350.000000,131
334,262,112.933006,24.778373,1345.000000,131
334,263,112.933006,24.778073,1336.000000,131
334,264,112.933006,24.777773,1320.000000,131
334,265,112.933006,24.777473,1315.000000,131
334,266,112.933006,24.777173,1316.000000,131
335,239,112.933306,24.785273,1216.000000,131
335,240,112.933306,24.784973,1230.000000,131
335,241,112.933306,24.784673,1240.000000,131
335,242,112.933306,24.784373,1245.000000,131
335,243,112.933306,24.784073,1255.000000,131
335,244,112.933306,24.783773,1277.000000,131
335,245,112.933306,24.783473,1292.000000,131
335,246,112.933306,24.783173,1308.000000,131
335,247,112.933306,24.782873,1321.000000,131
335,248,112.933306,24.782573,1335.000000,131
335,249,112.933306,24.782273,1329.000000,131
335,250,112.933306,24.781973,1314.000000,131
335,251,112.933306,24.781673,1303.000000,131
335,252,112.933306,24.781373,1303.000000,131
335,253,112.933306,24.781073,1303.000000,131
335,254,112.933306,24.780773,1318.000000,131
335,255,112.933306,24.780473,1328.000000,131
335,256,112.933306,24.780173,1344.000000,131
335,257,112.933306,24.779873,1353.000000,131
335,258,112.933306,24.779573,1347.000000,131
335,259,112.933306,24.779273,1336.000000,131
335,260,112.933306,24.778973,1333.000000,131
335,261,112.933306,24.778673,1331.000000,131
335,262,112.933306,24.778373,1323.000000,131
335,263,112.933306,24.778073,1315.000000,131
335,264,112.933306,24.777773,1307.000000,131
335,265,112.933306,24.777473,1305.000000,131
335,266,112.933306,24.777173,1307.000000,131
336,239,112.933606,24.785273,1212.000000,131
336,240,112.933606,24.784973,1231.000000,131
336,241,112.933606,24.784673,1235.000000,131
336,242,112.933606,24.784373,1239.000000,131
336,243,112.933606,24.784073,1254.000000,131
336,244,112.933606,24.783773,1257.000000,131
336,245,112.933606,24.783473,1285.000000,131
336,246,112.933606,24.783173,1306.000000,131
336,247,112.933606,24.782873,1321.000000,131
336,248,112.933606,24.782573,1322.000000,131
336,249,112.933606,24.782273,1319.000000,131
