col,row,longitude,latitude,elevation,region_id
420,98,112.958806,24.827573,1072.000000,181
420,99,112.958806,24.827273,1039.000000,181
420,100,112.958806,24.826973,1017.000000,181
420,101,112.958806,24.826673,1005.000000,181
420,102,112.958806,24.826373,987.000000,181
420,103,112.958806,24.826073,955.000000,181
420,104,112.958806,24.825773,927.000000,181
420,105,112.958806,24.825473,892.000000,181
420,106,112.958806,24.825173,878.000000,181
420,107,112.958806,24.824873,869.000000,181
420,108,112.958806,24.824573,858.000000,181
420,109,112.958806,24.824273,844.000000,181
420,110,112.958806,24.823973,835.000000,181
420,111,112.958806,24.823673,823.000000,181
420,112,112.958806,24.823373,807.000000,181
420,113,112.958806,24.823073,800.000000,181
420,114,112.958806,24.822773,794.000000,181
420,115,112.958806,24.822473,805.000000,181
420,116,112.958806,24.822173,837.000000,181
420,117,112.958806,24.821873,852.000000,181
420,118,112.958806,24.821573,865.000000,181
420,119,112.958806,24.821273,884.000000,181
420,120,112.958806,24.820973,917.000000,181
420,121,112.958806,24.820673,922.000000,181
420,122,112.958806,24.820373,939.000000,181
420,123,112.958806,24.820073,979.000000,181
420,124,112.958806,24.819773,988.000000,181
420,125,112.958806,24.819473,1005.000000,181
421,99,112.959106,24.827273,1039.000000,181
421,100,112.959106,24.826973,1018.000000,181
421,101,112.959106,24.826673,1005.000000,181
421,102,112.959106,24.826373,989.000000,181
421,103,112.959106,24.826073,957.000000,181
421,104,112.959106,24.825773,936.000000,181
421,105,112.959106,24.825473,909.000000,181
421,106,112.959106,24.825173,881.000000,181
421,107,112.959106,24.824873,877.000000,181
421,108,112.959106,24.824573,867.000000,181
421,109,112.959106,24.824273,848.000000,181
421,110,112.959106,24.823973,851.000000,181
421,111,112.959106,24.823673,838.000000,181
421,112,112.959106,24.823373,815.000000,181
421,113,112.959106,24.823073,801.000000,181
421,114,112.959106,24.822773,793.000000,181
421,115,112.959106,24.822473,796.000000,181
421,116,112.959106,24.822173,839.000000,181
421,117,112.959106,24.821873,857.000000,181
421,118,112.959106,24.821573,872.000000,181
421,119,112.959106,24.821273,883.000000,181
421,120,112.959106,24.820973,914.000000,181
421,121,112.959106,24.820673,922.000000,181
421,122,112.959106,24.820373,945.000000,181
421,123,112.959106,24.820073,972.000000,181
421,124,112.959106,24.819773,982.000000,181
421,125,112.959106,24.819473,992.000000,181
422,99,112.959406,24.827273,1028.000000,181
422,100,112.959406,24.826973,1020.000000,181
422,101,112.959406,24.826673,1011.000000,181
422,102,112.959406,24.826373,991.000000,181
422,103,112.959406,24.826073,965.000000,181
422,104,112.959406,24.825773,942.000000,181
422,105,112.959406,24.825473,927.000000,181
422,106,112.959406,24.825173,896.000000,181
422,107,112.959406,24.824873,884.000000,181
422,108,112.959406,24.824573,874.000000,181
422,109,112.959406,24.824273,864.000000,181
422,110,112.959406,24.823973,852.000000,181
422,111,112.959406,24.823673,847.000000,181
422,112,112.959406,24.823373,826.000000,181
422,113,112.959406,24.823073,803.000000,181
422,114,112.959406,24.822773,794.000000,181
422,115,112.959406,24.822473,793.000000,181
422,116,112.959406,24.822173,822.000000,181
422,117,112.959406,24.821873,855.000000,181
422,118,112.959406,24.821573,872.000000,181
422,119,112.959406,24.821273,883.000000,181
422,120,112.959406,24.820973,902.000000,181
422,121,112.959406,24.820673,917.000000,181
422,122,112.959406,24.820373,944.000000,181
422,123,112.959406,24.820073,964.000000,181
422,124,112.959406,24.819773,978.000000,181
422,125,112.959406,24.819473,981.000000,181
423,99,112.959706,24.827273,1012.000000,181
423,100,112.959706,24.826973,1013.000000,181
423,101,112.959706,24.826673,1010.000000,181
423,102,112.959706,24.826373,997.000000,181
423,103,112.959706,24.826073,976.000000,181
423,104,112.959706,24.825773,955.000000,181
423,105,112.959706,24.825473,944.000000,181
423,106,112.959706,24.825173,920.000000,181
423,107,112.959706,24.824873,894.000000,181
423,108,112.959706,24.824573,875.000000,181
423,109,112.959706,24.824273,860.000000,181
423,110,112.959706,24.823973,862.000000,181
423,111,112.959706,24.823673,851.000000,181
423,112,112.959706,24.823373,829.000000,181
423,113,112.959706,24.823073,799.000000,181
423,114,112.959706,24.822773,795.000000,181
423,115,112.959706,24.822473,792.000000,181
423,116,112.959706,24.822173,806.000000,181
423,117,112.959706,24.821873,839.000000,181
423,118,112.959706,24.821573,862.000000,181
423,119,112.959706,24.821273,875.000000,181
423,120,112.959706,24.820973,888.000000,181
423,121,112.959706,24.820673,903.000000,181
423,122,112.959706,24.820373,927.000000,181
423,123,112.959706,24.820073,957.000000,181
423,124,112.959706,24.819773,970.000000,181
423,125,112.959706,24.819473,970.000000,181
424,99,112.960006,24.827273,987.000000,181
424,100,112.960006,24.826973,999.000000,181
424,101,112.960006,24.826673,1003.000000,181
424,102,112.960006,24.826373,1001.000000,181
424,103,112.960006,24.826073,990.000000,181
424,104,112.960006,24.825773,976.000000,181
424,105,112.960006,24.825473,961.000000,181
424,106,112.960006,24.825173,933.000000,181
424,107,112.960006,24.824873,905.000000,181
424,108,112.960006,24.824573,876.000000,181
424,109,112.960006,24.824273,861.000000,181
424,110,112.960006,24.823973,858.000000,181
424,111,112.960006,24.823673,845.000000,181
424,112,112.960006,24.823373,823.000000,181
424,113,112.960006,24.823073,799.000000,181
424,114,112.960006,24.822773,792.000000,181
424,115,112.960006,24.822473,794.000000,181
424,116,112.960006,24.822173,809.000000,181
424,117,112.960006,24.821873,822.000000,181
424,118,112.960006,24.821573,841.000000,181
424,119,112.960006,24.821273,855.000000,181
424,120,112.960006,24.820973,868.000000,181
424,121,112.960006,24.820673,886.000000,181
424,122,112.960006,24.820373,907.000000,181
424,123,112.960006,24.820073,928.000000,181
424,124,112.960006,24.819773,951.000000,181
424,125,112.960006,24.819473,951.000000,181
425,99,112.960306,24.827273,970.000000,181
425,100,112.960306,24.826973,984.000000,181
425,101,112.960306,24.826673,995.000000,181
425,102,112.960306,24.826373,990.000000,181
425,103,112.960306,24.826073,987.000000,181
425,104,112.960306,24.825773,981.000000,181
425,105,112.960306,24.825473,957.000000,181
