col,row,longitude,latitude,elevation,region_id
163,267,112.881706,24.776873,759.000000,115
163,268,112.881706,24.776573,741.000000,115
163,269,112.881706,24.776273,717.000000,115
163,270,112.881706,24.775973,701.000000,115
163,271,112.881706,24.775673,681.000000,115
163,272,112.881706,24.775373,662.000000,115
163,273,112.881706,24.775073,643.000000,115
163,274,112.881706,24.774773,627.000000,115
163,275,112.881706,24.774473,597.000000,115
163,276,112.881706,24.774173,576.000000,115
163,277,112.881706,24.773873,549.000000,115
163,278,112.881706,24.773573,522.000000,115
163,279,112.881706,24.773273,504.000000,115
163,280,112.881706,24.772973,498.000000,115
163,281,112.881706,24.772673,503.000000,115
163,282,112.881706,24.772373,498.000000,115
163,283,112.881706,24.772073,518.000000,115
163,284,112.881706,24.771773,558.000000,115
163,285,112.881706,24.771473,603.000000,115
163,286,112.881706,24.771173,626.000000,115
163,287,112.881706,24.770873,638.000000,115
163,288,112.881706,24.770573,645.000000,115
163,289,112.881706,24.770273,674.000000,115
163,290,112.881706,24.769973,698.000000,115
163,291,112.881706,24.769673,717.000000,115
163,292,112.881706,24.769373,723.000000,115
163,293,112.881706,24.769073,725.000000,115
163,294,112.881706,24.768773,717.000000,115
164,267,112.882006,24.776873,761.000000,115
164,268,112.882006,24.776573,753.000000,115
164,269,112.882006,24.776273,730.000000,115
164,270,112.882006,24.775973,707.000000,115
164,271,112.882006,24.775673,689.000000,115
164,272,112.882006,24.775373,672.000000,115
164,273,112.882006,24.775073,654.000000,115
164,274,112.882006,24.774773,636.000000,115
164,275,112.882006,24.774473,608.000000,115
164,276,112.882006,24.774173,588.000000,115
164,277,112.882006,24.773873,572.000000,115
164,278,112.882006,24.773573,542.000000,115
164,279,112.882006,24.773273,521.000000,115
164,280,112.882006,24.772973,504.000000,115
164,281,112.882006,24.772673,501.000000,115
164,282,112.882006,24.772373,501.000000,115
164,283,112.882006,24.772073,525.000000,115
164,284,112.882006,24.771773,559.000000,115
164,285,112.882006,24.771473,601.000000,115
164,286,112.882006,24.771173,626.000000,115
164,287,112.882006,24.770873,636.000000,115
164,288,112.882006,24.770573,639.000000,115
164,289,112.882006,24.770273,660.000000,115
164,290,112.882006,24.769973,694.000000,115
164,291,112.882006,24.769673,713.000000,115
164,292,112.882006,24.769373,727.000000,115
164,293,112.882006,24.769073,732.000000,115
164,294,112.882006,24.768773,718.000000,115
165,267,112.882306,24.776873,768.000000,115
165,268,112.882306,24.776573,759.000000,115
165,269,112.882306,24.776273,739.000000,115
165,270,112.882306,24.775973,717.000000,115
165,271,112.882306,24.775673,695.000000,115
165,272,112.882306,24.775373,681.000000,115
165,273,112.882306,24.775073,665.000000,115
165,274,112.882306,24.774773,650.000000,115
165,275,112.882306,24.774473,625.000000,115
165,276,112.882306,24.774173,602.000000,115
165,277,112.882306,24.773873,586.000000,115
165,278,112.882306,24.773573,566.000000,115
165,279,112.882306,24.773273,533.000000,115
165,280,112.882306,24.772973,501.000000,115
165,281,112.882306,24.772673,501.000000,115
165,282,112.882306,24.772373,502.000000,115
165,283,112.882306,24.772073,521.000000,115
165,284,112.882306,24.771773,552.000000,115
165,285,112.882306,24.771473,597.000000,115
165,286,112.882306,24.771173,627.000000,115
165,287,112.882306,24.770873,636.000000,115
165,288,112.882306,24.770573,641.000000,115
165,289,112.882306,24.770273,654.000000,115
165,290,112.882306,24.769973,678.000000,115
165,291,112.882306,24.769673,709.000000,115
165,292,112.882306,24.769373,733.000000,115
165,293,112.882306,24.769073,739.000000,115
165,294,112.882306,24.768773,725.000000,115
166,267,112.882606,24.776873,790.000000,115
166,268,112.882606,24.776573,767.000000,115
