col,row,longitude,latitude,elevation,region_id
249,324,112.907506,24.759773,729.000000,94
249,325,112.907506,24.759473,752.000000,94
249,326,112.907506,24.759173,789.000000,94
249,327,112.907506,24.758873,822.000000,94
249,328,112.907506,24.758573,851.000000,94
249,329,112.907506,24.758273,861.000000,94
249,330,112.907506,24.757973,889.000000,94
249,331,112.907506,24.757673,891.000000,94
249,332,112.907506,24.757373,904.000000,94
249,333,112.907506,24.757073,924.000000,94
249,334,112.907506,24.756773,944.000000,94
249,335,112.907506,24.756473,960.000000,94
249,336,112.907506,24.756173,997.000000,94
249,337,112.907506,24.755873,997.000000,94
249,338,112.907506,24.755573,1030.000000,94
249,339,112.907506,24.755273,1051.000000,94
249,340,112.907506,24.754973,1060.000000,94
249,341,112.907506,24.754673,1063.000000,94
249,342,112.907506,24.754373,1063.000000,94
249,343,112.907506,24.754073,1077.000000,94
249,344,112.907506,24.753773,1096.000000,94
249,345,112.907506,24.753473,1118.000000,94
249,346,112.907506,24.753173,1130.000000,94
249,347,112.907506,24.752873,1144.000000,94
249,348,112.907506,24.752573,1136.000000,94
249,349,112.907506,24.752273,1125.000000,94
249,350,112.907506,24.751973,1105.000000,94
249,351,112.907506,24.751673,1092.000000,94
250,324,112.907806,24.759773,733.000000,94
250,325,112.907806,24.759473,753.000000,94
250,326,112.907806,24.759173,786.000000,94
250,327,112.907806,24.758873,811.000000,94
250,328,112.907806,24.758573,840.000000,94
250,329,112.907806,24.758273,852.000000,94
250,330,112.907806,24.757973,865.000000,94
250,331,112.907806,24.757673,887.000000,94
250,332,112.907806,24.757373,900.000000,94
250,333,112.907806,24.757073,922.000000,94
250,334,112.907806,24.756773,945.000000,94
250,335,112.907806,24.756473,954.000000,94
250,336,112.907806,24.756173,989.000000,94
250,337,112.907806,24.755873,989.000000,94
250,338,112.907806,24.755573,1023.000000,94
250,339,112.907806,24.755273,1048.000000,94
250,340,112.907806,24.754973,1061.000000,94
250,341,112.907806,24.754673,1064.000000,94
250,342,112.907806,24.754373,1066.000000,94
250,343,112.907806,24.754073,1075.000000,94
250,344,112.907806,24.753773,1098.000000,94
250,345,112.907806,24.753473,1125.000000,94
250,346,112.907806,24.753173,1128.000000,94
250,347,112.907806,24.752873,1138.000000,94
250,348,112.907806,24.752573,1138.000000,94
250,349,112.907806,24.752273,1131.000000,94
250,350,112.907806,24.751973,1114.000000,94
250,351,112.907806,24.751673,1101.000000,94
251,324,112.908106,24.759773,727.000000,94
251,325,112.908106,24.759473,756.000000,94
251,326,112.908106,24.759173,775.000000,94
251,327,112.908106,24.758873,795.000000,94
251,328,112.908106,24.758573,819.000000,94
251,329,112.908106,24.758273,847.000000,94
251,330,112.908106,24.757973,863.000000,94
251,331,112.908106,24.757673,884.000000,94
251,332,112.908106,24.757373,901.000000,94
251,333,112.908106,24.757073,923.000000,94
251,334,112.908106,24.756773,941.000000,94
251,335,112.908106,24.756473,953.000000,94
251,336,112.908106,24.756173,953.000000,94
251,337,112.908106,24.755873,988.000000,94
251,338,112.908106,24.755573,1019.000000,94
251,339,112.908106,24.755273,1042.000000,94
251,340,112.908106,24.754973,1055.000000,94
251,341,112.908106,24.754673,1060.000000,94
251,342,112.908106,24.754373,1073.000000,94
251,343,112.908106,24.754073,1076.000000,94
251,344,112.908106,24.753773,1080.000000,94
251,345,112.908106,24.753473,1101.000000,94
251,346,112.908106,24.753173,1119.000000,94
251,347,112.908106,24.752873,1133.000000,94
251,348,112.908106,24.752573,1142.000000,94
251,349,112.908106,24.752273,1131.000000,94
251,350,112.908106,24.751973,1123.000000,94
251,351,112.908106,24.751673,1110.000000,94
252,324,112.908406,24.759773,715.000000,94
252,325,112.908406,24.759473,740.000000,94
252,326,112.908406,24.759173,773.000000,94
