988.00,988.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
987.00,988.00,988.00,988.00,988.00,988.00,988.00,988.00,988.00,988.00,988.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
987.00,987.00,987.00,987.00,987.00,987.00,987.00,987.00,987.00,987.00,987.00,987.00,987.00,987.00,987.00,987.00,987.00,987.00,987.00,987.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,997.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
990.00,990.00,990.00,990.00,990.00,990.00,990.00,990.00,990.00,990.00,990.00,990.00,990.00,990.00,990.00,990.00,990.00,990.00,990.00,990.00,990.00,990.00,990.00,990.00,990.00,990.00,990.00,990.00,990.00,990.00,997.00,997.00,997.00,997.00,997.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,-999.00,-999.00,-999.00,-999.00,-999.00
992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,-999.00,-999.00,-999.00,-999.00
992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,-999.00,-999.00,-999.00
992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,-999.00,-999.00
1048.00,1048.00,1048.00,1048.00,1048.00,1048.00,1048.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,-999.00
1054.00,1054.00,1054.00,1054.00,1054.00,1054.00,1054.00,1054.00,1054.00,1054.00,1054.00,1054.00,1054.00,1054.00,1054.00,1054.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,-999.00
1060.00,1060.00,1060.00,1060.00,1060.00,1060.00,1060.00,1060.00,1060.00,1060.00,1060.00,1060.00,1060.00,1060.00,1060.00,1060.00,1060.00,1060.00,1060.00,1060.00,1060.00,1060.00,1060.00,1060.00,1060.00,1060.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,-999.00
1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,1061.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,-999.00
