-999.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00
293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00
-999.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00
-999.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00
-999.00,-999.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00
-999.00,-999.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,395.00,395.00
-999.00,-999.00,-999.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,395.00,395.00,395.00,395.00
-999.00,-999.00,-999.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,395.00,395.00,395.00,362.00,362.00,362.00,362.00
-999.00,-999.00,-999.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,395.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00
-999.00,-999.00,-999.00,-999.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,429.00,429.00,429.00,429.00,429.00,429.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,-999.00
-999.00,-999.00,-999.00,-999.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,429.00,429.00,429.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,-999.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,-999.00,-999.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,293.00,293.00,293.00,293.00,293.00,293.00,293.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,-999.00,-999.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,293.00,293.00,293.00,293.00,293.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,-999.00,-999.00,-999.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,293.00,293.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,362.00,362.00,362.00,362.00,362.00,362.00,362.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,362.00,362.00,362.00,362.00,362.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,362.00,362.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
