经度,纬度,降水量_avg,相对湿度 (%)_avg,温度_avg,降水量_avg_normalized,相对湿度 (%)_avg_normalized,温度_avg_normalized,加权均值
112.952246,24.688057,621.778125,66.96549999999999,9.035625,0.49725446583721367,0.25845463500054566,0.5039421385287032,0.4218762471081971
112.965083,24.688057,609.7125,67.49412499999995,9.481250000000005,0.631438103843748,0.2005992119951867,0.5968593210399442,0.4815418256092806
112.97792,24.688057,598.63125,66.61362499999998,9.92875,0.754674358796135,0.2969656342344307,0.6901674594383276,0.5871536760295162
112.862387,24.696527,610.240625,63.10862500000002,10.118750000000006,0.6255647459512057,0.6805707562657295,0.7297843226689275,0.6744441271549925
112.888061,24.696527,649.053125,64.06187500000001,7.698437500000002,0.1939250712448738,0.5762422020356759,0.22512543168045948,0.32709352903089817
112.939409,24.696527,634.834375,65.12787499999996,8.325000000000003,0.35205393758253967,0.45957371128379365,0.3557698573011023,0.3879976883378776
112.952246,24.696527,628.04375,66.7565,8.769375,0.4275735038576488,0.2813286636751642,0.4484264025542457,0.38640433945010966
112.965083,24.696527,611.421875,66.19025000000002,9.4653125,0.6124278862862306,0.34330195906752314,0.5935361959992186,0.5196013621618398
112.97792,24.696527,598.63125,66.73225000000001,9.92875,0.754674358796135,0.2839827076720992,0.6901674594383276,0.5829472078233208
112.990757,24.696527,597.321875,66.98637500000002,9.99375,0.7692361159379997,0.256169968260912,0.7037205968593218,0.5834790594051772
113.003594,24.696527,594.690625,67.427875,9.948750000000002,0.7984986446097174,0.20784995074969637,0.6943376555678645,0.5760884930645984
113.016431,24.696527,592.690625,66.42637499999998,9.951562499999998,0.8207409466879826,0.31745923169530477,0.6949240893985797,0.620184247558113
112.84955,24.704997,603.45,63.75875,10.393750000000002,0.7010843122263148,0.609417751997372,0.7871245194500567,0.6970243284648124
112.862387,24.704997,608.7625,63.25262500000002,10.199375,0.6420031973309231,0.6648106599540292,0.7465954258161211,0.6805612993093986
112.875224,24.704997,627.675,63.327375,8.986562500000002,0.4316744283033299,0.6566296377366734,0.4937121261484338,0.5230471501175742
112.888061,24.704997,643.109375,63.757625,8.045937499999999,0.26002641273371807,0.6095408777498073,0.29758258943115945,0.38446084005476855
112.900898,24.704997,664.8625,63.70337500000001,6.618749999999999,0.01810662403558838,0.6154782751450125,0.0,0.20625926503243647
112.913735,24.704997,653.10625,64.22274999999999,7.1253125000000015,0.14884965593938937,0.5586352194374515,0.10562324884342283,0.2687387091981635
112.926572,24.704997,641.846875,64.81025,7.8378125,0.27406686592062346,0.49433621538798156,0.2541864859581682,0.33950978191923586
112.939409,24.704997,637.509375,65.50637500000002,8.192812500000002,0.3223048585528606,0.4181487359089374,0.32820746725744543,0.3551172522101958
112.952246,24.704997,629.04375,67.88075,8.717812500000003,0.4164523528185162,0.1582849950749664,0.4376751156577844,0.339130512235708
112.965083,24.704997,613.3625,68.18150000000001,9.27625,0.5908459025509145,0.12536937725730102,0.5541148107121917,0.42908564298784435
112.97792,24.704997,603.284375,68.465125,9.730625,0.7029262528671721,0.09432800700448418,0.6488564540301043,0.4896276211542151
112.990757,24.704997,599.7625,69.32699999999997,9.869374999999998,0.742093556683116,0.0,0.6777871896787648,0.4824919469504898
113.003594,24.704997,594.690625,68.78175,9.948750000000002,0.7984986446097174,0.05967494801356776,0.6943376555678645,0.5280797921780928
113.016431,24.704997,592.690625,68.38337500000003,9.951562499999998,0.8207409466879826,0.10327514501476887,0.6949240893985797,0.5507886034736192
112.84955,24.713467,607.99375,63.011,10.075312499999995,0.6505525821922571,0.6912553354492708,0.7207271779500877,0.684652303783363
112.862387,24.713467,619.95,63.234000000000016,9.450937499999997,0.5175853200806279,0.6668490751887899,0.5905388675311135,0.5876869338759171
112.875224,24.713467,644.521875,63.21924999999997,7.838749999999997,0.24431778689094308,0.6684633906096116,0.25438196390173967,0.3847400872450091
112.888061,24.713467,654.05625,63.348,7.266874999999999,0.1382845624522142,0.6543723322753627,0.13514041832279938,0.30456004492434874
112.900898,24.713467,661.0625,63.39475,6.645937500000004,0.06036699798429157,0.6492557732297237,0.005668860363590119,0.23486691615284255
112.913735,24.713467,650.090625,63.83749999999999,7.188125000000001,0.18238687704177348,0.600798949326912,0.11872027106274903,0.2989797398804091
112.926572,24.713467,642.75,65.34137499999999,7.7371875,0.2640230763884063,0.43620717959943056,0.23320518668143655,0.3106269946961012
112.939409,24.713467,637.9625,67.24062500000005,8.118125000000001,0.3172655869882536,0.22834354821056424,0.31263439108620644,0.28707475004547217
112.952246,24.713467,627.94375,68.879125,8.65375,0.4286856189615623,0.04901773010834731,0.4243174561803616,0.30437151046432287
112.965083,24.713467,613.15,69.03812500000001,9.228750000000002,0.5932091471467299,0.03161595709751153,0.5442105949045425,0.39665138500261127
112.97792,24.713467,606.521875,67.11262499999998,9.5590625,0.6669215263779797,0.24235252270986063,0.613083990356422,0.5133175834550849
112.990757,24.713467,603.346875,67.34437500000003,9.67,0.7022311809272264,0.21698861770821365,0.6362155470124461,0.5253399315376618
113.003594,24.713467,597.93125,67.66237499999998,9.785312499999996,0.7624591645235284,0.1821850716865483,0.6602593340718055,0.5439948089697334
