经度,纬度,降水量,时间步长,月份
112.875224,24.730407,1115.25,0,201801
112.888061,24.730407,1122.0,0,201801
112.900898,24.730407,1116.0,0,201801
112.913735,24.730407,1099.75,0,201801
112.926572,24.730407,1123.25,0,201801
112.939409,24.730407,1112.75,0,201801
112.952246,24.730407,1089.5,0,201801
112.965083,24.730407,1054.75,0,201801
112.97792,24.730407,1049.25,0,201801
112.990757,24.730407,1038.25,0,201801
113.003594,24.730407,1020.75,0,201801
112.84955,24.738877,1046.25,0,201801
112.862387,24.738877,1081.5,0,201801
112.875224,24.738877,1088.0,0,201801
112.888061,24.738877,1088.75,0,201801
112.900898,24.738877,1083.75,0,201801
112.913735,24.738877,1090.0,0,201801
112.926572,24.738877,1107.75,0,201801
112.939409,24.738877,1126.5,0,201801
112.952246,24.738877,1097.0,0,201801
112.965083,24.738877,1062.5,0,201801
112.97792,24.738877,1039.0,0,201801
112.990757,24.738877,1028.25,0,201801
113.003594,24.738877,1016.25,0,201801
112.84955,24.747347,1017.25,0,201801
112.862387,24.747347,1041.0,0,201801
112.875224,24.747347,1042.0,0,201801
112.888061,24.747347,1054.5,0,201801
112.900898,24.747347,1067.0,0,201801
112.913735,24.747347,1091.0,0,201801
112.926572,24.747347,1104.0,0,201801
112.939409,24.747347,1122.0,0,201801
112.952246,24.747347,1104.75,0,201801
112.965083,24.747347,1070.25,0,201801
112.97792,24.747347,1040.75,0,201801
112.84955,24.755817,980.25,0,201801
112.862387,24.755817,992.5,0,201801
112.875224,24.755817,1004.75,0,201801
112.888061,24.755817,1035.0,0,201801
112.900898,24.755817,1065.5,0,201801
112.913735,24.755817,1095.75,0,201801
112.926572,24.755817,1114.0,0,201801
112.939409,24.755817,1132.25,0,201801
112.952246,24.755817,1105.0,0,201801
112.965083,24.755817,1087.25,0,201801
112.97792,24.755817,1052.5,0,201801
112.84955,24.764287,965.25,0,201801
112.862387,24.764287,971.5,0,201801
112.875224,24.764287,989.75,0,201801
112.888061,24.764287,1014.0,0,201801
112.900898,24.764287,1044.25,0,201801
112.913735,24.764287,1074.75,0,201801
112.926572,24.764287,1105.0,0,201801
112.939409,24.764287,1135.25,0,201801
112.952246,24.764287,1138.0,0,201801
112.965083,24.764287,1114.0,0,201801
112.97792,24.764287,1068.0,0,201801
112.836713,24.772757,961.5,0,201801
112.84955,24.772757,967.5,0,201801
112.862387,24.772757,985.75,0,201801
112.875224,24.772757,1009.75,0,201801
112.888061,24.772757,1010.5,0,201801
112.900898,24.772757,1028.75,0,201801
112.913735,24.772757,1059.5,0,201801
112.926572,24.772757,1089.75,0,201801
112.939409,24.772757,1126.0,0,201801
112.952246,24.772757,1152.25,0,201801
112.965083,24.772757,1104.75,0,201801
112.97792,24.772757,1071.0,0,201801
112.836713,24.781227,957.75,0,201801
112.84955,24.781227,958.5,0,201801
112.862387,24.781227,988.25,0,201801
112.875224,24.781227,1041.5,0,201801
112.888061,24.781227,1042.25,0,201801
112.900898,24.781227,1043.25,0,201801
112.913735,24.781227,1062.0,0,201801
112.926572,24.781227,1086.0,0,201801
112.939409,24.781227,1110.75,0,201801
112.952246,24.781227,1140.75,0,201801
112.965083,24.781227,1113.5,0,201801
112.97792,24.781227,1060.75,0,201801
112.84955,24.789697,966.5,0,201801
112.862387,24.789697,990.5,0,201801
112.875224,24.789697,1032.0,0,201801
112.888061,24.789697,1044.75,0,201801
112.900898,24.789697,1051.5,0,201801
112.913735,24.789697,1076.0,0,201801
112.926572,24.789697,1112.0,0,201801
112.939409,24.789697,1124.75,0,201801
112.952246,24.789697,1131.25,0,201801
112.965083,24.789697,1114.0,0,201801
112.97792,24.789697,1069.0,0,201801
112.84955,24.798167,970.75,0,201801
112.862387,24.798167,982.75,0,201801
112.875224,24.798167,982.0,0,201801
112.888061,24.798167,1000.75,0,201801
112.900898,24.798167,1042.5,0,201801
112.913735,24.798167,1066.75,0,201801
112.926572,24.798167,1096.75,0,201801
112.939409,24.798167,1115.25,0,201801
112.952246,24.798167,1144.0,0,201801
112.965083,24.798167,1122.25,0,201801
112.97792,24.798167,1099.25,0,201801
112.875224,24.806637,938.25,0,201801
112.888061,24.806637,956.75,0,201801
112.900898,24.806637,1004.25,0,201801
112.913735,24.806637,1045.75,0,201801
112.926572,24.806637,1081.5,0,201801
112.939409,24.806637,1099.75,0,201801
112.952246,24.806637,1140.5,0,201801
112.965083,24.806637,1130.75,0,201801
112.97792,24.806637,1103.5,0,201801
112.875224,24.815107,924.5,0,201801
112.888061,24.815107,941.75,0,201801
112.900898,24.815107,1000.75,0,201801
112.913735,24.815107,1053.75,0,201801
112.926572,24.815107,1083.75,0,201801
112.939409,24.815107,1102.25,0,201801
112.952246,24.815107,1142.75,0,201801
112.965083,24.815107,1104.0,0,201801
112.875224,24.823577,926.5,0,201801
112.888061,24.823577,944.25,0,201801
112.900898,24.823577,1008.75,0,201801
112.913735,24.823577,1055.75,0,201801
112.926572,24.823577,1099.75,0,201801
112.939409,24.823577,1123.25,0,201801
112.952246,24.823577,1142.75,0,201801
112.965083,24.823577,1103.25,0,201801
112.888061,24.832047,935.0,0,201801
112.900898,24.832047,1013.0,0,201801
112.913735,24.832047,1042.5,0,201801
112.888061,24.840517,921.75,0,201801
112.888061,24.848987,921.75,0,201801
112.952246,24.688057,305.5,1,201802
112.965083,24.688057,303.0,1,201802
112.97792,24.688057,299.5,1,201802
112.862387,24.696527,298.25,1,201802
112.888061,24.696527,312.25,1,201802
112.939409,24.696527,307.25,1,201802
112.952246,24.696527,306.0,1,201802
112.965083,24.696527,302.5,1,201802
112.97792,24.696527,299.5,1,201802
112.990757,24.696527,296.5,1,201802
113.003594,24.696527,295.5,1,201802
113.016431,24.696527,295.25,1,201802
112.84955,24.704997,293.0,1,201802
112.862387,24.704997,297.0,1,201802
112.875224,24.704997,303.75,1,201802
112.888061,24.704997,309.5,1,201802
112.900898,24.704997,315.5,1,201802
112.913735,24.704997,311.5,1,201802
112.926572,24.704997,308.5,1,201802
112.939409,24.704997,306.75,1,201802
112.952246,24.704997,304.75,1,201802
112.965083,24.704997,300.0,1,201802
112.97792,24.704997,298.5,1,201802
112.990757,24.704997,296.0,1,201802
113.003594,24.704997,295.5,1,201802
113.016431,24.704997,295.25,1,201802
112.84955,24.713467,293.75,1,201802
112.862387,24.713467,298.75,1,201802
112.875224,24.713467,305.75,1,201802
112.888061,24.713467,309.75,1,201802
112.900898,24.713467,312.0,1,201802
112.913735,24.713467,308.25,1,201802
112.926572,24.713467,306.0,1,201802
112.939409,24.713467,304.25,1,201802
112.952246,24.713467,301.5,1,201802
112.965083,24.713467,296.75,1,201802
112.97792,24.713467,295.25,1,201802
112.990757,24.713467,293.0,1,201802
113.003594,24.713467,292.5,1,201802
112.84955,24.721937,294.25,1,201802
112.862387,24.721937,299.0,1,201802
112.875224,24.721937,304.75,1,201802
112.888061,24.721937,306.5,1,201802
112.900898,24.721937,308.0,1,201802
112.913735,24.721937,304.25,1,201802
112.926572,24.721937,305.0,1,201802
112.939409,24.721937,303.75,1,201802
112.952246,24.721937,299.5,1,201802
112.965083,24.721937,295.0,1,201802
112.97792,24.721937,292.25,1,201802
112.990757,24.721937,292.0,1,201802
113.003594,24.721937,290.0,1,201802
112.862387,24.730407,295.75,1,201802
112.875224,24.730407,299.75,1,201802
112.888061,24.730407,299.5,1,201802
112.900898,24.730407,301.75,1,201802
112.913735,24.730407,298.0,1,201802
112.926572,24.730407,302.5,1,201802
112.939409,24.730407,299.25,1,201802
112.952246,24.730407,297.0,1,201802
112.965083,24.730407,292.75,1,201802
112.97792,24.730407,290.75,1,201802
112.990757,24.730407,288.0,1,201802
113.003594,24.730407,287.75,1,201802
112.84955,24.738877,282.0,1,201802
112.862387,24.738877,286.75,1,201802
112.875224,24.738877,291.5,1,201802
112.888061,24.738877,291.25,1,201802
112.900898,24.738877,290.0,1,201802
112.913735,24.738877,291.0,1,201802
112.926572,24.738877,297.75,1,201802
112.939409,24.738877,296.5,1,201802
112.952246,24.738877,294.5,1,201802
112.965083,24.738877,290.75,1,201802
112.97792,24.738877,287.5,1,201802
112.990757,24.738877,284.5,1,201802
113.003594,24.738877,285.0,1,201802
112.84955,24.747347,274.75,1,201802
112.862387,24.747347,277.0,1,201802
112.875224,24.747347,280.5,1,201802
112.888061,24.747347,283.75,1,201802
112.900898,24.747347,286.25,1,201802
112.913735,24.747347,289.5,1,201802
112.926572,24.747347,294.25,1,201802
112.939409,24.747347,295.0,1,201802
112.952246,24.747347,293.5,1,201802
112.965083,24.747347,288.5,1,201802
112.97792,24.747347,284.5,1,201802
112.84955,24.755817,266.0,1,201802
112.862387,24.755817,267.5,1,201802
112.875224,24.755817,273.75,1,201802
112.888061,24.755817,281.25,1,201802
112.900898,24.755817,286.5,1,201802
112.913735,24.755817,291.0,1,201802
112.926572,24.755817,295.25,1,201802
112.939409,24.755817,296.75,1,201802
112.952246,24.755817,293.75,1,201802
112.965083,24.755817,290.5,1,201802
112.97792,24.755817,285.0,1,201802
112.84955,24.764287,262.0,1,201802
112.862387,24.764287,266.5,1,201802
112.875224,24.764287,274.0,1,201802
112.888061,24.764287,279.5,1,201802
112.900898,24.764287,286.25,1,201802
112.913735,24.764287,291.0,1,201802
112.926572,24.764287,294.75,1,201802
112.939409,24.764287,297.75,1,201802
112.952246,24.764287,296.5,1,201802
112.965083,24.764287,293.25,1,201802
112.97792,24.764287,289.0,1,201802
112.836713,24.772757,261.25,1,201802
112.84955,24.772757,267.75,1,201802
112.862387,24.772757,275.25,1,201802
112.875224,24.772757,280.5,1,201802
112.888061,24.772757,281.75,1,201802
112.900898,24.772757,285.25,1,201802
112.913735,24.772757,290.0,1,201802
112.926572,24.772757,294.0,1,201802
112.939409,24.772757,297.75,1,201802
112.952246,24.772757,297.75,1,201802
112.965083,24.772757,294.75,1,201802
112.97792,24.772757,291.75,1,201802
112.836713,24.781227,264.0,1,201802
112.84955,24.781227,273.5,1,201802
112.862387,24.781227,283.25,1,201802
112.875224,24.781227,289.75,1,201802
112.888061,24.781227,288.75,1,201802
112.900898,24.781227,290.25,1,201802
112.913735,24.781227,293.5,1,201802
112.926572,24.781227,296.75,1,201802
112.939409,24.781227,299.75,1,201802
112.952246,24.781227,301.5,1,201802
112.965083,24.781227,298.0,1,201802
112.97792,24.781227,293.0,1,201802
112.84955,24.789697,278.5,1,201802
112.862387,24.789697,286.0,1,201802
112.875224,24.789697,289.75,1,201802
112.888061,24.789697,292.25,1,201802
112.900898,24.789697,293.75,1,201802
112.913735,24.789697,297.5,1,201802
112.926572,24.789697,301.5,1,201802
112.939409,24.789697,304.5,1,201802
112.952246,24.789697,304.25,1,201802
112.965083,24.789697,301.75,1,201802
112.97792,24.789697,296.25,1,201802
112.84955,24.798167,281.5,1,201802
112.862387,24.798167,285.5,1,201802
112.875224,24.798167,281.5,1,201802
112.888061,24.798167,287.5,1,201802
112.900898,24.798167,294.25,1,201802
112.913735,24.798167,297.25,1,201802
112.926572,24.798167,302.0,1,201802
112.939409,24.798167,306.5,1,201802
112.952246,24.798167,308.5,1,201802
112.965083,24.798167,305.25,1,201802
112.97792,24.798167,302.0,1,201802
112.875224,24.806637,273.75,1,201802
112.888061,24.806637,281.5,1,201802
112.900898,24.806637,291.0,1,201802
112.913735,24.806637,296.25,1,201802
112.926572,24.806637,302.0,1,201802
112.939409,24.806637,306.5,1,201802
112.952246,24.806637,309.75,1,201802
112.965083,24.806637,307.75,1,201802
112.97792,24.806637,302.75,1,201802
112.875224,24.815107,272.75,1,201802
112.888061,24.815107,282.0,1,201802
112.900898,24.815107,293.0,1,201802
112.913735,24.815107,299.0,1,201802
112.926572,24.815107,305.25,1,201802
112.939409,24.815107,309.0,1,201802
112.952246,24.815107,311.75,1,201802
112.965083,24.815107,306.75,1,201802
112.875224,24.823577,279.5,1,201802
112.888061,24.823577,284.75,1,201802
112.900898,24.823577,295.75,1,201802
112.913735,24.823577,301.0,1,201802
112.926572,24.823577,307.75,1,201802
112.939409,24.823577,310.75,1,201802
112.952246,24.823577,311.75,1,201802
112.965083,24.823577,308.0,1,201802
112.888061,24.832047,285.25,1,201802
112.900898,24.832047,298.25,1,201802
112.913735,24.832047,300.75,1,201802
112.888061,24.840517,283.25,1,201802
112.888061,24.848987,283.25,1,201802
112.952246,24.688057,879.5,2,201803
112.965083,24.688057,874.5,2,201803
112.97792,24.688057,867.5,2,201803
112.862387,24.696527,871.75,2,201803
112.888061,24.696527,901.25,2,201803
112.939409,24.696527,889.75,2,201803
112.952246,24.696527,884.25,2,201803
112.965083,24.696527,872.5,2,201803
112.97792,24.696527,867.5,2,201803
112.990757,24.696527,865.75,2,201803
113.003594,24.696527,864.75,2,201803
113.016431,24.696527,862.75,2,201803
112.84955,24.704997,868.75,2,201803
112.862387,24.704997,871.75,2,201803
112.875224,24.704997,884.75,2,201803
112.888061,24.704997,896.5,2,201803
112.900898,24.704997,914.0,2,201803
112.913735,24.704997,905.25,2,201803
112.926572,24.704997,898.25,2,201803
112.939409,24.704997,892.5,2,201803
112.952246,24.704997,884.0,2,201803
112.965083,24.704997,875.0,2,201803
112.97792,24.704997,869.75,2,201803
112.990757,24.704997,868.5,2,201803
113.003594,24.704997,864.75,2,201803
113.016431,24.704997,862.75,2,201803
112.84955,24.713467,871.5,2,201803
112.862387,24.713467,880.5,2,201803
112.875224,24.713467,901.25,2,201803
112.888061,24.713467,906.75,2,201803
112.900898,24.713467,911.5,2,201803
112.913735,24.713467,904.5,2,201803
112.926572,24.713467,899.0,2,201803
112.939409,24.713467,891.75,2,201803
112.952246,24.713467,883.5,2,201803
112.965083,24.713467,873.0,2,201803
112.97792,24.713467,872.25,2,201803
112.990757,24.713467,869.5,2,201803
113.003594,24.713467,867.25,2,201803
112.84955,24.721937,875.25,2,201803
112.862387,24.721937,884.5,2,201803
112.875224,24.721937,903.5,2,201803
112.888061,24.721937,910.25,2,201803
112.900898,24.721937,911.0,2,201803
112.913735,24.721937,903.75,2,201803
112.926572,24.721937,901.5,2,201803
112.939409,24.721937,895.75,2,201803
112.952246,24.721937,884.25,2,201803
112.965083,24.721937,877.0,2,201803
112.97792,24.721937,871.5,2,201803
112.990757,24.721937,870.25,2,201803
113.003594,24.721937,868.25,2,201803
112.862387,24.730407,882.0,2,201803
112.875224,24.730407,901.0,2,201803
112.888061,24.730407,903.25,2,201803
112.900898,24.730407,904.25,2,201803
112.913735,24.730407,896.75,2,201803
112.926572,24.730407,901.0,2,201803
112.939409,24.730407,891.75,2,201803
112.952246,24.730407,885.0,2,201803
112.965083,24.730407,876.25,2,201803
112.97792,24.730407,870.75,2,201803
112.990757,24.730407,868.25,2,201803
113.003594,24.730407,864.5,2,201803
112.84955,24.738877,870.0,2,201803
112.862387,24.738877,876.0,2,201803
112.875224,24.738877,889.0,2,201803
112.888061,24.738877,889.75,2,201803
112.900898,24.738877,886.0,2,201803
112.913735,24.738877,889.75,2,201803
112.926572,24.738877,895.5,2,201803
112.939409,24.738877,895.75,2,201803
112.952246,24.738877,887.25,2,201803
112.965083,24.738877,877.0,2,201803
112.97792,24.738877,867.25,2,201803
112.990757,24.738877,864.75,2,201803
113.003594,24.738877,862.75,2,201803
112.84955,24.747347,866.75,2,201803
112.862387,24.747347,870.75,2,201803
112.875224,24.747347,871.75,2,201803
112.888061,24.747347,875.5,2,201803
112.900898,24.747347,879.5,2,201803
112.913735,24.747347,888.0,2,201803
112.926572,24.747347,893.25,2,201803
112.939409,24.747347,898.75,2,201803
112.952246,24.747347,888.0,2,201803
112.965083,24.747347,874.75,2,201803
112.97792,24.747347,866.5,2,201803
112.84955,24.755817,863.0,2,201803
112.862387,24.755817,863.75,2,201803
112.875224,24.755817,861.25,2,201803
112.888061,24.755817,868.0,2,201803
112.900898,24.755817,881.5,2,201803
112.913735,24.755817,891.75,2,201803
112.926572,24.755817,898.5,2,201803
112.939409,24.755817,902.5,2,201803
112.952246,24.755817,888.0,2,201803
112.965083,24.755817,880.0,2,201803
112.97792,24.755817,869.5,2,201803
112.84955,24.764287,864.0,2,201803
112.862387,24.764287,864.75,2,201803
112.875224,24.764287,861.0,2,201803
112.888061,24.764287,864.5,2,201803
112.900898,24.764287,876.5,2,201803
112.913735,24.764287,886.75,2,201803
112.926572,24.764287,899.5,2,201803
112.939409,24.764287,906.75,2,201803
112.952246,24.764287,898.5,2,201803
112.965083,24.764287,888.75,2,201803
112.97792,24.764287,875.25,2,201803
112.836713,24.772757,866.0,2,201803
112.84955,24.772757,862.25,2,201803
112.862387,24.772757,866.25,2,201803
112.875224,24.772757,870.25,2,201803
112.888061,24.772757,867.5,2,201803
112.900898,24.772757,872.75,2,201803
112.913735,24.772757,883.0,2,201803
112.926572,24.772757,893.0,2,201803
112.939409,24.772757,902.0,2,201803
112.952246,24.772757,903.0,2,201803
112.965083,24.772757,889.75,2,201803
112.97792,24.772757,877.75,2,201803
112.836713,24.781227,867.25,2,201803
112.84955,24.781227,862.0,2,201803
112.862387,24.781227,869.25,2,201803
112.875224,24.781227,882.5,2,201803
112.888061,24.781227,882.75,2,201803
112.900898,24.781227,881.75,2,201803
112.913735,24.781227,888.75,2,201803
112.926572,24.781227,895.75,2,201803
112.939409,24.781227,903.0,2,201803
112.952246,24.781227,908.25,2,201803
112.965083,24.781227,896.0,2,201803
112.97792,24.781227,878.0,2,201803
112.84955,24.789697,866.25,2,201803
112.862387,24.789697,872.0,2,201803
112.875224,24.789697,882.25,2,201803
112.888061,24.789697,885.75,2,201803
112.900898,24.789697,886.25,2,201803
112.913735,24.789697,896.5,2,201803
112.926572,24.789697,904.75,2,201803
112.939409,24.789697,908.75,2,201803
112.952246,24.789697,911.0,2,201803
112.965083,24.789697,900.75,2,201803
112.97792,24.789697,884.0,2,201803
112.84955,24.798167,868.25,2,201803
112.862387,24.798167,871.0,2,201803
112.875224,24.798167,872.25,2,201803
112.888061,24.798167,877.5,2,201803
112.900898,24.798167,886.0,2,201803
112.913735,24.798167,896.0,2,201803
112.926572,24.798167,904.5,2,201803
112.939409,24.798167,911.5,2,201803
112.952246,24.798167,917.5,2,201803
112.965083,24.798167,910.0,2,201803
112.97792,24.798167,900.0,2,201803
112.875224,24.806637,865.5,2,201803
112.888061,24.806637,868.0,2,201803
112.900898,24.806637,878.0,2,201803
112.913735,24.806637,892.75,2,201803
112.926572,24.806637,901.25,2,201803
112.939409,24.806637,906.75,2,201803
112.952246,24.806637,917.0,2,201803
112.965083,24.806637,911.25,2,201803
112.97792,24.806637,900.5,2,201803
112.875224,24.815107,864.75,2,201803
112.888061,24.815107,866.0,2,201803
112.900898,24.815107,877.5,2,201803
112.913735,24.815107,893.75,2,201803
112.926572,24.815107,905.5,2,201803
112.939409,24.815107,912.5,2,201803
112.952246,24.815107,918.25,2,201803
112.965083,24.815107,906.25,2,201803
112.875224,24.823577,864.25,2,201803
112.888061,24.823577,867.25,2,201803
112.900898,24.823577,883.5,2,201803
112.913735,24.823577,896.75,2,201803
112.926572,24.823577,910.75,2,201803
112.939409,24.823577,916.5,2,201803
112.952246,24.823577,918.25,2,201803
112.965083,24.823577,906.5,2,201803
112.888061,24.832047,865.25,2,201803
112.900898,24.832047,885.5,2,201803
112.913735,24.832047,892.75,2,201803
112.888061,24.840517,864.5,2,201803
112.888061,24.848987,864.5,2,201803
112.952246,24.688057,1118.5,3,201804
112.965083,24.688057,1110.25,3,201804
112.97792,24.688057,1100.25,3,201804
112.862387,24.696527,1126.25,3,201804
112.888061,24.696527,1160.0,3,201804
112.939409,24.696527,1134.75,3,201804
112.952246,24.696527,1124.0,3,201804
112.965083,24.696527,1109.75,3,201804
112.97792,24.696527,1100.25,3,201804
112.990757,24.696527,1097.25,3,201804
113.003594,24.696527,1095.0,3,201804
113.016431,24.696527,1093.0,3,201804
112.84955,24.704997,1126.75,3,201804
112.862387,24.704997,1127.25,3,201804
112.875224,24.704997,1137.75,3,201804
112.888061,24.704997,1155.0,3,201804
112.900898,24.704997,1176.25,3,201804
112.913735,24.704997,1165.75,3,201804
112.926572,24.704997,1147.75,3,201804
112.939409,24.704997,1138.0,3,201804
112.952246,24.704997,1124.75,3,201804
112.965083,24.704997,1113.75,3,201804
112.97792,24.704997,1103.0,3,201804
112.990757,24.704997,1098.0,3,201804
113.003594,24.704997,1095.0,3,201804
113.016431,24.704997,1093.0,3,201804
112.84955,24.713467,1130.0,3,201804
112.862387,24.713467,1136.0,3,201804
112.875224,24.713467,1161.5,3,201804
112.888061,24.713467,1170.0,3,201804
112.900898,24.713467,1176.5,3,201804
112.913735,24.713467,1164.75,3,201804
112.926572,24.713467,1150.5,3,201804
112.939409,24.713467,1139.5,3,201804
112.952246,24.713467,1126.25,3,201804
112.965083,24.713467,1114.75,3,201804
112.97792,24.713467,1105.5,3,201804
112.990757,24.713467,1103.25,3,201804
113.003594,24.713467,1097.75,3,201804
112.84955,24.721937,1136.25,3,201804
112.862387,24.721937,1144.75,3,201804
112.875224,24.721937,1169.0,3,201804
112.888061,24.721937,1179.0,3,201804
112.900898,24.721937,1175.5,3,201804
112.913735,24.721937,1163.5,3,201804
112.926572,24.721937,1155.75,3,201804
112.939409,24.721937,1148.0,3,201804
112.952246,24.721937,1131.0,3,201804
112.965083,24.721937,1121.25,3,201804
112.97792,24.721937,1108.25,3,201804
112.990757,24.721937,1105.75,3,201804
113.003594,24.721937,1100.25,3,201804
112.862387,24.730407,1143.25,3,201804
112.875224,24.730407,1163.75,3,201804
112.888061,24.730407,1167.5,3,201804
112.900898,24.730407,1167.75,3,201804
112.913735,24.730407,1154.5,3,201804
112.926572,24.730407,1158.0,3,201804
112.939409,24.730407,1146.75,3,201804
112.952246,24.730407,1133.75,3,201804
112.965083,24.730407,1119.0,3,201804
112.97792,24.730407,1110.75,3,201804
112.990757,24.730407,1104.75,3,201804
113.003594,24.730407,1099.25,3,201804
112.84955,24.738877,1129.75,3,201804
112.862387,24.738877,1136.75,3,201804
112.875224,24.738877,1150.75,3,201804
112.888061,24.738877,1150.75,3,201804
112.900898,24.738877,1144.25,3,201804
112.913735,24.738877,1145.5,3,201804
112.926572,24.738877,1154.25,3,201804
112.939409,24.738877,1150.75,3,201804
112.952246,24.738877,1136.5,3,201804
112.965083,24.738877,1121.5,3,201804
112.97792,24.738877,1108.5,3,201804
112.990757,24.738877,1102.5,3,201804
113.003594,24.738877,1099.0,3,201804
112.84955,24.747347,1127.5,3,201804
112.862387,24.747347,1129.25,3,201804
112.875224,24.747347,1132.0,3,201804
112.888061,24.747347,1135.75,3,201804
112.900898,24.747347,1135.5,3,201804
112.913735,24.747347,1145.75,3,201804
112.926572,24.747347,1152.0,3,201804
112.939409,24.747347,1154.5,3,201804
112.952246,24.747347,1140.0,3,201804
112.965083,24.747347,1122.75,3,201804
112.97792,24.747347,1108.75,3,201804
112.84955,24.755817,1125.5,3,201804
112.862387,24.755817,1121.75,3,201804
112.875224,24.755817,1122.75,3,201804
112.888061,24.755817,1130.5,3,201804
112.900898,24.755817,1138.25,3,201804
112.913735,24.755817,1152.25,3,201804
112.926572,24.755817,1162.5,3,201804
112.939409,24.755817,1163.5,3,201804
112.952246,24.755817,1142.0,3,201804
112.965083,24.755817,1127.5,3,201804
112.97792,24.755817,1111.75,3,201804
112.84955,24.764287,1128.0,3,201804
112.862387,24.764287,1122.75,3,201804
112.875224,24.764287,1122.5,3,201804
112.888061,24.764287,1126.25,3,201804
112.900898,24.764287,1135.25,3,201804
112.913735,24.764287,1147.75,3,201804
112.926572,24.764287,1161.75,3,201804
112.939409,24.764287,1169.25,3,201804
112.952246,24.764287,1155.5,3,201804
112.965083,24.764287,1143.5,3,201804
112.97792,24.764287,1119.75,3,201804
112.836713,24.772757,1134.75,3,201804
112.84955,24.772757,1130.5,3,201804
112.862387,24.772757,1129.0,3,201804
112.875224,24.772757,1133.75,3,201804
112.888061,24.772757,1128.25,3,201804
112.900898,24.772757,1132.5,3,201804
112.913735,24.772757,1143.75,3,201804
112.926572,24.772757,1155.0,3,201804
112.939409,24.772757,1166.25,3,201804
112.952246,24.772757,1162.75,3,201804
112.965083,24.772757,1143.0,3,201804
112.97792,24.772757,1126.75,3,201804
112.836713,24.781227,1137.5,3,201804
112.84955,24.781227,1131.75,3,201804
112.862387,24.781227,1135.5,3,201804
112.875224,24.781227,1149.25,3,201804
112.888061,24.781227,1146.25,3,201804
112.900898,24.781227,1145.0,3,201804
112.913735,24.781227,1152.25,3,201804
112.926572,24.781227,1160.0,3,201804
112.939409,24.781227,1168.5,3,201804
112.952246,24.781227,1171.75,3,201804
112.965083,24.781227,1151.0,3,201804
112.97792,24.781227,1126.5,3,201804
112.84955,24.789697,1138.0,3,201804
112.862387,24.789697,1141.75,3,201804
112.875224,24.789697,1150.5,3,201804
112.888061,24.789697,1152.5,3,201804
112.900898,24.789697,1153.75,3,201804
112.913735,24.789697,1165.0,3,201804
112.926572,24.789697,1174.75,3,201804
112.939409,24.789697,1179.5,3,201804
112.952246,24.789697,1176.25,3,201804
112.965083,24.789697,1160.5,3,201804
112.97792,24.789697,1133.25,3,201804
112.84955,24.798167,1139.5,3,201804
112.862387,24.798167,1141.5,3,201804
112.875224,24.798167,1139.5,3,201804
112.888061,24.798167,1144.25,3,201804
112.900898,24.798167,1153.0,3,201804
112.913735,24.798167,1163.0,3,201804
112.926572,24.798167,1174.25,3,201804
112.939409,24.798167,1181.5,3,201804
112.952246,24.798167,1185.75,3,201804
112.965083,24.798167,1172.75,3,201804
112.97792,24.798167,1156.25,3,201804
112.875224,24.806637,1129.75,3,201804
112.888061,24.806637,1132.25,3,201804
112.900898,24.806637,1143.5,3,201804
112.913735,24.806637,1160.0,3,201804
