0,1,2,时间步长,年份
112.952246,24.688057,1083.5,0,201601
112.965083,24.688057,1056.75,0,201601
112.97792,24.688057,1031.5,0,201601
112.862387,24.696527,1041.0,0,201601
112.888061,24.696527,1112.75,0,201601
112.939409,24.696527,1095.5,0,201601
112.952246,24.696527,1094.0,0,201601
112.965083,24.696527,1057.0,0,201601
112.97792,24.696527,1031.5,0,201601
112.990757,24.696527,1011.75,0,201601
113.003594,24.696527,1009.75,0,201601
113.016431,24.696527,1012.5,0,201601
112.84955,24.704997,1020.25,0,201601
112.862387,24.704997,1034.0,0,201601
112.875224,24.704997,1079.75,0,201601
112.888061,24.704997,1099.75,0,201601
112.900898,24.704997,1152.25,0,201601
112.913735,24.704997,1121.5,0,201601
112.926572,24.704997,1103.0,0,201601
112.939409,24.704997,1096.0,0,201601
112.952246,24.704997,1088.25,0,201601
112.965083,24.704997,1045.25,0,201601
112.97792,24.704997,1031.5,0,201601
112.990757,24.704997,1018.0,0,201601
113.003594,24.704997,1009.75,0,201601
113.016431,24.704997,1012.5,0,201601
112.84955,24.713467,1026.0,0,201601
112.862387,24.713467,1045.75,0,201601
112.875224,24.713467,1091.5,0,201601
112.888061,24.713467,1117.5,0,201601
112.900898,24.713467,1135.5,0,201601
112.913735,24.713467,1104.5,0,201601
112.926572,24.713467,1097.5,0,201601
112.939409,24.713467,1096.25,0,201601
112.952246,24.713467,1077.0,0,201601
112.965083,24.713467,1046.0,0,201601
112.97792,24.713467,1037.75,0,201601
112.990757,24.713467,1036.0,0,201601
113.003594,24.713467,1022.25,0,201601
112.84955,24.721937,1044.5,0,201601
112.862387,24.721937,1057.75,0,201601
112.875224,24.721937,1086.25,0,201601
112.888061,24.721937,1113.5,0,201601
112.900898,24.721937,1112.5,0,201601
112.913735,24.721937,1099.0,0,201601
112.926572,24.721937,1109.5,0,201601
112.939409,24.721937,1114.25,0,201601
112.952246,24.721937,1083.5,0,201601
112.965083,24.721937,1064.0,0,201601
112.97792,24.721937,1050.25,0,201601
112.990757,24.721937,1048.25,0,201601
113.003594,24.721937,1034.5,0,201601
112.862387,24.730407,1064.25,0,201601
112.875224,24.730407,1086.75,0,201601
112.888061,24.730407,1096.5,0,201601
112.900898,24.730407,1095.5,0,201601
112.913735,24.730407,1082.0,0,201601
112.926572,24.730407,1110.0,0,201601
112.939409,24.730407,1102.75,0,201601
112.952246,24.730407,1083.75,0,201601
112.965083,24.730407,1052.5,0,201601
112.97792,24.730407,1050.5,0,201601
112.990757,24.730407,1042.75,0,201601
113.003594,24.730407,1028.75,0,201601
112.84955,24.738877,1011.75,0,201601
112.862387,24.738877,1048.5,0,201601
112.875224,24.738877,1058.25,0,201601
112.888061,24.738877,1062.5,0,201601
112.900898,24.738877,1061.0,0,201601
112.913735,24.738877,1071.0,0,201601
112.926572,24.738877,1093.0,0,201601
112.939409,24.738877,1115.25,0,201601
112.952246,24.738877,1090.0,0,201601
112.965083,24.738877,1059.0,0,201601
112.97792,24.738877,1039.0,0,201601
112.990757,24.738877,1031.25,0,201601
113.003594,24.738877,1021.75,0,201601
112.84955,24.747347,982.5,0,201601
112.862387,24.747347,1008.75,0,201601
112.875224,24.747347,1012.5,0,201601
112.888061,24.747347,1028.25,0,201601
112.900898,24.747347,1043.5,0,201601
112.913735,24.747347,1071.0,0,201601
112.926572,24.747347,1087.75,0,201601
112.939409,24.747347,1108.75,0,201601
112.952246,24.747347,1096.25,0,201601
112.965083,24.747347,1065.0,0,201601
112.97792,24.747347,1039.5,0,201601
112.84955,24.755817,946.75,0,201601
112.862387,24.755817,962.0,0,201601
112.875224,24.755817,977.25,0,201601
112.888061,24.755817,1010.25,0,201601
112.900898,24.755817,1042.75,0,201601
112.913735,24.755817,1076.0,0,201601
112.926572,24.755817,1097.75,0,201601
112.939409,24.755817,1119.5,0,201601
112.952246,24.755817,1096.0,0,201601
112.965083,24.755817,1082.25,0,201601
112.97792,24.755817,1051.0,0,201601
112.84955,24.764287,934.0,0,201601
112.862387,24.764287,943.5,0,201601
112.875224,24.764287,964.25,0,201601
112.888061,24.764287,991.25,0,201601
112.900898,24.764287,1024.25,0,201601
112.913735,24.764287,1057.5,0,201601
112.926572,24.764287,1090.75,0,201601
112.939409,24.764287,1124.0,0,201601
112.952246,24.764287,1130.0,0,201601
112.965083,24.764287,1110.25,0,201601
112.97792,24.764287,1067.5,0,201601
112.836713,24.772757,930.5,0,201601
112.84955,24.772757,938.0,0,201601
112.862387,24.772757,959.0,0,201601
112.875224,24.772757,985.75,0,201601
112.888061,24.772757,989.75,0,201601
112.900898,24.772757,1011.25,0,201601
112.913735,24.772757,1044.5,0,201601
112.926572,24.772757,1077.5,0,201601
112.939409,24.772757,1116.5,0,201601
112.952246,24.772757,1146.0,0,201601
112.965083,24.772757,1103.0,0,201601
112.97792,24.772757,1072.0,0,201601
112.836713,24.781227,928.25,0,201601
112.84955,24.781227,931.0,0,201601
112.862387,24.781227,963.25,0,201601
112.875224,24.781227,1018.5,0,201601
112.888061,24.781227,1022.5,0,201601
112.900898,24.781227,1027.0,0,201601
112.913735,24.781227,1048.75,0,201601
