0,1,2,时间步长,年份
112.952246,24.688057,221.75,0,201901
112.965083,24.688057,216.0,0,201901
112.97792,24.688057,209.5,0,201901
112.862387,24.696527,219.25,0,201901
112.888061,24.696527,232.5,0,201901
112.939409,24.696527,224.5,0,201901
112.952246,24.696527,223.5,0,201901
112.965083,24.696527,215.25,0,201901
112.97792,24.696527,209.5,0,201901
112.990757,24.696527,203.25,0,201901
113.003594,24.696527,201.75,0,201901
113.016431,24.696527,201.75,0,201901
112.84955,24.704997,214.75,0,201901
112.862387,24.704997,217.75,0,201901
112.875224,24.704997,226.0,0,201901
112.888061,24.704997,229.75,0,201901
112.900898,24.704997,239.0,0,201901
112.913735,24.704997,231.0,0,201901
112.926572,24.704997,226.75,0,201901
112.939409,24.704997,224.0,0,201901
112.952246,24.704997,221.75,0,201901
112.965083,24.704997,211.5,0,201901
112.97792,24.704997,208.0,0,201901
112.990757,24.704997,204.0,0,201901
113.003594,24.704997,201.75,0,201901
113.016431,24.704997,201.75,0,201901
112.84955,24.713467,215.25,0,201901
112.862387,24.713467,218.75,0,201901
112.875224,24.713467,226.25,0,201901
112.888061,24.713467,231.5,0,201901
112.900898,24.713467,234.0,0,201901
112.913735,24.713467,226.25,0,201901
112.926572,24.713467,224.0,0,201901
112.939409,24.713467,222.25,0,201901
112.952246,24.713467,218.0,0,201901
112.965083,24.713467,210.5,0,201901
112.97792,24.713467,208.25,0,201901
112.990757,24.713467,206.5,0,201901
113.003594,24.713467,203.25,0,201901
112.84955,24.721937,217.25,0,201901
112.862387,24.721937,219.75,0,201901
112.875224,24.721937,223.75,0,201901
112.888061,24.721937,228.25,0,201901
112.900898,24.721937,227.75,0,201901
112.913735,24.721937,223.5,0,201901
112.926572,24.721937,225.0,0,201901
112.939409,24.721937,224.75,0,201901
112.952246,24.721937,217.75,0,201901
112.965083,24.721937,212.5,0,201901
112.97792,24.721937,209.25,0,201901
112.990757,24.721937,207.25,0,201901
113.003594,24.721937,204.25,0,201901
112.862387,24.730407,219.75,0,201901
112.875224,24.730407,222.5,0,201901
112.888061,24.730407,223.5,0,201901
112.900898,24.730407,222.75,0,201901
112.913735,24.730407,218.5,0,201901
112.926572,24.730407,224.0,0,201901
112.939409,24.730407,221.0,0,201901
112.952246,24.730407,216.5,0,201901
112.965083,24.730407,208.75,0,201901
112.97792,24.730407,207.75,0,201901
112.990757,24.730407,205.0,0,201901
113.003594,24.730407,201.5,0,201901
112.84955,24.738877,207.0,0,201901
112.862387,24.738877,214.0,0,201901
112.875224,24.738877,215.0,0,201901
112.888061,24.738877,215.0,0,201901
112.900898,24.738877,213.75,0,201901
112.913735,24.738877,214.75,0,201901
112.926572,24.738877,219.0,0,201901
112.939409,24.738877,221.75,0,201901
112.952246,24.738877,216.25,0,201901
112.965083,24.738877,208.5,0,201901
112.97792,24.738877,204.25,0,201901
112.990757,24.738877,201.5,0,201901
113.003594,24.738877,199.25,0,201901
112.84955,24.747347,200.5,0,201901
112.862387,24.747347,205.0,0,201901
112.875224,24.747347,205.0,0,201901
112.888061,24.747347,207.0,0,201901
112.900898,24.747347,209.25,0,201901
112.913735,24.747347,213.75,0,201901
112.926572,24.747347,216.25,0,201901
112.939409,24.747347,219.5,0,201901
112.952246,24.747347,216.0,0,201901
112.965083,24.747347,208.25,0,201901
112.97792,24.747347,202.75,0,201901
112.84955,24.755817,193.5,0,201901
112.862387,24.755817,195.75,0,201901
112.875224,24.755817,198.0,0,201901
112.888061,24.755817,203.5,0,201901
112.900898,24.755817,209.5,0,201901
112.913735,24.755817,215.0,0,201901
112.926572,24.755817,218.25,0,201901
112.939409,24.755817,222.0,0,201901
112.952246,24.755817,215.5,0,201901
112.965083,24.755817,211.75,0,201901
112.97792,24.755817,204.5,0,201901
112.84955,24.764287,192.0,0,201901
112.862387,24.764287,193.25,0,201901
112.875224,24.764287,196.75,0,201901
112.888061,24.764287,201.25,0,201901
112.900898,24.764287,206.75,0,201901
112.913735,24.764287,212.5,0,201901
112.926572,24.764287,218.0,0,201901
112.939409,24.764287,224.0,0,201901
112.952246,24.764287,223.0,0,201901
112.965083,24.764287,218.5,0,201901
112.97792,24.764287,208.75,0,201901
112.836713,24.772757,193.0,0,201901
112.84955,24.772757,194.25,0,201901
112.862387,24.772757,198.0,0,201901
112.875224,24.772757,202.25,0,201901
112.888061,24.772757,202.25,0,201901
112.900898,24.772757,205.75,0,201901
112.913735,24.772757,211.5,0,201901
112.926572,24.772757,216.75,0,201901
112.939409,24.772757,224.0,0,201901
112.952246,24.772757,227.75,0,201901
112.965083,24.772757,218.75,0,201901
112.97792,24.772757,211.0,0,201901
112.836713,24.781227,194.0,0,201901
112.84955,24.781227,194.0,0,201901
112.862387,24.781227,200.25,0,201901
112.875224,24.781227,210.5,0,201901
112.888061,24.781227,210.75,0,201901
112.900898,24.781227,210.25,0,201901
112.913735,24.781227,213.75,0,201901
112.926572,24.781227,218.25,0,201901
112.939409,24.781227,222.75,0,201901
112.952246,24.781227,228.5,0,201901
112.965083,24.781227,222.0,0,201901
112.97792,24.781227,211.5,0,201901
112.84955,24.789697,197.5,0,201901
112.862387,24.789697,202.5,0,201901
112.875224,24.789697,210.5,0,201901
112.888061,24.789697,212.75,0,201901
112.900898,24.789697,213.75,0,201901
112.913735,24.789697,218.25,0,201901
112.926572,24.789697,225.25,0,201901
112.939409,24.789697,227.5,0,201901
112.952246,24.789697,228.25,0,201901
112.965083,24.789697,224.75,0,201901
112.97792,24.789697,215.0,0,201901
112.84955,24.798167,199.25,0,201901
112.862387,24.798167,201.75,0,201901
112.875224,24.798167,202.0,0,201901
112.888061,24.798167,205.5,0,201901
112.900898,24.798167,213.75,0,201901
112.913735,24.798167,218.25,0,201901
112.926572,24.798167,224.25,0,201901
112.939409,24.798167,227.5,0,201901
112.952246,24.798167,233.75,0,201901
112.965083,24.798167,228.5,0,201901
112.97792,24.798167,223.75,0,201901
112.875224,24.806637,194.5,0,201901
112.888061,24.806637,198.0,0,201901
112.900898,24.806637,207.5,0,201901
112.913735,24.806637,215.75,0,201901
112.926572,24.806637,222.75,0,201901
112.939409,24.806637,226.25,0,201901
112.952246,24.806637,235.0,0,201901
112.965083,24.806637,232.0,0,201901
112.97792,24.806637,225.5,0,201901
112.875224,24.815107,192.75,0,201901
112.888061,24.815107,196.75,0,201901
112.900898,24.815107,208.75,0,201901
112.913735,24.815107,219.5,0,201901
112.926572,24.815107,225.0,0,201901
112.939409,24.815107,228.5,0,201901
112.952246,24.815107,237.5,0,201901
112.965083,24.815107,228.5,0,201901
112.875224,24.823577,195.25,0,201901
112.888061,24.823577,199.0,0,201901
112.900898,24.823577,212.25,0,201901
112.913735,24.823577,221.75,0,201901
112.926572,24.823577,229.0,0,201901
112.939409,24.823577,234.25,0,201901
112.952246,24.823577,237.5,0,201901
112.965083,24.823577,229.0,0,201901
112.888061,24.832047,198.75,0,201901
112.900898,24.832047,214.0,0,201901
112.913735,24.832047,219.75,0,201901
112.888061,24.840517,196.75,0,201901
112.888061,24.848987,196.75,0,201901
112.952246,24.688057,1638.0,1,201902
112.965083,24.688057,1620.0,1,201902
112.97792,24.688057,1608.75,1,201902
112.862387,24.696527,1600.5,1,201902
112.888061,24.696527,1679.25,1,201902
112.939409,24.696527,1660.0,1,201902
112.952246,24.696527,1649.5,1,201902
112.965083,24.696527,1627.0,1,201902
112.97792,24.696527,1608.75,1,201902
112.990757,24.696527,1608.75,1,201902
113.003594,24.696527,1609.5,1,201902
113.016431,24.696527,1609.0,1,201902
112.84955,24.704997,1586.0,1,201902
112.862387,24.704997,1598.5,1,201902
112.875224,24.704997,1637.5,1,201902
112.888061,24.704997,1669.25,1,201902
112.900898,24.704997,1704.25,1,201902
112.913735,24.704997,1694.75,1,201902
112.926572,24.704997,1670.5,1,201902
112.939409,24.704997,1667.25,1,201902
112.952246,24.704997,1652.75,1,201902
112.965083,24.704997,1633.75,1,201902
112.97792,24.704997,1623.25,1,201902
112.990757,24.704997,1615.75,1,201902
113.003594,24.704997,1609.5,1,201902
113.016431,24.704997,1609.0,1,201902
112.84955,24.713467,1601.5,1,201902
112.862387,24.713467,1629.25,1,201902
112.875224,24.713467,1680.0,1,201902
112.888061,24.713467,1692.0,1,201902
112.900898,24.713467,1707.0,1,201902
112.913735,24.713467,1697.5,1,201902
112.926572,24.713467,1677.25,1,201902
112.939409,24.713467,1674.0,1,201902
112.952246,24.713467,1655.25,1,201902
112.965083,24.713467,1635.75,1,201902
112.97792,24.713467,1625.5,1,201902
112.990757,24.713467,1618.0,1,201902
113.003594,24.713467,1611.75,1,201902
112.84955,24.721937,1629.75,1,201902
112.862387,24.721937,1651.75,1,201902
112.875224,24.721937,1695.0,1,201902
112.888061,24.721937,1706.0,1,201902
112.900898,24.721937,1705.75,1,201902
112.913735,24.721937,1696.0,1,201902
112.926572,24.721937,1692.0,1,201902
112.939409,24.721937,1692.75,1,201902
112.952246,24.721937,1666.0,1,201902
112.965083,24.721937,1646.25,1,201902
112.97792,24.721937,1627.75,1,201902
112.990757,24.721937,1632.5,1,201902
113.003594,24.721937,1618.0,1,201902
112.862387,24.730407,1654.5,1,201902
112.875224,24.730407,1689.5,1,201902
112.888061,24.730407,1688.25,1,201902
112.900898,24.730407,1692.25,1,201902
112.913735,24.730407,1682.5,1,201902
112.926572,24.730407,1698.5,1,201902
112.939409,24.730407,1686.75,1,201902
112.952246,24.730407,1672.5,1,201902
112.965083,24.730407,1652.75,1,201902
112.97792,24.730407,1638.25,1,201902
112.990757,24.730407,1630.75,1,201902
113.003594,24.730407,1624.25,1,201902
112.84955,24.738877,1613.25,1,201902
112.862387,24.738877,1635.75,1,201902
112.875224,24.738877,1663.25,1,201902
112.888061,24.738877,1662.25,1,201902
112.900898,24.738877,1657.25,1,201902
112.913735,24.738877,1664.75,1,201902
112.926572,24.738877,1692.75,1,201902
112.939409,24.738877,1693.5,1,201902
112.952246,24.738877,1679.0,1,201902
112.965083,24.738877,1663.25,1,201902
112.97792,24.738877,1640.5,1,201902
112.990757,24.738877,1628.75,1,201902
113.003594,24.738877,1626.75,1,201902
112.84955,24.747347,1579.5,1,201902
112.862387,24.747347,1595.25,1,201902
112.875224,24.747347,1614.75,1,201902
112.888061,24.747347,1634.5,1,201902
112.900898,24.747347,1649.75,1,201902
112.913735,24.747347,1669.75,1,201902
112.926572,24.747347,1695.5,1,201902
112.939409,24.747347,1704.5,1,201902
112.952246,24.747347,1693.5,1,201902
112.965083,24.747347,1669.5,1,201902
112.97792,24.747347,1642.5,1,201902
112.84955,24.755817,1527.0,1,201902
112.862387,24.755817,1538.75,1,201902
112.875224,24.755817,1574.5,1,201902
112.888061,24.755817,1619.0,1,201902
112.900898,24.755817,1651.0,1,201902
112.913735,24.755817,1679.0,1,201902
112.926572,24.755817,1702.5,1,201902
112.939409,24.755817,1713.75,1,201902
112.952246,24.755817,1700.75,1,201902
112.965083,24.755817,1683.75,1,201902
112.97792,24.755817,1654.0,1,201902
112.84955,24.764287,1492.25,1,201902
112.862387,24.764287,1520.25,1,201902
112.875224,24.764287,1564.75,1,201902
112.888061,24.764287,1596.75,1,201902
112.900898,24.764287,1637.0,1,201902
112.913735,24.764287,1665.0,1,201902
112.926572,24.764287,1688.5,1,201902
112.939409,24.764287,1708.0,1,201902
112.952246,24.764287,1708.25,1,201902
112.965083,24.764287,1690.5,1,201902
112.97792,24.764287,1669.5,1,201902
112.836713,24.772757,1474.0,1,201902
112.84955,24.772757,1510.5,1,201902
112.862387,24.772757,1555.0,1,201902
112.875224,24.772757,1587.0,1,201902
112.888061,24.772757,1594.5,1,201902
112.900898,24.772757,1618.25,1,201902
112.913735,24.772757,1646.25,1,201902
112.926572,24.772757,1670.25,1,201902
112.939409,24.772757,1693.75,1,201902
112.952246,24.772757,1702.0,1,201902
112.965083,24.772757,1684.25,1,201902
112.97792,24.772757,1671.5,1,201902
112.836713,24.781227,1476.25,1,201902
112.84955,24.781227,1528.75,1,201902
112.862387,24.781227,1585.5,1,201902
112.875224,24.781227,1626.0,1,201902
112.888061,24.781227,1621.0,1,201902
112.900898,24.781227,1632.5,1,201902
112.913735,24.781227,1652.25,1,201902
112.926572,24.781227,1672.0,1,201902
112.939409,24.781227,1691.5,1,201902
112.952246,24.781227,1703.0,1,201902
112.965083,24.781227,1690.5,1,201902
112.97792,24.781227,1660.5,1,201902
112.84955,24.789697,1543.0,1,201902
112.862387,24.789697,1587.5,1,201902
