0,1,2,时间步长,年份
112.952246,24.688057,509.25,0,201501
112.965083,24.688057,495.75,0,201501
112.97792,24.688057,482.0,0,201501
112.862387,24.696527,500.75,0,201501
112.888061,24.696527,531.75,0,201501
112.939409,24.696527,516.5,0,201501
112.952246,24.696527,514.25,0,201501
112.965083,24.696527,495.5,0,201501
112.97792,24.696527,482.0,0,201501
112.990757,24.696527,470.75,0,201501
113.003594,24.696527,468.25,0,201501
113.016431,24.696527,468.5,0,201501
112.84955,24.704997,492.0,0,201501
112.862387,24.704997,497.75,0,201501
112.875224,24.704997,517.5,0,201501
112.888061,24.704997,526.0,0,201501
112.900898,24.704997,548.5,0,201501
112.913735,24.704997,532.0,0,201501
112.926572,24.704997,521.75,0,201501
112.939409,24.704997,516.25,0,201501
112.952246,24.704997,511.25,0,201501
112.965083,24.704997,489.5,0,201501
112.97792,24.704997,481.5,0,201501
112.990757,24.704997,473.25,0,201501
113.003594,24.704997,468.25,0,201501
113.016431,24.704997,468.5,0,201501
112.84955,24.713467,494.5,0,201501
112.862387,24.713467,503.0,0,201501
112.875224,24.713467,522.25,0,201501
112.888061,24.713467,533.75,0,201501
112.900898,24.713467,539.75,0,201501
112.913735,24.713467,523.25,0,201501
112.926572,24.713467,518.5,0,201501
112.939409,24.713467,516.0,0,201501
112.952246,24.713467,505.25,0,201501
112.965083,24.713467,489.0,0,201501
112.97792,24.713467,483.75,0,201501
112.990757,24.713467,481.25,0,201501
113.003594,24.713467,473.25,0,201501
112.84955,24.721937,502.25,0,201501
112.862387,24.721937,508.0,0,201501
112.875224,24.721937,519.25,0,201501
112.888061,24.721937,530.5,0,201501
112.900898,24.721937,528.25,0,201501
112.913735,24.721937,520.0,0,201501
112.926572,24.721937,523.5,0,201501
112.939409,24.721937,523.75,0,201501
112.952246,24.721937,507.5,0,201501
112.965083,24.721937,496.75,0,201501
112.97792,24.721937,488.75,0,201501
112.990757,24.721937,486.25,0,201501
113.003594,24.721937,478.25,0,201501
112.862387,24.730407,510.5,0,201501
112.875224,24.730407,518.5,0,201501
112.888061,24.730407,521.75,0,201501
112.900898,24.730407,519.75,0,201501
112.913735,24.730407,511.25,0,201501
112.926572,24.730407,523.0,0,201501
112.939409,24.730407,517.75,0,201501
112.952246,24.730407,507.0,0,201501
112.965083,24.730407,490.75,0,201501
112.97792,24.730407,488.25,0,201501
112.990757,24.730407,483.0,0,201501
113.003594,24.730407,475.0,0,201501
112.84955,24.738877,485.0,0,201501
112.862387,24.738877,501.5,0,201501
112.875224,24.738877,504.5,0,201501
112.888061,24.738877,505.0,0,201501
112.900898,24.738877,502.5,0,201501
112.913735,24.738877,505.25,0,201501
112.926572,24.738877,514.25,0,201501
112.939409,24.738877,522.75,0,201501
112.952246,24.738877,509.25,0,201501
112.965083,24.738877,493.0,0,201501
