0,1,2,时间步长,年份
112.952246,24.688057,151.5,0,200901
112.965083,24.688057,147.0,0,200901
112.97792,24.688057,143.0,0,200901
112.862387,24.696527,149.25,0,200901
112.888061,24.696527,158.5,0,200901
112.939409,24.696527,154.25,0,200901
112.952246,24.696527,153.5,0,200901
112.965083,24.696527,147.5,0,200901
112.97792,24.696527,143.0,0,200901
112.990757,24.696527,140.75,0,200901
113.003594,24.696527,140.25,0,200901
113.016431,24.696527,140.25,0,200901
112.84955,24.704997,147.25,0,200901
112.862387,24.704997,148.5,0,200901
112.875224,24.704997,154.5,0,200901
112.888061,24.704997,157.0,0,200901
112.900898,24.704997,163.75,0,200901
112.913735,24.704997,159.5,0,200901
112.926572,24.704997,156.25,0,200901
112.939409,24.704997,154.75,0,200901
112.952246,24.704997,153.0,0,200901
112.965083,24.704997,146.5,0,200901
112.97792,24.704997,144.0,0,200901
112.990757,24.704997,142.0,0,200901
113.003594,24.704997,140.25,0,200901
113.016431,24.704997,140.25,0,200901
112.84955,24.713467,148.5,0,200901
112.862387,24.713467,151.0,0,200901
112.875224,24.713467,157.75,0,200901
112.888061,24.713467,160.5,0,200901
112.900898,24.713467,162.25,0,200901
112.913735,24.713467,158.0,0,200901
112.926572,24.713467,156.25,0,200901
112.939409,24.713467,155.75,0,200901
112.952246,24.713467,152.0,0,200901
112.965083,24.713467,147.5,0,200901
112.97792,24.713467,145.75,0,200901
112.990757,24.713467,145.25,0,200901
113.003594,24.713467,142.75,0,200901
112.84955,24.721937,152.0,0,200901
112.862387,24.721937,153.5,0,200901
112.875224,24.721937,157.75,0,200901
112.888061,24.721937,161.0,0,200901
112.900898,24.721937,159.75,0,200901
112.913735,24.721937,158.0,0,200901
112.926572,24.721937,158.75,0,200901
112.939409,24.721937,159.25,0,200901
112.952246,24.721937,153.75,0,200901
112.965083,24.721937,150.75,0,200901
112.97792,24.721937,148.25,0,200901
112.990757,24.721937,147.75,0,200901
113.003594,24.721937,145.25,0,200901
112.862387,24.730407,155.25,0,200901
112.875224,24.730407,158.5,0,200901
112.888061,24.730407,159.25,0,200901
112.900898,24.730407,158.25,0,200901
112.913735,24.730407,156.75,0,200901
112.926572,24.730407,159.5,0,200901
112.939409,24.730407,158.0,0,200901
112.952246,24.730407,154.75,0,200901
112.965083,24.730407,150.25,0,200901
112.97792,24.730407,149.25,0,200901
112.990757,24.730407,148.0,0,200901
113.003594,24.730407,145.25,0,200901
112.84955,24.738877,149.0,0,200901
112.862387,24.738877,153.75,0,200901
112.875224,24.738877,155.0,0,200901
112.888061,24.738877,155.0,0,200901
112.900898,24.738877,154.5,0,200901
112.913735,24.738877,155.5,0,200901
112.926572,24.738877,157.75,0,200901
112.939409,24.738877,160.75,0,200901
112.952246,24.738877,156.5,0,200901
112.965083,24.738877,152.0,0,200901
112.97792,24.738877,148.5,0,200901
112.990757,24.738877,147.0,0,200901
113.003594,24.738877,145.25,0,200901
112.84955,24.747347,145.25,0,200901
112.862387,24.747347,149.0,0,200901
112.875224,24.747347,149.0,0,200901
112.888061,24.747347,151.0,0,200901
112.900898,24.747347,153.0,0,200901
112.913735,24.747347,156.5,0,200901
112.926572,24.747347,158.0,0,200901
112.939409,24.747347,161.0,0,200901
112.952246,24.747347,158.25,0,200901
112.965083,24.747347,153.75,0,200901
112.97792,24.747347,149.5,0,200901
112.84955,24.755817,141.0,0,200901
112.862387,24.755817,143.0,0,200901
