0,1,2,时间步长,年份
112.952246,24.688057,504.0,0,200301
112.965083,24.688057,489.75,0,200301
112.97792,24.688057,476.5,0,200301
112.862387,24.696527,502.0,0,200301
112.888061,24.696527,531.75,0,200301
112.939409,24.696527,514.5,0,200301
112.952246,24.696527,510.75,0,200301
112.965083,24.696527,490.75,0,200301
112.97792,24.696527,476.5,0,200301
112.990757,24.696527,467.0,0,200301
113.003594,24.696527,464.75,0,200301
113.016431,24.696527,464.75,0,200301
112.84955,24.704997,495.25,0,200301
112.862387,24.704997,499.75,0,200301
112.875224,24.704997,519.0,0,200301
112.888061,24.704997,527.0,0,200301
112.900898,24.704997,548.75,0,200301
112.913735,24.704997,533.25,0,200301
112.926572,24.704997,520.75,0,200301
112.939409,24.704997,515.75,0,200301
112.952246,24.704997,509.25,0,200301
112.965083,24.704997,487.75,0,200301
112.97792,24.704997,478.5,0,200301
112.990757,24.704997,470.75,0,200301
113.003594,24.704997,464.75,0,200301
113.016431,24.704997,464.75,0,200301
112.84955,24.713467,499.0,0,200301
112.862387,24.713467,507.25,0,200301
112.875224,24.713467,527.5,0,200301
112.888061,24.713467,537.5,0,200301
112.900898,24.713467,543.0,0,200301
112.913735,24.713467,527.25,0,200301
112.926572,24.713467,520.25,0,200301
112.939409,24.713467,517.75,0,200301
112.952246,24.713467,506.25,0,200301
112.965083,24.713467,490.25,0,200301
112.97792,24.713467,483.75,0,200301
112.990757,24.713467,481.75,0,200301
113.003594,24.713467,472.5,0,200301
112.84955,24.721937,509.75,0,200301
112.862387,24.721937,514.75,0,200301
112.875224,24.721937,526.75,0,200301
112.888061,24.721937,538.0,0,200301
112.900898,24.721937,534.0,0,200301
112.913735,24.721937,526.75,0,200301
112.926572,24.721937,528.25,0,200301
112.939409,24.721937,528.75,0,200301
112.952246,24.721937,511.5,0,200301
112.965083,24.721937,500.75,0,200301
112.97792,24.721937,491.75,0,200301
112.990757,24.721937,489.5,0,200301
113.003594,24.721937,480.5,0,200301
112.862387,24.730407,519.5,0,200301
112.875224,24.730407,529.25,0,200301
112.888061,24.730407,532.0,0,200301
112.900898,24.730407,527.75,0,200301
112.913735,24.730407,520.5,0,200301
112.926572,24.730407,530.5,0,200301
112.939409,24.730407,525.5,0,200301
112.952246,24.730407,514.0,0,200301
112.965083,24.730407,497.75,0,200301
112.97792,24.730407,494.0,0,200301
112.990757,24.730407,488.75,0,200301
113.003594,24.730407,480.0,0,200301
112.84955,24.738877,498.0,0,200301
112.862387,24.738877,514.5,0,200301
112.875224,24.738877,517.25,0,200301
112.888061,24.738877,517.25,0,200301
112.900898,24.738877,514.25,0,200301
112.913735,24.738877,517.25,0,200301
112.926572,24.738877,524.5,0,200301
112.939409,24.738877,533.75,0,200301
112.952246,24.738877,519.0,0,200301
112.965083,24.738877,502.75,0,200301
112.97792,24.738877,491.0,0,200301
112.990757,24.738877,486.0,0,200301
113.003594,24.738877,479.75,0,200301
112.84955,24.747347,485.25,0,200301
112.862387,24.747347,496.75,0,200301
112.875224,24.747347,496.75,0,200301
112.888061,24.747347,502.25,0,200301
112.900898,24.747347,507.75,0,200301
112.913735,24.747347,519.25,0,200301
112.926572,24.747347,524.25,0,200301
112.939409,24.747347,533.5,0,200301
112.952246,24.747347,524.25,0,200301
112.965083,24.747347,507.75,0,200301
112.97792,24.747347,493.25,0,200301
112.84955,24.755817,469.25,0,200301
112.862387,24.755817,475.0,0,200301
112.875224,24.755817,480.5,0,200301
112.888061,24.755817,494.75,0,200301
112.900898,24.755817,508.75,0,200301
112.913735,24.755817,523.0,0,200301
112.926572,24.755817,531.75,0,200301
112.939409,24.755817,540.0,0,200301
112.952246,24.755817,526.0,0,200301
112.965083,24.755817,517.25,0,200301
112.97792,24.755817,500.25,0,200301
112.84955,24.764287,464.0,0,200301
112.862387,24.764287,466.75,0,200301
112.875224,24.764287,475.25,0,200301
112.888061,24.764287,486.5,0,200301
112.900898,24.764287,500.75,0,200301
112.913735,24.764287,514.75,0,200301
112.926572,24.764287,529.0,0,200301
112.939409,24.764287,543.0,0,200301
112.952246,24.764287,543.0,0,200301
112.965083,24.764287,531.5,0,200301
112.97792,24.764287,509.0,0,200301
112.836713,24.772757,464.25,0,200301
112.84955,24.772757,466.75,0,200301
112.862387,24.772757,475.25,0,200301
112.875224,24.772757,487.0,0,200301
112.888061,24.772757,486.75,0,200301
112.900898,24.772757,495.25,0,200301
112.913735,24.772757,509.25,0,200301
112.926572,24.772757,523.5,0,200301
112.939409,24.772757,540.25,0,200301
112.952246,24.772757,551.25,0,200301
112.965083,24.772757,529.0,0,200301
112.97792,24.772757,511.75,0,200301
112.836713,24.781227,464.5,0,200301
112.84955,24.781227,464.25,0,200301
112.862387,24.781227,478.25,0,200301
112.875224,24.781227,504.25,0,200301
112.888061,24.781227,503.75,0,200301
112.900898,24.781227,503.75,0,200301
112.913735,24.781227,512.25,0,200301
