0,1,2,时间步长,年份
112.952246,24.688057,812.0,0,200801
112.965083,24.688057,790.0,0,200801
112.97792,24.688057,768.0,0,200801
112.862387,24.696527,803.75,0,200801
112.888061,24.696527,852.25,0,200801
112.939409,24.696527,825.5,0,200801
112.952246,24.696527,821.0,0,200801
112.965083,24.696527,790.0,0,200801
112.97792,24.696527,768.0,0,200801
112.990757,24.696527,750.0,0,200801
113.003594,24.696527,745.5,0,200801
113.016431,24.696527,745.5,0,200801
112.84955,24.704997,790.25,0,200801
112.862387,24.704997,799.25,0,200801
112.875224,24.704997,830.25,0,200801
112.888061,24.704997,843.5,0,200801
112.900898,24.704997,878.5,0,200801
112.913735,24.704997,852.0,0,200801
112.926572,24.704997,834.5,0,200801
112.939409,24.704997,825.5,0,200801
112.952246,24.704997,816.5,0,200801
112.965083,24.704997,781.25,0,200801
112.97792,24.704997,768.0,0,200801
112.990757,24.704997,754.5,0,200801
113.003594,24.704997,745.5,0,200801
113.016431,24.704997,745.5,0,200801
112.84955,24.713467,794.5,0,200801
112.862387,24.713467,807.75,0,200801
112.875224,24.713467,838.5,0,200801
112.888061,24.713467,856.5,0,200801
112.900898,24.713467,865.25,0,200801
112.913735,24.713467,838.5,0,200801
112.926572,24.713467,830.0,0,200801
112.939409,24.713467,825.5,0,200801
112.952246,24.713467,807.5,0,200801
112.965083,24.713467,781.25,0,200801
112.97792,24.713467,772.5,0,200801
112.990757,24.713467,768.0,0,200801
113.003594,24.713467,754.5,0,200801
112.84955,24.721937,807.25,0,200801
112.862387,24.721937,816.25,0,200801
112.875224,24.721937,833.75,0,200801
112.888061,24.721937,851.5,0,200801
112.900898,24.721937,847.25,0,200801
112.913735,24.721937,834.0,0,200801
112.926572,24.721937,838.5,0,200801
112.939409,24.721937,838.5,0,200801
112.952246,24.721937,812.0,0,200801
112.965083,24.721937,794.25,0,200801
112.97792,24.721937,781.25,0,200801
112.990757,24.721937,777.0,0,200801
113.003594,24.721937,763.5,0,200801
112.862387,24.730407,820.25,0,200801
112.875224,24.730407,833.5,0,200801
112.888061,24.730407,838.0,0,200801
112.900898,24.730407,833.75,0,200801
112.913735,24.730407,820.75,0,200801
112.926572,24.730407,838.0,0,200801
112.939409,24.730407,829.25,0,200801
112.952246,24.730407,812.0,0,200801
112.965083,24.730407,785.5,0,200801
112.97792,24.730407,781.25,0,200801
112.990757,24.730407,772.5,0,200801
113.003594,24.730407,759.0,0,200801
112.84955,24.738877,780.0,0,200801
112.862387,24.738877,806.75,0,200801
112.875224,24.738877,811.25,0,200801
112.888061,24.738877,811.25,0,200801
112.900898,24.738877,807.0,0,200801
112.913735,24.738877,811.5,0,200801
112.926572,24.738877,824.75,0,200801
112.939409,24.738877,838.0,0,200801
112.952246,24.738877,816.25,0,200801
112.965083,24.738877,790.0,0,200801
112.97792,24.738877,772.5,0,200801
112.990757,24.738877,763.5,0,200801
113.003594,24.738877,754.5,0,200801
112.84955,24.747347,757.25,0,200801
112.862387,24.747347,775.25,0,200801
112.875224,24.747347,775.25,0,200801
112.888061,24.747347,784.0,0,200801
112.900898,24.747347,793.25,0,200801
112.913735,24.747347,811.0,0,200801
112.926572,24.747347,820.25,0,200801
112.939409,24.747347,833.0,0,200801
112.952246,24.747347,820.75,0,200801
112.965083,24.747347,794.25,0,200801
112.97792,24.747347,772.5,0,200801
112.84955,24.755817,728.75,0,200801
112.862387,24.755817,737.75,0,200801
112.875224,24.755817,747.0,0,200801
112.888061,24.755817,769.0,0,200801
112.900898,24.755817,791.25,0,200801
112.913735,24.755817,813.25,0,200801
112.926572,24.755817,826.5,0,200801
112.939409,24.755817,839.75,0,200801
112.952246,24.755817,819.5,0,200801
112.965083,24.755817,805.75,0,200801
112.97792,24.755817,780.25,0,200801
112.84955,24.764287,717.0,0,200801
112.862387,24.764287,721.5,0,200801
112.875224,24.764287,735.0,0,200801
112.888061,24.764287,752.75,0,200801
112.900898,24.764287,775.0,0,200801
112.913735,24.764287,797.25,0,200801
112.926572,24.764287,819.25,0,200801
112.939409,24.764287,841.25,0,200801
112.952246,24.764287,843.0,0,200801
112.965083,24.764287,825.0,0,200801
112.97792,24.764287,791.0,0,200801
112.836713,24.772757,714.0,0,200801
112.84955,24.772757,718.5,0,200801
112.862387,24.772757,731.75,0,200801
112.875224,24.772757,749.5,0,200801
112.888061,24.772757,749.75,0,200801
112.900898,24.772757,763.25,0,200801
112.913735,24.772757,785.5,0,200801
112.926572,24.772757,807.5,0,200801
112.939409,24.772757,834.0,0,200801
112.952246,24.772757,853.25,0,200801
112.965083,24.772757,817.75,0,200801
112.97792,24.772757,792.75,0,200801
112.836713,24.781227,711.0,0,200801
112.84955,24.781227,711.0,0,200801
112.862387,24.781227,733.0,0,200801
112.875224,24.781227,772.5,0,200801
112.888061,24.781227,772.75,0,200801
112.900898,24.781227,773.0,0,200801
112.913735,24.781227,786.5,0,200801
112.926572,24.781227,804.0,0,200801
112.939409,24.781227,822.0,0,200801
112.952246,24.781227,844.0,0,200801
112.965083,24.781227,823.25,0,200801
112.97792,24.781227,784.0,0,200801
112.84955,24.789697,716.75,0,200801
112.862387,24.789697,734.5,0,200801
112.875224,24.789697,765.0,0,200801
112.888061,24.789697,774.0,0,200801
112.900898,24.789697,778.75,0,200801
112.913735,24.789697,796.5,0,200801
112.926572,24.789697,822.75,0,200801
112.939409,24.789697,832.0,0,200801
112.952246,24.789697,836.5,0,200801
112.965083,24.789697,823.5,0,200801
112.97792,24.789697,789.75,0,200801
112.84955,24.798167,719.5,0,200801
112.862387,24.798167,728.5,0,200801
112.875224,24.798167,727.5,0,200801
112.888061,24.798167,740.75,0,200801
112.900898,24.798167,771.5,0,200801
112.913735,24.798167,789.0,0,200801
112.926572,24.798167,811.0,0,200801
112.939409,24.798167,824.5,0,200801
112.952246,24.798167,845.0,0,200801
112.965083,24.798167,829.25,0,200801
112.97792,24.798167,811.5,0,200801
112.875224,24.806637,694.5,0,200801
112.888061,24.806637,707.75,0,200801
112.900898,24.806637,742.5,0,200801
112.913735,24.806637,773.0,0,200801
112.926572,24.806637,799.25,0,200801
112.939409,24.806637,812.75,0,200801
112.952246,24.806637,842.0,0,200801
112.965083,24.806637,834.75,0,200801
112.97792,24.806637,814.25,0,200801
112.875224,24.815107,683.75,0,200801
112.888061,24.815107,696.25,0,200801
112.900898,24.815107,739.5,0,200801
112.913735,24.815107,778.5,0,200801
112.926572,24.815107,800.25,0,200801
112.939409,24.815107,813.75,0,200801
112.952246,24.815107,843.0,0,200801
112.965083,24.815107,814.75,0,200801
112.875224,24.823577,684.5,0,200801
112.888061,24.823577,697.75,0,200801
112.900898,24.823577,745.0,0,200801
112.913735,24.823577,779.75,0,200801
112.926572,24.823577,811.75,0,200801
112.939409,24.823577,828.75,0,200801
112.952246,24.823577,843.0,0,200801
112.965083,24.823577,813.75,0,200801
112.888061,24.832047,690.5,0,200801
112.900898,24.832047,748.0,0,200801
112.913735,24.832047,769.75,0,200801
112.888061,24.840517,680.5,0,200801
