longitude,latitude,tmp_avg,ndvi_avg,region_id
112.952246,24.688057,22.9,0.7951,1
112.965083,24.688057,23.5,0.8031,2
112.97792,24.688057,24.1,0.7941,3
112.862387,24.696527,24.15,0.82659996,4
112.888061,24.696527,21.05,0.5512,5
112.939409,24.696527,21.95,0.9158,6
112.952246,24.696527,22.55,0.78959996,7
112.965083,24.696527,23.5,0.79639995,8
112.97792,24.696527,24.1,0.92109996,9
112.990757,24.696527,24.275,0.78169996,10
113.003594,24.696527,24.275,0.71029997,11
113.016431,24.696527,24.3,0.6598,12
112.84955,24.704997,24.525,0.7895,13
112.862387,24.704997,24.25,0.7895,14
112.875224,24.704997,22.7,0.7442,15
112.888061,24.704997,21.475,0.69049996,16
112.900898,24.704997,19.8,0.8138,17
112.913735,24.704997,20.4,0.60929996,18
112.926572,24.704997,21.325000000000003,0.7872,19
112.939409,24.704997,21.775,0.9227,20
112.952246,24.704997,22.475,0.812,21
112.965083,24.704997,23.225,0.798,22
112.97792,24.704997,23.85,0.8128,23
112.990757,24.704997,24.075000000000003,0.7897,24
113.003594,24.704997,24.275,0.8085,25
113.016431,24.704997,24.3,0.746,26
112.84955,24.713467,24.125,0.775,27
112.862387,24.713467,23.3,0.7928,28
112.875224,24.713467,21.3,0.7553,29
112.888061,24.713467,20.6,0.7553,30
112.900898,24.713467,19.85,0.79459995,31
112.913735,24.713467,20.5,0.79459995,32
112.926572,24.713467,21.200000000000003,0.7482,33
112.939409,24.713467,21.7,0.85249996,34
112.952246,24.713467,22.4,0.793,35
112.965083,24.713467,23.15,0.7395,36
112.97792,24.713467,23.625,0.7651,37
112.990757,24.713467,23.85,0.8275,38
113.003594,24.713467,24.025,0.7107,39
112.84955,24.721937,23.45,0.79639995,40
112.862387,24.721937,22.625,0.7998,41
112.875224,24.721937,20.875,0.7662,42
112.888061,24.721937,20.125,0.80439997,43
112.900898,24.721937,20.025,0.7892,44
112.913735,24.721937,20.6,0.79359996,45
112.926572,24.721937,20.925,0.82659996,46
112.939409,24.721937,21.3,0.8207,47
112.952246,24.721937,22.2,0.8182,48
112.965083,24.721937,22.825,0.7794,49
112.97792,24.721937,23.475,0.719,50
112.990757,24.721937,23.625,0.719,51
113.003594,24.721937,23.925,0.6752,52
112.862387,24.730407,22.7,0.76769996,53
112.875224,24.730407,21.15,0.79859996,54
112.888061,24.730407,20.725,0.79859996,55
112.900898,24.730407,20.55,0.8063,56
112.913735,24.730407,21.1,0.8063,57
112.926572,24.730407,20.775,0.6731,58
112.939409,24.730407,21.375,0.86069995,59
112.952246,24.730407,22.1,0.76919997,60
112.965083,24.730407,22.925,0.7335,61
112.97792,24.730407,23.325000000000003,0.81869996,62
112.990757,24.730407,23.65,0.72999996,63
113.003594,24.730407,24.000000000000004,0.6642,64
112.84955,24.738877,23.95,0.77489996,65
112.862387,24.738877,23.175,0.80979997,66
112.875224,24.738877,22.1,0.8662,67
112.888061,24.738877,21.85,0.8382,68
112.900898,24.738877,21.975,0.72679996,69
112.913735,24.738877,21.700000000000003,0.7712,70
112.926572,24.738877,21.1,0.7141,71
112.939409,24.738877,21.175,0.62329996,72
112.952246,24.738877,22.0,0.7894,73
112.965083,24.738877,22.875,0.7599,74
112.97792,24.738877,23.525,0.74719995,75
112.990757,24.738877,23.875,0.73469996,76
113.003594,24.738877,24.025,0.7673,77
112.84955,24.747347,24.575,0.7617,78
112.862387,24.747347,23.925,0.8549,79
112.875224,24.747347,23.425,0.7499,80
112.888061,24.747347,22.875,0.7385,81
112.900898,24.747347,22.5,0.8463,82
112.913735,24.747347,21.8,0.7047,83
112.926572,24.747347,21.3,0.73609996,84
112.939409,24.747347,21.05,0.7737,85
112.952246,24.747347,21.85,0.6694,86
112.965083,24.747347,22.775,0.769,87
112.97792,24.747347,23.575000000000003,0.7452,88
112.84955,24.755817,25.425,0.789,89
112.862387,24.755817,24.925,0.83019996,90
112.875224,24.755817,24.325,0.8759,91
112.888061,24.755817,23.425,0.6379,92
112.900898,24.755817,22.5,0.83949995,93
112.913735,24.755817,21.675000000000004,0.6171,94
112.926572,24.755817,21.0,0.65099996,95
112.939409,24.755817,20.725,0.65059996,96
112.952246,24.755817,21.75,0.7861,97
112.965083,24.755817,22.475,0.7861,98
112.97792,24.755817,23.325,0.7226,99
112.84955,24.764287,25.875,0.7155,100
112.862387,24.764287,25.3,0.8129,101
112.875224,24.764287,24.575000000000003,0.7583,102
112.888061,24.764287,23.9,0.7583,103
112.900898,24.764287,22.95,0.8286,104
112.913735,24.764287,22.1,0.7011,105
112.926572,24.764287,21.2,0.681,106
