longitude,latitude,region_id,tmp,ndvi,年份,year,month,聚类标签
112.952246,24.688057,1,13.5,0.78389996,200311,2003,11,2
112.965083,24.688057,2,13.975,0.7622,200311,2003,11,1
112.97792,24.688057,3,14.425,0.6872,200311,2003,11,1
112.862387,24.696527,4,14.625,0.73579997,200311,2003,11,1
112.888061,24.696527,5,12.05,0.7948,200311,2003,11,0
112.939409,24.696527,6,12.75,0.8204,200311,2003,11,0
112.952246,24.696527,7,13.225,0.82699996,200311,2003,11,2
112.965083,24.696527,8,13.95,0.76269996,200311,2003,11,1
112.97792,24.696527,9,14.425,0.7145,200311,2003,11,1
112.990757,24.696527,10,14.5,0.7181,200311,2003,11,1
113.003594,24.696527,11,14.45,0.7291,200311,2003,11,1
113.016431,24.696527,12,14.45,0.7035,200311,2003,11,1
112.84955,24.704997,13,14.9,0.7696,200311,2003,11,2
112.862387,24.704997,14,14.7,0.7696,200311,2003,11,2
112.875224,24.704997,15,13.425,0.7571,200311,2003,11,1
112.888061,24.704997,16,12.425,0.807,200311,2003,11,0
112.900898,24.704997,17,10.9,0.8253,200311,2003,11,0
112.913735,24.704997,18,11.425,0.8623,200311,2003,11,0
112.926572,24.704997,19,12.25,0.83089995,200311,2003,11,0
112.939409,24.704997,20,12.625,0.8174,200311,2003,11,0
112.952246,24.704997,21,13.175,0.81509995,200311,2003,11,2
112.965083,24.704997,22,13.775,0.7969,200311,2003,11,2
112.97792,24.704997,23,14.225,0.7479,200311,2003,11,1
112.990757,24.704997,24,14.375,0.77129996,200311,2003,11,2
113.003594,24.704997,25,14.45,0.70919997,200311,2003,11,1
113.016431,24.704997,26,14.45,0.6489,200311,2003,11,1
112.84955,24.713467,27,14.55,0.75009996,200311,2003,11,1
112.862387,24.713467,28,13.9,0.68259996,200311,2003,11,1
112.875224,24.713467,29,12.15,0.6838,200311,2003,11,1
112.888061,24.713467,30,11.575,0.746,200311,2003,11,1
112.900898,24.713467,31,10.925,0.81299996,200311,2003,11,0
112.913735,24.713467,32,11.5,0.8214,200311,2003,11,0
112.926572,24.713467,33,12.125,0.8355,200311,2003,11,0
112.939409,24.713467,34,12.499999999999998,0.82659996,200311,2003,11,0
112.952246,24.713467,35,13.1,0.8032,200311,2003,11,2
112.965083,24.713467,36,13.7,0.7708,200311,2003,11,1
112.97792,24.713467,37,14.05,0.7615,200311,2003,11,1
112.990757,24.713467,38,14.15,0.7632,200311,2003,11,1
113.003594,24.713467,39,14.275,0.6728,200311,2003,11,1
112.84955,24.721937,40,13.974999999999998,0.7371,200311,2003,11,1
112.862387,24.721937,41,13.3,0.74439996,200311,2003,11,1
112.875224,24.721937,42,11.75,0.68369997,200311,2003,11,1
112.888061,24.721937,43,11.1,0.78099996,200311,2003,11,0
112.900898,24.721937,44,11.05,0.8095,200311,2003,11,0
112.913735,24.721937,45,11.6,0.76559997,200311,2003,11,0
112.926572,24.721937,46,11.875,0.8387,200311,2003,11,0
112.939409,24.721937,47,12.175,0.8463,200311,2003,11,0
112.952246,24.721937,48,12.9,0.80039996,200311,2003,11,0
112.965083,24.721937,49,13.375,0.7725,200311,2003,11,1
112.97792,24.721937,50,13.9,0.7413,200311,2003,11,1
112.990757,24.721937,51,13.95,0.7413,200311,2003,11,1
113.003594,24.721937,52,14.15,0.6793,200311,2003,11,1
112.862387,24.730407,53,13.325,0.75079995,200311,2003,11,1
112.875224,24.730407,54,12.0,0.72459996,200311,2003,11,1
112.888061,24.730407,55,11.675,0.81839997,200311,2003,11,0
112.900898,24.730407,56,11.55,0.8091,200311,2003,11,0
112.913735,24.730407,57,12.075,0.8091,200311,2003,11,0
112.926572,24.730407,58,11.775,0.7712,200311,2003,11,0
112.939409,24.730407,59,12.275,0.77629995,200311,2003,11,0
112.952246,24.730407,60,12.85,0.7991,200311,2003,11,0
112.965083,24.730407,61,13.45,0.7646,200311,2003,11,1
112.97792,24.730407,62,13.75,0.74189997,200311,2003,11,1
112.990757,24.730407,63,13.95,0.72789997,200311,2003,11,1
113.003594,24.730407,64,14.2,0.666,200311,2003,11,1
112.84955,24.738877,65,14.3,0.7129,200311,2003,11,1
112.862387,24.738877,66,13.7,0.75229996,200311,2003,11,1
112.875224,24.738877,67,12.775,0.7661,200311,2003,11,1
112.888061,24.738877,68,12.65,0.7766,200311,2003,11,1
112.900898,24.738877,69,12.8,0.76489997,200311,2003,11,1
112.913735,24.738877,70,12.575,0.7334,200311,2003,11,1
112.926572,24.738877,71,12.05,0.75589997,200311,2003,11,1
112.939409,24.738877,72,12.05,0.74799997,200311,2003,11,1
112.952246,24.738877,73,12.75,0.75189996,200311,2003,11,1
112.965083,24.738877,74,13.425,0.7892,200311,2003,11,2
112.97792,24.738877,75,13.900000000000002,0.6651,200311,2003,11,1
112.990757,24.738877,76,14.125,0.70269996,200311,2003,11,1
113.003594,24.738877,77,14.225,0.604,200311,2003,11,1
112.84955,24.747347,78,14.75,0.7443,200311,2003,11,1
112.862387,24.747347,79,14.275,0.76129997,200311,2003,11,1
112.875224,24.747347,80,13.875,0.7543,200311,2003,11,1
112.888061,24.747347,81,13.5,0.7633,200311,2003,11,1
112.900898,24.747347,82,13.225,0.7504,200311,2003,11,1
112.913735,24.747347,83,12.625,0.6885,200311,2003,11,1
112.926572,24.747347,84,12.225,0.7119,200311,2003,11,1
112.939409,24.747347,85,11.999999999999998,0.7209,200311,2003,11,1
112.952246,24.747347,86,12.599999999999998,0.74399996,200311,2003,11,1
112.965083,24.747347,87,13.375,0.7967,200311,2003,11,2
112.97792,24.747347,88,13.975,0.76739997,200311,2003,11,1
112.84955,24.755817,89,15.375,0.7436,200311,2003,11,1
112.862387,24.755817,90,15.025,0.7621,200311,2003,11,1
112.875224,24.755817,91,14.575,0.7772,200311,2003,11,2
112.888061,24.755817,92,13.925,0.7815,200311,2003,11,2
112.900898,24.755817,93,13.224999999999998,0.74259996,200311,2003,11,1
112.913735,24.755817,94,12.525,0.6969,200311,2003,11,1
112.926572,24.755817,95,11.95,0.7093,200311,2003,11,1
112.939409,24.755817,96,11.7,0.7233,200311,2003,11,1
112.952246,24.755817,97,12.55,0.77,200311,2003,11,1
112.965083,24.755817,98,13.15,0.77,200311,2003,11,1
112.97792,24.755817,99,13.8,0.75,200311,2003,11,1
112.84955,24.764287,100,15.675,0.6981,200311,2003,11,1
112.862387,24.764287,101,15.275,0.73719996,200311,2003,11,1
112.875224,24.764287,102,14.75,0.78389996,200311,2003,11,2
112.888061,24.764287,103,14.275,0.78389996,200311,2003,11,2
112.900898,24.764287,104,13.55,0.7647,200311,2003,11,1
112.913735,24.764287,105,12.875,0.7216,200311,2003,11,1
112.926572,24.764287,106,12.1,0.6895,200311,2003,11,1
112.939409,24.764287,107,11.525,0.6735,200311,2003,11,1
112.952246,24.764287,108,12.05,0.7582,200311,2003,11,1
112.965083,24.764287,109,12.65,0.806,200311,2003,11,0
112.97792,24.764287,110,13.500000000000002,0.79539996,200311,2003,11,2
112.836713,24.772757,111,15.9,0.7047,200311,2003,11,1
112.84955,24.772757,112,15.525,0.768,200311,2003,11,2
112.862387,24.772757,113,14.95,0.7844,200311,2003,11,2
112.875224,24.772757,114,14.375,0.7725,200311,2003,11,2
