longitude,latitude,region_id,tmp,ndvi,年份,year,month,聚类标签
112.952246,24.688057,1,20.6,0.8063,200305,2003,5,4
112.965083,24.688057,2,21.200000000000003,0.792,200305,2003,5,1
112.97792,24.688057,3,21.8,0.7356,200305,2003,5,14
112.862387,24.696527,4,22.05,0.7686,200305,2003,5,1
112.888061,24.696527,5,18.95,0.8337,200305,2003,5,0
112.939409,24.696527,6,19.775,0.7489,200305,2003,5,12
112.952246,24.696527,7,20.25,0.84929997,200305,2003,5,8
112.965083,24.696527,8,21.200000000000003,0.80359995,200305,2003,5,1
112.97792,24.696527,9,21.8,0.7493,200305,2003,5,14
112.990757,24.696527,10,22.0,0.7628,200305,2003,5,1
113.003594,24.696527,11,22.0,0.7181,200305,2003,5,14
113.016431,24.696527,12,22.0,0.7025,200305,2003,5,14
112.84955,24.704997,13,22.45,0.802,200305,2003,5,11
112.862387,24.704997,14,22.175,0.802,200305,2003,5,1
112.875224,24.704997,15,20.575,0.788,200305,2003,5,4
112.888061,24.704997,16,19.375,0.78169996,200305,2003,5,0
112.900898,24.704997,17,17.7,0.7834,200305,2003,5,13
112.913735,24.704997,18,18.300000000000004,0.7398,200305,2003,5,5
112.926572,24.704997,19,19.225,0.738,200305,2003,5,12
112.939409,24.704997,20,19.6,0.8861,200305,2003,5,8
112.952246,24.704997,21,20.200000000000003,0.86039996,200305,2003,5,8
112.965083,24.704997,22,21.0,0.8207,200305,2003,5,1
112.97792,24.704997,23,21.6,0.79679996,200305,2003,5,1
112.990757,24.704997,24,21.85,0.7976,200305,2003,5,1
113.003594,24.704997,25,22.000000000000004,0.6756,200305,2003,5,14
113.016431,24.704997,26,22.0,0.6875,200305,2003,5,14
112.84955,24.713467,27,22.05,0.752,200305,2003,5,14
112.862387,24.713467,28,21.25,0.69909996,200305,2003,5,14
112.875224,24.713467,29,19.25,0.70489997,200305,2003,5,12
112.888061,24.713467,30,18.5,0.7915,200305,2003,5,0
112.900898,24.713467,31,17.775000000000002,0.76339996,200305,2003,5,13
112.913735,24.713467,32,18.4,0.7245,200305,2003,5,5
112.926572,24.713467,33,19.1,0.73219997,200305,2003,5,12
112.939409,24.713467,34,19.55,0.7474,200305,2003,5,12
112.952246,24.713467,35,20.125,0.8285,200305,2003,5,8
112.965083,24.713467,36,20.925,0.8134,200305,2003,5,1
112.97792,24.713467,37,21.425000000000004,0.7935,200305,2003,5,1
112.990757,24.713467,38,21.65,0.7892,200305,2003,5,1
113.003594,24.713467,39,21.8,0.7346,200305,2003,5,14
112.84955,24.721937,40,21.375,0.7445,200305,2003,5,14
112.862387,24.721937,41,20.575,0.7924,200305,2003,5,4
112.875224,24.721937,42,18.825000000000003,0.71919996,200305,2003,5,12
112.888061,24.721937,43,18.025,0.7933,200305,2003,5,13
112.900898,24.721937,44,17.95,0.7894,200305,2003,5,13
112.913735,24.721937,45,18.525,0.72859997,200305,2003,5,12
112.926572,24.721937,46,18.825,0.7258,200305,2003,5,12
112.939409,24.721937,47,19.175,0.73649997,200305,2003,5,12
112.952246,24.721937,48,19.925,0.82799995,200305,2003,5,8
112.965083,24.721937,49,20.575,0.8257,200305,2003,5,4
112.97792,24.721937,50,21.275,0.7822,200305,2003,5,1
112.990757,24.721937,51,21.425,0.7822,200305,2003,5,1
113.003594,24.721937,52,21.7,0.71209997,200305,2003,5,14
112.862387,24.730407,53,20.6,0.7761,200305,2003,5,4
112.875224,24.730407,54,19.1,0.75979996,200305,2003,5,0
112.888061,24.730407,55,18.65,0.8067,200305,2003,5,0
112.900898,24.730407,56,18.5,0.755,200305,2003,5,0
112.913735,24.730407,57,19.05,0.755,200305,2003,5,0
112.926572,24.730407,58,18.675,0.72999996,200305,2003,5,12
112.939409,24.730407,59,19.275,0.7374,200305,2003,5,12
112.952246,24.730407,60,19.875,0.8235,200305,2003,5,4
112.965083,24.730407,61,20.65,0.81439996,200305,2003,5,4
112.97792,24.730407,62,21.1,0.78679997,200305,2003,5,1
112.990757,24.730407,63,21.425,0.769,200305,2003,5,1
113.003594,24.730407,64,21.75,0.6386,200305,2003,5,14
112.84955,24.738877,65,21.85,0.7721,200305,2003,5,1
112.862387,24.738877,66,21.075,0.7765,200305,2003,5,1
112.875224,24.738877,67,20.0,0.82199997,200305,2003,5,4
112.888061,24.738877,68,19.75,0.8206,200305,2003,5,4
112.900898,24.738877,69,19.875,0.7775,200305,2003,5,4
112.913735,24.738877,70,19.625,0.7356,200305,2003,5,12
112.926572,24.738877,71,19.0,0.7398,200305,2003,5,12
112.939409,24.738877,72,19.075,0.7346,200305,2003,5,12
112.952246,24.738877,73,19.8,0.829,200305,2003,5,8
112.965083,24.738877,74,20.6,0.81049997,200305,2003,5,4
112.97792,24.738877,75,21.25,0.7679,200305,2003,5,1
112.990757,24.738877,76,21.6,0.7247,200305,2003,5,14
113.003594,24.738877,77,21.75,0.5987,200305,2003,5,14
112.84955,24.747347,78,22.450000000000003,0.7845,200305,2003,5,11
112.862387,24.747347,79,21.8,0.80399996,200305,2003,5,1
112.875224,24.747347,80,21.275,0.7916,200305,2003,5,1
112.888061,24.747347,81,20.725,0.77379996,200305,2003,5,4
112.900898,24.747347,82,20.375,0.7619,200305,2003,5,4
112.913735,24.747347,83,19.7,0.7252,200305,2003,5,12
112.926572,24.747347,84,19.225,0.72779995,200305,2003,5,12
112.939409,24.747347,85,18.975,0.7226,200305,2003,5,12
112.952246,24.747347,86,19.65,0.8089,200305,2003,5,4
112.965083,24.747347,87,20.55,0.81219995,200305,2003,5,4
112.97792,24.747347,88,21.325,0.789,200305,2003,5,1
112.84955,24.755817,89,23.275,0.7768,200305,2003,5,11
112.862387,24.755817,90,22.775,0.7686,200305,2003,5,11
112.875224,24.755817,91,22.15,0.78389996,200305,2003,5,1
112.888061,24.755817,92,21.25,0.7976,200305,2003,5,1
112.900898,24.755817,93,20.4,0.819,200305,2003,5,4
112.913735,24.755817,94,19.575,0.8411,200305,2003,5,8
112.926572,24.755817,95,18.85,0.6914,200305,2003,5,12
112.939409,24.755817,96,18.575,0.8379,200305,2003,5,10
112.952246,24.755817,97,19.55,0.796,200305,2003,5,0
112.965083,24.755817,98,20.275,0.796,200305,2003,5,4
112.97792,24.755817,99,21.1,0.7808,200305,2003,5,1
112.84955,24.764287,100,23.675,0.72999996,200305,2003,5,11
112.862387,24.764287,101,23.125,0.7381,200305,2003,5,11
112.875224,24.764287,102,22.4,0.7898,200305,2003,5,11
112.888061,24.764287,103,21.700000000000003,0.7898,200305,2003,5,1
112.900898,24.764287,104,20.8,0.81509995,200305,2003,5,4
112.913735,24.764287,105,19.95,0.8534,200305,2003,5,8
112.926572,24.764287,106,19.025,0.8323,200305,2003,5,0
112.939409,24.764287,107,18.4,0.79929996,200305,2003,5,0
112.952246,24.764287,108,18.95,0.8244,200305,2003,5,0
112.965083,24.764287,109,19.675,0.82019997,200305,2003,5,4
112.97792,24.764287,110,20.700000000000003,0.81509995,200305,2003,5,4
112.836713,24.772757,111,24.0,0.769,200305,2003,5,11
112.84955,24.772757,112,23.5,0.7752,200305,2003,5,11
112.862387,24.772757,113,22.725,0.7858,200305,2003,5,11
112.875224,24.772757,114,21.950000000000003,0.76379997,200305,2003,5,1
112.888061,24.772757,115,21.725,0.76049995,200305,2003,5,1
112.900898,24.772757,116,21.15,0.8006,200305,2003,5,1
112.913735,24.772757,117,20.300000000000004,0.7949,200305,2003,5,4
112.926572,24.772757,118,19.525,0.8556,200305,2003,5,8
112.939409,24.772757,119,18.7,0.8534,200305,2003,5,10
112.952246,24.772757,120,18.700000000000003,0.8533,200305,2003,5,10
112.965083,24.772757,121,19.8,0.8193,200305,2003,5,4
112.97792,24.772757,122,20.55,0.7935,200305,2003,5,4
112.836713,24.781227,123,23.975,0.70559996,200305,2003,5,11
112.84955,24.781227,124,23.275,0.7987,200305,2003,5,11
112.862387,24.781227,125,22.275,0.8226,200305,2003,5,1
112.875224,24.781227,126,21.1,0.8174,200305,2003,5,1
112.888061,24.781227,127,20.9,0.8304,200305,2003,5,1
112.900898,24.781227,128,20.7,0.83269995,200305,2003,5,4
112.913735,24.781227,129,20.0,0.83269995,200305,2003,5,8
112.926572,24.781227,130,19.425,0.87039995,200305,2003,5,8
112.939409,24.781227,131,18.75,0.8702,200305,2003,5,10
112.952246,24.781227,132,18.4,0.8319,200305,2003,5,10
112.965083,24.781227,133,19.375,0.8242,200305,2003,5,0
112.97792,24.781227,134,20.525,0.7452,200305,2003,5,3
112.84955,24.789697,135,22.875,0.7829,200305,2003,5,11
112.862387,24.789697,136,22.025,0.83699995,200305,2003,5,9
112.875224,24.789697,137,21.175,0.83739996,200305,2003,5,1
112.888061,24.789697,138,20.675,0.8436,200305,2003,5,8
112.900898,24.789697,139,20.4,0.82019997,200305,2003,5,4
112.913735,24.789697,140,19.575000000000003,0.8416,200305,2003,5,8
112.926572,24.789697,141,18.825000000000003,0.8262,200305,2003,5,0
112.939409,24.789697,142,18.325,0.797,200305,2003,5,0
112.952246,24.789697,143,18.275,0.8484,200305,2003,5,10
112.965083,24.789697,144,19.1,0.835,200305,2003,5,0
112.97792,24.789697,145,20.25,0.7953,200305,2003,5,4
112.84955,24.798167,146,22.65,0.8014,200305,2003,5,11
112.862387,24.798167,147,22.15,0.8364,200305,2003,5,9
112.875224,24.798167,148,21.975,0.83879995,200305,2003,5,9
112.888061,24.798167,149,21.225,0.8372,200305,2003,5,1
112.900898,24.798167,150,20.475,0.81759995,200305,2003,5,4
112.913735,24.798167,151,19.725,0.8147,200305,2003,5,4
112.926572,24.798167,152,18.925,0.8526,200305,2003,5,10
112.939409,24.798167,153,18.3,0.8275,200305,2003,5,10
112.952246,24.798167,154,18.05,0.8305,200305,2003,5,10
112.965083,24.798167,155,18.6,0.8286,200305,2003,5,10
112.97792,24.798167,156,19.3,0.812,200305,2003,5,0
112.875224,24.806637,157,22.75,0.7518,200305,2003,5,11
112.888061,24.806637,158,22.075,0.7877,200305,2003,5,1
112.900898,24.806637,159,21.05,0.7769,200305,2003,5,1
112.913735,24.806637,160,20.025,0.80469996,200305,2003,5,4
112.926572,24.806637,161,19.25,0.85609996,200305,2003,5,8
112.939409,24.806637,162,18.65,0.8461,200305,2003,5,10
112.952246,24.806637,163,18.200000000000003,0.8322,200305,2003,5,10
112.965083,24.806637,164,18.425,0.8322,200305,2003,5,10
112.97792,24.806637,165,19.275,0.8142,200305,2003,5,0
112.875224,24.815107,166,22.875,0.78389996,200305,2003,5,11
112.888061,24.815107,167,22.2,0.78389996,200305,2003,5,1
112.900898,24.815107,168,21.075000000000003,0.77449995,200305,2003,5,1
112.913735,24.815107,169,19.95,0.8531,200305,2003,5,8
112.926572,24.815107,170,19.075,0.8473,200305,2003,5,0
112.939409,24.815107,171,18.450000000000003,0.82919997,200305,2003,5,10
112.952246,24.815107,172,18.15,0.79139996,200305,2003,5,13
112.965083,24.815107,173,18.95,0.8142,200305,2003,5,0
112.875224,24.823577,174,22.525,0.7858,200305,2003,5,11
112.888061,24.823577,175,22.15,0.8002,200305,2003,5,1
112.900898,24.823577,176,20.85,0.82019997,200305,2003,5,4
112.913735,24.823577,177,19.875,0.8667,200305,2003,5,8
112.926572,24.823577,178,18.825,0.86859995,200305,2003,5,10
112.939409,24.823577,179,18.275,0.85109997,200305,2003,5,10
112.952246,24.823577,180,18.15,0.78639996,200305,2003,5,13
112.965083,24.823577,181,18.925,0.8118,200305,2003,5,0
112.888061,24.832047,182,22.2,0.7967,200305,2003,5,1
112.900898,24.832047,183,20.675,0.7779,200305,2003,5,4
112.913735,24.832047,184,20.15,0.839,200305,2003,5,8
112.888061,24.840517,185,22.35,0.78819996,200305,2003,5,11
112.888061,24.848987,186,22.35,0.7589,200305,2003,5,11
112.952246,24.688057,1,19.9,0.7312,200405,2004,5,3
112.965083,24.688057,2,20.5,0.7863,200405,2004,5,4
112.97792,24.688057,3,21.1,0.7409,200405,2004,5,3
112.862387,24.696527,4,21.25,0.7449,200405,2004,5,14
112.888061,24.696527,5,18.15,0.7754,200405,2004,5,13
112.939409,24.696527,6,19.0,0.7915,200405,2004,5,0
112.952246,24.696527,7,19.55,0.7973,200405,2004,5,0
112.965083,24.696527,8,20.5,0.7952,200405,2004,5,4
112.97792,24.696527,9,21.1,0.7761,200405,2004,5,1
112.990757,24.696527,10,21.3,0.78429997,200405,2004,5,1
113.003594,24.696527,11,21.3,0.7335,200405,2004,5,14
113.016431,24.696527,12,21.3,0.6974,200405,2004,5,14
112.84955,24.704997,13,21.65,0.76809996,200405,2004,5,1
112.862387,24.704997,14,21.375,0.76809996,200405,2004,5,1
112.875224,24.704997,15,19.775,0.7628,200405,2004,5,4
112.888061,24.704997,16,18.575000000000003,0.77129996,200405,2004,5,0
112.900898,24.704997,17,16.9,0.7934,200405,2004,5,13
112.913735,24.704997,18,17.5,0.78599995,200405,2004,5,13
112.926572,24.704997,19,18.425,0.7969,200405,2004,5,0
112.939409,24.704997,20,18.825000000000003,0.803,200405,2004,5,0
112.952246,24.704997,21,19.5,0.7989,200405,2004,5,0
112.965083,24.704997,22,20.3,0.7642,200405,2004,5,4
112.97792,24.704997,23,20.9,0.79829997,200405,2004,5,1
112.990757,24.704997,24,21.15,0.8099,200405,2004,5,1
113.003594,24.704997,25,21.3,0.74,200405,2004,5,14
113.016431,24.704997,26,21.3,0.691,200405,2004,5,14
112.84955,24.713467,27,21.25,0.7452,200405,2004,5,14
112.862387,24.713467,28,20.45,0.6846,200405,2004,5,3
112.875224,24.713467,29,18.45,0.65389997,200405,2004,5,5
112.888061,24.713467,30,17.7,0.7043,200405,2004,5,5
112.900898,24.713467,31,16.974999999999998,0.76119995,200405,2004,5,13
112.913735,24.713467,32,17.6,0.7543,200405,2004,5,13
112.926572,24.713467,33,18.3,0.8208,200405,2004,5,10
112.939409,24.713467,34,18.775,0.80399996,200405,2004,5,0
112.952246,24.713467,35,19.425,0.77889997,200405,2004,5,0
112.965083,24.713467,36,20.225,0.798,200405,2004,5,4
112.97792,24.713467,37,20.725,0.7926,200405,2004,5,4
112.990757,24.713467,38,20.95,0.7866,200405,2004,5,1
113.003594,24.713467,39,21.1,0.68119997,200405,2004,5,14
112.84955,24.721937,40,20.575,0.726,200405,2004,5,3
112.862387,24.721937,41,19.775,0.7242,200405,2004,5,12
112.875224,24.721937,42,18.025,0.6461,200405,2004,5,5
112.888061,24.721937,43,17.225,0.736,200405,2004,5,13
112.900898,24.721937,44,17.15,0.7484,200405,2004,5,13
112.913735,24.721937,45,17.724999999999998,0.7345,200405,2004,5,5
112.926572,24.721937,46,18.025,0.7197,200405,2004,5,5
112.939409,24.721937,47,18.4,0.78,200405,2004,5,0
112.952246,24.721937,48,19.225,0.7937,200405,2004,5,0
112.965083,24.721937,49,19.875,0.76909995,200405,2004,5,4
112.97792,24.721937,50,20.575,0.7951,200405,2004,5,4
112.990757,24.721937,51,20.725,0.7951,200405,2004,5,4
113.003594,24.721937,52,21.0,0.70129997,200405,2004,5,3
112.862387,24.730407,53,19.8,0.7442,200405,2004,5,12
112.875224,24.730407,54,18.3,0.6908,200405,2004,5,5
112.888061,24.730407,55,17.85,0.7635,200405,2004,5,13
112.900898,24.730407,56,17.7,0.741,200405,2004,5,13
112.913735,24.730407,57,18.25,0.741,200405,2004,5,5
112.926572,24.730407,58,17.875,0.73359996,200405,2004,5,5
112.939409,24.730407,59,18.5,0.73319995,200405,2004,5,12
112.952246,24.730407,60,19.175,0.7535,200405,2004,5,12
112.965083,24.730407,61,19.950000000000003,0.7622,200405,2004,5,4
112.97792,24.730407,62,20.4,0.7549,200405,2004,5,4
112.990757,24.730407,63,20.725,0.74369997,200405,2004,5,3
