longitude,latitude,region_id,tmp,ndvi,年份,year,month,聚类标签
112.952246,24.688057,1,22.0,0.8836,200306,2003,6,1
112.965083,24.688057,2,22.6,0.87659997,200306,2003,6,1
112.97792,24.688057,3,23.200000000000003,0.805,200306,2003,6,1
112.862387,24.696527,4,23.275,0.8328,200306,2003,6,1
112.888061,24.696527,5,20.225,0.8337,200306,2003,6,2
112.939409,24.696527,6,21.05,0.7489,200306,2003,6,2
112.952246,24.696527,7,21.65,0.7924,200306,2003,6,1
112.965083,24.696527,8,22.6,0.89019996,200306,2003,6,1
112.97792,24.696527,9,23.200000000000003,0.8296,200306,2003,6,1
112.990757,24.696527,10,23.375,0.8117,200306,2003,6,3
113.003594,24.696527,11,23.375,0.7499,200306,2003,6,3
113.016431,24.696527,12,23.4,0.7436,200306,2003,6,3
112.84955,24.704997,13,23.7,0.81119996,200306,2003,6,3
112.862387,24.704997,14,23.375,0.81119996,200306,2003,6,3
112.875224,24.704997,15,21.825,0.8583,200306,2003,6,1
112.888061,24.704997,16,20.65,0.7787,200306,2003,6,2
112.900898,24.704997,17,18.9,0.8506,200306,2003,6,2
112.913735,24.704997,18,19.55,0.8084,200306,2003,6,2
112.926572,24.704997,19,20.45,0.738,200306,2003,6,2
112.939409,24.704997,20,20.9,0.8861,200306,2003,6,2
112.952246,24.704997,21,21.6,0.86039996,200306,2003,6,1
112.965083,24.704997,22,22.4,0.83959997,200306,2003,6,1
112.97792,24.704997,23,23.0,0.8372,200306,2003,6,1
112.990757,24.704997,24,23.200000000000003,0.84669995,200306,2003,6,1
113.003594,24.704997,25,23.375,0.7457,200306,2003,6,3
113.016431,24.704997,26,23.4,0.7409,200306,2003,6,3
112.84955,24.713467,27,23.3,0.8048,200306,2003,6,1
112.862387,24.713467,28,22.45,0.8007,200306,2003,6,1
112.875224,24.713467,29,20.45,0.81979996,200306,2003,6,2
112.888061,24.713467,30,19.725,0.77059996,200306,2003,6,2
112.900898,24.713467,31,18.975,0.81769997,200306,2003,6,2
112.913735,24.713467,32,19.675,0.81299996,200306,2003,6,2
112.926572,24.713467,33,20.375,0.73219997,200306,2003,6,2
112.939409,24.713467,34,20.825,0.7418,200306,2003,6,2
112.952246,24.713467,35,21.525,0.81079996,200306,2003,6,1
112.965083,24.713467,36,22.325,0.8134,200306,2003,6,1
112.97792,24.713467,37,22.8,0.8329,200306,2003,6,1
112.990757,24.713467,38,22.950000000000003,0.8333,200306,2003,6,1
113.003594,24.713467,39,23.15,0.75339997,200306,2003,6,1
