longitude,latitude,region_id,tmp,ndvi,年份,year,month,聚类标签
112.952246,24.688057,1,17.4,0.8455,200310,2003,10,11
112.965083,24.688057,2,17.975,0.817,200310,2003,10,8
112.97792,24.688057,3,18.6,0.7625,200310,2003,10,1
112.862387,24.696527,4,18.7,0.77279997,200310,2003,10,1
112.888061,24.696527,5,15.75,0.817,200310,2003,10,0
112.939409,24.696527,6,16.5,0.8473,200310,2003,10,13
112.952246,24.696527,7,17.05,0.8695,200310,2003,10,11
112.965083,24.696527,8,17.975,0.82,200310,2003,10,8
112.97792,24.696527,9,18.6,0.7762,200310,2003,10,1
112.990757,24.696527,10,18.725,0.8208,200310,2003,10,8
113.003594,24.696527,11,18.700000000000003,0.7459,200310,2003,10,1
113.016431,24.696527,12,18.725,0.71349996,200310,2003,10,7
112.84955,24.704997,13,19.075000000000003,0.7759,200310,2003,10,10
112.862387,24.704997,14,18.825000000000003,0.7759,200310,2003,10,10
112.875224,24.704997,15,17.3,0.784,200310,2003,10,1
112.888061,24.704997,16,16.150000000000002,0.80509996,200310,2003,10,5
112.900898,24.704997,17,14.45,0.85929996,200310,2003,10,9
112.913735,24.704997,18,15.05,0.8641,200310,2003,10,9
112.926572,24.704997,19,15.95,0.871,200310,2003,10,13
112.939409,24.704997,20,16.35,0.8409,200310,2003,10,13
112.952246,24.704997,21,17.0,0.8451,200310,2003,10,11
112.965083,24.704997,22,17.724999999999998,0.82409996,200310,2003,10,8
112.97792,24.704997,23,18.35,0.8052,200310,2003,10,8
112.990757,24.704997,24,18.55,0.8118,200310,2003,10,8
113.003594,24.704997,25,18.700000000000003,0.74149996,200310,2003,10,1
113.016431,24.704997,26,18.725,0.7145,200310,2003,10,7
112.84955,24.713467,27,18.675,0.7542,200310,2003,10,1
112.862387,24.713467,28,17.900000000000002,0.6996,200310,2003,10,7
112.875224,24.713467,29,15.925,0.7391,200310,2003,10,12
112.888061,24.713467,30,15.225,0.7826,200310,2003,10,3
112.900898,24.713467,31,14.475,0.82159996,200310,2003,10,0
112.913735,24.713467,32,15.125,0.834,200310,2003,10,0
112.926572,24.713467,33,15.825,0.8384,200310,2003,10,13
112.939409,24.713467,34,16.275,0.8523,200310,2003,10,13
112.952246,24.713467,35,16.925,0.8318,200310,2003,10,5
112.965083,24.713467,36,17.65,0.819,200310,2003,10,8
112.97792,24.713467,37,18.125,0.80939996,200310,2003,10,8
112.990757,24.713467,38,18.325,0.80969995,200310,2003,10,8
113.003594,24.713467,39,18.475,0.71239996,200310,2003,10,7
112.84955,24.721937,40,17.974999999999998,0.7532,200310,2003,10,1
112.862387,24.721937,41,17.2,0.75519997,200310,2003,10,1
112.875224,24.721937,42,15.474999999999998,0.745,200310,2003,10,3
112.888061,24.721937,43,14.7,0.7801,200310,2003,10,3
112.900898,24.721937,44,14.65,0.79139996,200310,2003,10,0
