longitude,latitude,region_id,tmp,ndvi,年份,year,month,聚类标签
112.952246,24.688057,1,21.3,0.8337,200309,2003,9,1
112.965083,24.688057,2,21.925,0.8188,200309,2003,9,1
112.97792,24.688057,3,22.550000000000004,0.79399997,200309,2003,9,1
112.862387,24.696527,4,22.575,0.8156,200309,2003,9,1
112.888061,24.696527,5,19.5,0.8523,200309,2003,9,0
112.939409,24.696527,6,20.325000000000003,0.844,200309,2003,9,0
112.952246,24.696527,7,20.95,0.85609996,200309,2003,9,0
112.965083,24.696527,8,21.9,0.83089995,200309,2003,9,1
112.97792,24.696527,9,22.55,0.81689996,200309,2003,9,1
112.990757,24.696527,10,22.700000000000003,0.8276,200309,2003,9,1
113.003594,24.696527,11,22.75,0.80009997,200309,2003,9,1
113.016431,24.696527,12,22.8,0.7769,200309,2003,9,1
112.84955,24.704997,13,23.025,0.7671,200309,2003,9,1
112.862387,24.704997,14,22.7,0.7671,200309,2003,9,1
112.875224,24.704997,15,21.1,0.8438,200309,2003,9,0
112.888061,24.704997,16,19.925,0.5862,200309,2003,9,2
112.900898,24.704997,17,18.2,0.8438,200309,2003,9,0
112.913735,24.704997,18,18.800000000000004,0.91429996,200309,2003,9,0
112.926572,24.704997,19,19.725,0.8264,200309,2003,9,0
112.939409,24.704997,20,20.15,0.7425,200309,2003,9,2
112.952246,24.704997,21,20.875,0.86249995,200309,2003,9,0
112.965083,24.704997,22,21.625,0.8131,200309,2003,9,1
112.97792,24.704997,23,22.275,0.8285,200309,2003,9,1
112.990757,24.704997,24,22.55,0.8332,200309,2003,9,1
113.003594,24.704997,25,22.75,0.777,200309,2003,9,1
113.016431,24.704997,26,22.8,0.7721,200309,2003,9,1
112.84955,24.713467,27,22.625,0.7461,200309,2003,9,2
112.862387,24.713467,28,21.75,0.7374,200309,2003,9,2
112.875224,24.713467,29,19.700000000000003,0.7496,200309,2003,9,2
112.888061,24.713467,30,19.025,0.8329,200309,2003,9,0
112.900898,24.713467,31,18.225,0.8796,200309,2003,9,0
112.913735,24.713467,32,18.875,0.82089996,200309,2003,9,0
112.926572,24.713467,33,19.6,0.8204,200309,2003,9,0
112.939409,24.713467,34,20.075,0.6259,200309,2003,9,2
112.952246,24.713467,35,20.775,0.8228,200309,2003,9,0
112.965083,24.713467,36,21.55,0.81299996,200309,2003,9,1
112.97792,24.713467,37,22.05,0.829,200309,2003,9,1
112.990757,24.713467,38,22.3,0.83,200309,2003,9,1
113.003594,24.713467,39,22.5,0.7884,200309,2003,9,1
112.84955,24.721937,40,21.9,0.77349997,200309,2003,9,2
112.862387,24.721937,41,21.05,0.7687,200309,2003,9,2
112.875224,24.721937,42,19.25,0.7827,200309,2003,9,2
112.888061,24.721937,43,18.5,0.8262,200309,2003,9,0
112.900898,24.721937,44,18.4,0.8346,200309,2003,9,0
112.913735,24.721937,45,19.0,0.8322,200309,2003,9,0
112.926572,24.721937,46,19.325,0.872,200309,2003,9,0
112.939409,24.721937,47,19.675,0.8218,200309,2003,9,0
112.952246,24.721937,48,20.525,0.86079997,200309,2003,9,0
112.965083,24.721937,49,21.175,0.8491,200309,2003,9,0
112.97792,24.721937,50,21.875,0.8283,200309,2003,9,1
112.990757,24.721937,51,22.050000000000004,0.8283,200309,2003,9,1
113.003594,24.721937,52,22.35,0.7962,200309,2003,9,1
112.862387,24.730407,53,21.1,0.71349996,200309,2003,9,2
112.875224,24.730407,54,19.55,0.72679996,200309,2003,9,2
112.888061,24.730407,55,19.125,0.8517,200309,2003,9,0
112.900898,24.730407,56,18.950000000000003,0.79859996,200309,2003,9,2
112.913735,24.730407,57,19.5,0.79859996,200309,2003,9,2
112.926572,24.730407,58,19.175,0.86329997,200309,2003,9,0
112.939409,24.730407,59,19.75,0.8499,200309,2003,9,0
112.952246,24.730407,60,20.425,0.7104,200309,2003,9,2
112.965083,24.730407,61,21.275,0.83129996,200309,2003,9,1
112.97792,24.730407,62,21.725,0.8246,200309,2003,9,1
112.990757,24.730407,63,22.075,0.80899996,200309,2003,9,1
