longitude,latitude,region_id,tmp,ndvi,年份,year,month,聚类标签
112.952246,24.688057,1,17.5,0.7417,200304,2003,4,1
112.965083,24.688057,2,18.0,0.76159996,200304,2003,4,1
112.97792,24.688057,3,18.525,0.7176,200304,2003,4,1
112.862387,24.696527,4,18.675,0.7669,200304,2003,4,1
112.888061,24.696527,5,15.900000000000002,0.76449996,200304,2003,4,0
112.939409,24.696527,6,16.7,0.73859996,200304,2003,4,1
112.952246,24.696527,7,17.2,0.75009996,200304,2003,4,1
112.965083,24.696527,8,17.975,0.7606,200304,2003,4,1
112.97792,24.696527,9,18.525,0.7298,200304,2003,4,1
112.990757,24.696527,10,18.625,0.75,200304,2003,4,1
113.003594,24.696527,11,18.625,0.67859995,200304,2003,4,1
113.016431,24.696527,12,18.675,0.64169997,200304,2003,4,1
112.84955,24.704997,13,19.025,0.7761,200304,2003,4,1
112.862387,24.704997,14,18.775,0.7761,200304,2003,4,1
112.875224,24.704997,15,17.375,0.7683,200304,2003,4,1
112.888061,24.704997,16,16.3,0.7583,200304,2003,4,1
112.900898,24.704997,17,14.7,0.7485,200304,2003,4,0
112.913735,24.704997,18,15.3,0.7398,200304,2003,4,0
112.926572,24.704997,19,16.125,0.72789997,200304,2003,4,1
112.939409,24.704997,20,16.525,0.75119996,200304,2003,4,1
112.952246,24.704997,21,17.15,0.75159997,200304,2003,4,1
112.965083,24.704997,22,17.775,0.7583,200304,2003,4,1
112.97792,24.704997,23,18.3,0.7413,200304,2003,4,1
112.990757,24.704997,24,18.475,0.7653,200304,2003,4,1
113.003594,24.704997,25,18.625,0.65889996,200304,2003,4,1
113.016431,24.704997,26,18.675,0.6451,200304,2003,4,1
112.84955,24.713467,27,18.675,0.7269,200304,2003,4,1
112.862387,24.713467,28,17.925,0.6547,200304,2003,4,1
112.875224,24.713467,29,16.075,0.6595,200304,2003,4,2
112.888061,24.713467,30,15.425,0.70239997,200304,2003,4,2
112.900898,24.713467,31,14.775,0.7493,200304,2003,4,0
112.913735,24.713467,32,15.4,0.7236,200304,2003,4,0
112.926572,24.713467,33,16.025,0.73069996,200304,2003,4,1
112.939409,24.713467,34,16.5,0.7474,200304,2003,4,1
112.952246,24.713467,35,17.075000000000003,0.7608,200304,2003,4,1
112.965083,24.713467,36,17.725,0.7495,200304,2003,4,1
112.97792,24.713467,37,18.125,0.7441,200304,2003,4,1
112.990757,24.713467,38,18.275,0.75879997,200304,2003,4,1
113.003594,24.713467,39,18.425,0.65,200304,2003,4,1
112.84955,24.721937,40,18.05,0.7101,200304,2003,4,1
112.862387,24.721937,41,17.299999999999997,0.71559995,200304,2003,4,1
112.875224,24.721937,42,15.675,0.63119996,200304,2003,4,2
112.888061,24.721937,43,14.975,0.73149997,200304,2003,4,0
112.900898,24.721937,44,14.95,0.7326,200304,2003,4,0
112.913735,24.721937,45,15.5,0.7209,200304,2003,4,0
112.926572,24.721937,46,15.8,0.7234,200304,2003,4,0
112.939409,24.721937,47,16.125,0.7339,200304,2003,4,1
112.952246,24.721937,48,16.85,0.7468,200304,2003,4,1
112.965083,24.721937,49,17.425,0.7495,200304,2003,4,1
112.97792,24.721937,50,18.0,0.7374,200304,2003,4,1
112.990757,24.721937,51,18.075000000000003,0.7374,200304,2003,4,1
113.003594,24.721937,52,18.325,0.71209997,200304,2003,4,1
112.862387,24.730407,53,17.35,0.7599,200304,2003,4,1
112.875224,24.730407,54,15.95,0.6987,200304,2003,4,2
112.888061,24.730407,55,15.599999999999998,0.76019996,200304,2003,4,0
112.900898,24.730407,56,15.45,0.7321,200304,2003,4,0
112.913735,24.730407,57,15.975,0.7321,200304,2003,4,1
112.926572,24.730407,58,15.675,0.7206,200304,2003,4,0
112.939409,24.730407,59,16.224999999999998,0.72889996,200304,2003,4,1
112.952246,24.730407,60,16.775,0.7632,200304,2003,4,1
112.965083,24.730407,61,17.5,0.74799997,200304,2003,4,1
112.97792,24.730407,62,17.85,0.71599996,200304,2003,4,1
112.990757,24.730407,63,18.125,0.7205,200304,2003,4,1
113.003594,24.730407,64,18.4,0.6386,200304,2003,4,1
112.84955,24.738877,65,18.5,0.7076,200304,2003,4,1
112.862387,24.738877,66,17.825,0.7097,200304,2003,4,1
112.875224,24.738877,67,16.825,0.75729996,200304,2003,4,1
112.888061,24.738877,68,16.625,0.74939996,200304,2003,4,1
112.900898,24.738877,69,16.775,0.7405,200304,2003,4,1
112.913735,24.738877,70,16.525,0.7241,200304,2003,4,1
112.926572,24.738877,71,15.95,0.7259,200304,2003,4,1
112.939409,24.738877,72,16.0,0.7166,200304,2003,4,1
112.952246,24.738877,73,16.725,0.7502,200304,2003,4,1
112.965083,24.738877,74,17.45,0.76489997,200304,2003,4,1
112.97792,24.738877,75,18.0,0.7064,200304,2003,4,1
112.990757,24.738877,76,18.3,0.7247,200304,2003,4,1
113.003594,24.738877,77,18.425,0.5315,200304,2003,4,2
112.84955,24.747347,78,19.025,0.74909997,200304,2003,4,1
112.862387,24.747347,79,18.475,0.7715,200304,2003,4,1
112.875224,24.747347,80,18.0,0.7518,200304,2003,4,1
112.888061,24.747347,81,17.525,0.73679996,200304,2003,4,1
112.900898,24.747347,82,17.224999999999998,0.7094,200304,2003,4,1
112.913735,24.747347,83,16.599999999999998,0.70269996,200304,2003,4,1
112.926572,24.747347,84,16.125,0.7047,200304,2003,4,1
112.939409,24.747347,85,15.9,0.7046,200304,2003,4,2
112.952246,24.747347,86,16.599999999999998,0.7511,200304,2003,4,1
112.965083,24.747347,87,17.4,0.7474,200304,2003,4,1
112.97792,24.747347,88,18.075,0.71889997,200304,2003,4,1
112.84955,24.755817,89,19.725,0.7492,200304,2003,4,1
112.862387,24.755817,90,19.325,0.75189996,200304,2003,4,1
112.875224,24.755817,91,18.775,0.7603,200304,2003,4,1
112.888061,24.755817,92,17.974999999999998,0.7448,200304,2003,4,1
112.900898,24.755817,93,17.225,0.70809996,200304,2003,4,1
112.913735,24.755817,94,16.475,0.709,200304,2003,4,1
112.926572,24.755817,95,15.85,0.6914,200304,2003,4,2
112.939409,24.755817,96,15.6,0.6982,200304,2003,4,2
112.952246,24.755817,97,16.525,0.71819997,200304,2003,4,1
112.965083,24.755817,98,17.15,0.71819997,200304,2003,4,1
112.97792,24.755817,99,17.875,0.7043,200304,2003,4,1
112.84955,24.764287,100,20.1,0.6813,200304,2003,4,1
112.862387,24.764287,101,19.65,0.7019,200304,2003,4,1
112.875224,24.764287,102,19.0,0.73719996,200304,2003,4,1
112.888061,24.764287,103,18.375,0.73719996,200304,2003,4,1
112.900898,24.764287,104,17.6,0.7513,200304,2003,4,1
112.913735,24.764287,105,16.849999999999998,0.7439,200304,2003,4,1
112.926572,24.764287,106,16.025,0.68329996,200304,2003,4,2
112.939409,24.764287,107,15.45,0.6511,200304,2003,4,2
112.952246,24.764287,108,15.975,0.7538,200304,2003,4,0
112.965083,24.764287,109,16.625,0.77959996,200304,2003,4,1
112.97792,24.764287,110,17.55,0.7601,200304,2003,4,1
112.836713,24.772757,111,20.4,0.7151,200304,2003,4,1
112.84955,24.772757,112,19.950000000000003,0.7155,200304,2003,4,1
112.862387,24.772757,113,19.3,0.7445,200304,2003,4,1
112.875224,24.772757,114,18.6,0.75,200304,2003,4,1
112.888061,24.772757,115,18.425,0.7464,200304,2003,4,1
112.900898,24.772757,116,17.949999999999996,0.7619,200304,2003,4,1
112.913735,24.772757,117,17.2,0.7841,200304,2003,4,1
112.926572,24.772757,118,16.55,0.77779996,200304,2003,4,1
112.939409,24.772757,119,15.8,0.7302,200304,2003,4,0
112.952246,24.772757,120,15.75,0.7851,200304,2003,4,0
112.965083,24.772757,121,16.775,0.77709997,200304,2003,4,1
112.97792,24.772757,122,17.45,0.73179996,200304,2003,4,1
112.836713,24.781227,123,20.425,0.66389996,200304,2003,4,1
112.84955,24.781227,124,19.775,0.7665,200304,2003,4,1
112.862387,24.781227,125,18.9,0.7626,200304,2003,4,1
112.875224,24.781227,126,17.85,0.7445,200304,2003,4,1
112.888061,24.781227,127,17.675,0.7708,200304,2003,4,1
112.900898,24.781227,128,17.55,0.8118,200304,2003,4,1
112.913735,24.781227,129,16.950000000000003,0.8118,200304,2003,4,1
112.926572,24.781227,130,16.45,0.79499996,200304,2003,4,1
112.939409,24.781227,131,15.825,0.76299995,200304,2003,4,0
112.952246,24.781227,132,15.45,0.73359996,200304,2003,4,0
112.965083,24.781227,133,16.375,0.756,200304,2003,4,1
112.97792,24.781227,134,17.45,0.7452,200304,2003,4,1
112.84955,24.789697,135,19.5,0.75259995,200304,2003,4,1
112.862387,24.789697,136,18.725,0.7319,200304,2003,4,1
112.875224,24.789697,137,17.95,0.7492,200304,2003,4,1
112.888061,24.789697,138,17.525,0.7399,200304,2003,4,1
112.900898,24.789697,139,17.299999999999997,0.7342,200304,2003,4,1
112.913735,24.789697,140,16.549999999999997,0.7208,200304,2003,4,1
112.926572,24.789697,141,15.875,0.657,200304,2003,4,2
112.939409,24.789697,142,15.425,0.6392,200304,2003,4,2
112.952246,24.789697,143,15.35,0.7492,200304,2003,4,0
112.965083,24.789697,144,16.175,0.7784,200304,2003,4,1
112.97792,24.789697,145,17.2,0.7423,200304,2003,4,1
112.84955,24.798167,146,19.325,0.7912,200304,2003,4,1
112.862387,24.798167,147,18.85,0.775,200304,2003,4,1
112.875224,24.798167,148,18.75,0.7644,200304,2003,4,1
112.888061,24.798167,149,18.075000000000003,0.7723,200304,2003,4,1
112.900898,24.798167,150,17.375,0.75159997,200304,2003,4,1
112.913735,24.798167,151,16.674999999999997,0.73969996,200304,2003,4,1
112.926572,24.798167,152,15.975,0.76449996,200304,2003,4,0
112.939409,24.798167,153,15.4,0.7392,200304,2003,4,0
112.952246,24.798167,154,15.15,0.6835,200304,2003,4,2
112.965083,24.798167,155,15.7,0.7553,200304,2003,4,0
112.97792,24.798167,156,16.35,0.76269996,200304,2003,4,1
112.875224,24.806637,157,19.4,0.71559995,200304,2003,4,1
112.888061,24.806637,158,18.8,0.7604,200304,2003,4,1
112.900898,24.806637,159,17.925,0.7558,200304,2003,4,1
112.913735,24.806637,160,16.975,0.7685,200304,2003,4,1
112.926572,24.806637,161,16.299999999999997,0.73429996,200304,2003,4,1
112.939409,24.806637,162,15.749999999999998,0.7035,200304,2003,4,2
112.952246,24.806637,163,15.3,0.745,200304,2003,4,0
112.965083,24.806637,164,15.55,0.745,200304,2003,4,0
112.97792,24.806637,165,16.325,0.76839995,200304,2003,4,1
112.875224,24.815107,166,19.5,0.7754,200304,2003,4,1
112.888061,24.815107,167,18.9,0.7754,200304,2003,4,1
112.900898,24.815107,168,17.9,0.73969996,200304,2003,4,1
112.913735,24.815107,169,16.875,0.7252,200304,2003,4,1
112.926572,24.815107,170,16.075,0.7292,200304,2003,4,1
112.939409,24.815107,171,15.5,0.72609997,200304,2003,4,0
112.952246,24.815107,172,15.275,0.75869995,200304,2003,4,0
112.965083,24.815107,173,16.025,0.76839995,200304,2003,4,0
112.875224,24.823577,174,19.15,0.78059995,200304,2003,4,1
112.888061,24.823577,175,18.825,0.76669997,200304,2003,4,1
112.900898,24.823577,176,17.65,0.77269995,200304,2003,4,1
112.913735,24.823577,177,16.775,0.7622,200304,2003,4,1
112.926572,24.823577,178,15.825,0.7777,200304,2003,4,0
112.939409,24.823577,179,15.325,0.7509,200304,2003,4,0
112.952246,24.823577,180,15.275,0.6994,200304,2003,4,2
112.965083,24.823577,181,16.025,0.7482,200304,2003,4,1
112.888061,24.832047,182,18.85,0.76479995,200304,2003,4,1
112.900898,24.832047,183,17.474999999999998,0.729,200304,2003,4,1
112.913735,24.832047,184,17.0,0.73859996,200304,2003,4,1
112.888061,24.840517,185,18.975,0.76299995,200304,2003,4,1
112.888061,24.848987,186,18.975,0.71849996,200304,2003,4,1
112.952246,24.688057,1,16.5,0.72459996,200404,2004,4,1
112.965083,24.688057,2,17.0,0.76229995,200404,2004,4,1
112.97792,24.688057,3,17.525,0.69339997,200404,2004,4,1
112.862387,24.696527,4,17.675,0.71199995,200404,2004,4,1
112.888061,24.696527,5,14.9,0.7676,200404,2004,4,0
112.939409,24.696527,6,15.7,0.71419996,200404,2004,4,0
112.952246,24.696527,7,16.2,0.74829996,200404,2004,4,1
112.965083,24.696527,8,16.975,0.7574,200404,2004,4,1
112.97792,24.696527,9,17.525,0.7292,200404,2004,4,1
112.990757,24.696527,10,17.625,0.73289996,200404,2004,4,1
113.003594,24.696527,11,17.625,0.67579997,200404,2004,4,1
113.016431,24.696527,12,17.674999999999997,0.6383,200404,2004,4,2
112.84955,24.704997,13,18.025,0.7471,200404,2004,4,1
112.862387,24.704997,14,17.775,0.7471,200404,2004,4,1
112.875224,24.704997,15,16.375,0.7438,200404,2004,4,1
112.888061,24.704997,16,15.3,0.7593,200404,2004,4,0
112.900898,24.704997,17,13.7,0.7363,200404,2004,4,0
112.913735,24.704997,18,14.3,0.7317,200404,2004,4,0
112.926572,24.704997,19,15.125,0.6999,200404,2004,4,2
112.939409,24.704997,20,15.525,0.71919996,200404,2004,4,0
112.952246,24.704997,21,16.15,0.74579996,200404,2004,4,1
112.965083,24.704997,22,16.775,0.75119996,200404,2004,4,1
112.97792,24.704997,23,17.3,0.74399996,200404,2004,4,1
112.990757,24.704997,24,17.475,0.75869995,200404,2004,4,1
113.003594,24.704997,25,17.625,0.675,200404,2004,4,1
113.016431,24.704997,26,17.675,0.62409997,200404,2004,4,2
112.84955,24.713467,27,17.675,0.7096,200404,2004,4,1
112.862387,24.713467,28,16.925,0.65,200404,2004,4,2
112.875224,24.713467,29,15.075,0.6296,200404,2004,4,2
112.888061,24.713467,30,14.425,0.6818,200404,2004,4,2
112.900898,24.713467,31,13.775,0.74259996,200404,2004,4,0
112.913735,24.713467,32,14.4,0.7097,200404,2004,4,0
112.926572,24.713467,33,15.025,0.70989996,200404,2004,4,0
112.939409,24.713467,34,15.499999999999998,0.7111,200404,2004,4,0
112.952246,24.713467,35,16.075000000000003,0.7593,200404,2004,4,1
112.965083,24.713467,36,16.725,0.7531,200404,2004,4,1
112.97792,24.713467,37,17.125,0.74649996,200404,2004,4,1
112.990757,24.713467,38,17.275,0.741,200404,2004,4,1
113.003594,24.713467,39,17.425,0.6351,200404,2004,4,2
112.84955,24.721937,40,17.05,0.7175,200404,2004,4,1
112.862387,24.721937,41,16.299999999999997,0.7116,200404,2004,4,1
112.875224,24.721937,42,14.675,0.6059,200404,2004,4,2
