longitude,latitude,region_id,tmp,ndvi,年份,year,month
112.952246,24.688057,1,6.275,0.7665,201501,2015,1
112.965083,24.688057,2,6.7,0.7457,201501,2015,1
112.97792,24.688057,3,7.125,0.7046,201501,2015,1
112.862387,24.696527,4,7.199999999999999,0.71669996,201501,2015,1
112.888061,24.696527,5,4.875,0.7951,201501,2015,1
112.939409,24.696527,6,5.550000000000001,0.83519995,201501,2015,1
112.952246,24.696527,7,6.0,0.7793,201501,2015,1
112.965083,24.696527,8,6.675,0.7525,201501,2015,1
112.97792,24.696527,9,7.125,0.69729996,201501,2015,1
112.990757,24.696527,10,7.175000000000001,0.736,201501,2015,1
113.003594,24.696527,11,7.15,0.6674,201501,2015,1
113.016431,24.696527,12,7.125,0.6041,201501,2015,1
112.84955,24.704997,13,7.475,0.76049995,201501,2015,1
112.862387,24.704997,14,7.274999999999999,0.76049995,201501,2015,1
112.875224,24.704997,15,6.125,0.7672,201501,2015,1
112.888061,24.704997,16,5.225,0.78529996,201501,2015,1
112.900898,24.704997,17,3.8,0.8057,201501,2015,1
112.913735,24.704997,18,4.35,0.8458,201501,2015,1
112.926572,24.704997,19,5.050000000000001,0.8375,201501,2015,1
112.939409,24.704997,20,5.375,0.8264,201501,2015,1
112.952246,24.704997,21,5.925,0.7955,201501,2015,1
112.965083,24.704997,22,6.475,0.7626,201501,2015,1
112.97792,24.704997,23,6.925,0.72789997,201501,2015,1
112.990757,24.704997,24,7.05,0.727,201501,2015,1
113.003594,24.704997,25,7.15,0.6752,201501,2015,1
113.016431,24.704997,26,7.124999999999999,0.6335,201501,2015,1
112.84955,24.713467,27,7.175,0.75369996,201501,2015,1
112.862387,24.713467,28,6.55,0.69439995,201501,2015,1
112.875224,24.713467,29,5.025,0.7172,201501,2015,1
112.888061,24.713467,30,4.475,0.7238,201501,2015,1
112.900898,24.713467,31,3.85,0.80249995,201501,2015,1
112.913735,24.713467,32,4.375,0.81219995,201501,2015,1
112.926572,24.713467,33,4.9,0.85469997,201501,2015,1
112.939409,24.713467,34,5.275,0.8293,201501,2015,1
112.952246,24.713467,35,5.800000000000001,0.7323,201501,2015,1
112.965083,24.713467,36,6.375,0.60899997,201501,2015,1
112.97792,24.713467,37,6.7,0.67329997,201501,2015,1
112.990757,24.713467,38,6.775,0.66319996,201501,2015,1
113.003594,24.713467,39,6.925,0.6188,201501,2015,1
112.84955,24.721937,40,6.65,0.7464,201501,2015,1
112.862387,24.721937,41,6.025,0.74039996,201501,2015,1
112.875224,24.721937,42,4.675,0.7251,201501,2015,1
112.888061,24.721937,43,4.05,0.7658,201501,2015,1
112.900898,24.721937,44,3.975000000000001,0.7513,201501,2015,1
112.913735,24.721937,45,4.45,0.7863,201501,2015,1
112.926572,24.721937,46,4.7,0.82629997,201501,2015,1
112.939409,24.721937,47,4.95,0.85279995,201501,2015,1
112.952246,24.721937,48,5.6,0.78419995,201501,2015,1
112.965083,24.721937,49,6.050000000000001,0.7615,201501,2015,1
112.97792,24.721937,50,6.5,0.738,201501,2015,1
112.990757,24.721937,51,6.574999999999999,0.738,201501,2015,1
113.003594,24.721937,52,6.75,0.6943,201501,2015,1
112.862387,24.730407,53,6.05,0.7273,201501,2015,1
112.875224,24.730407,54,4.875,0.7078,201501,2015,1
112.888061,24.730407,55,4.525,0.7998,201501,2015,1
112.900898,24.730407,56,4.375,0.8041,201501,2015,1
112.913735,24.730407,57,4.825,0.8041,201501,2015,1
112.926572,24.730407,58,4.575,0.7988,201501,2015,1
112.939409,24.730407,59,5.025,0.79569995,201501,2015,1
112.952246,24.730407,60,5.525,0.7879,201501,2015,1
112.965083,24.730407,61,6.075,0.74079996,201501,2015,1
112.97792,24.730407,62,6.35,0.7316,201501,2015,1
112.990757,24.730407,63,6.574999999999999,0.70059997,201501,2015,1
113.003594,24.730407,64,6.775,0.61899996,201501,2015,1
112.84955,24.738877,65,6.949999999999999,0.72969997,201501,2015,1
112.862387,24.738877,66,6.4,0.75689995,201501,2015,1
112.875224,24.738877,67,5.575,0.79499996,201501,2015,1
112.888061,24.738877,68,5.375,0.7884,201501,2015,1
112.900898,24.738877,69,5.475,0.8086,201501,2015,1
112.913735,24.738877,70,5.3,0.78859997,201501,2015,1
112.926572,24.738877,71,4.8,0.8016,201501,2015,1
112.939409,24.738877,72,4.85,0.7251,201501,2015,1
112.952246,24.738877,73,5.45,0.759,201501,2015,1
112.965083,24.738877,74,6.05,0.7818,201501,2015,1
112.97792,24.738877,75,6.4750000000000005,0.65169996,201501,2015,1
112.990757,24.738877,76,6.675,0.7247,201501,2015,1
113.003594,24.738877,77,6.775,0.5509,201501,2015,1
112.84955,24.747347,78,7.375,0.7421,201501,2015,1
112.862387,24.747347,79,6.9,0.77449995,201501,2015,1
112.875224,24.747347,80,6.525,0.7642,201501,2015,1
112.888061,24.747347,81,6.125,0.7755,201501,2015,1
112.900898,24.747347,82,5.875,0.75549996,201501,2015,1
112.913735,24.747347,83,5.375,0.723,201501,2015,1
112.926572,24.747347,84,4.949999999999999,0.7212,201501,2015,1
112.939409,24.747347,85,4.775,0.70269996,201501,2015,1
112.952246,24.747347,86,5.325,0.7479,201501,2015,1
112.965083,24.747347,87,6.0,0.7726,201501,2015,1
112.97792,24.747347,88,6.55,0.71919996,201501,2015,1
112.84955,24.755817,89,8.0,0.7258,201501,2015,1
112.862387,24.755817,90,7.625,0.7442,201501,2015,1
112.875224,24.755817,91,7.2,0.7538,201501,2015,1
112.888061,24.755817,92,6.550000000000001,0.7576,201501,2015,1
112.900898,24.755817,93,5.9,0.71489996,201501,2015,1
112.913735,24.755817,94,5.3,0.72709996,201501,2015,1
112.926572,24.755817,95,4.75,0.7101,201501,2015,1
112.939409,24.755817,96,4.55,0.736,201501,2015,1
