longitude,latitude,tmp_avg,ndvi_avg,region_id
112.952246,24.688057,6.964999999999999,0.7884199860000001,1
112.965083,24.688057,7.390000000000001,0.7663799920000001,2
112.97792,24.688057,7.8149999999999995,0.724019992,3
112.862387,24.696527,7.99,0.749939982,4
112.888061,24.696527,5.74,0.801719984,5
112.939409,24.696527,6.315,0.834059992,6
112.952246,24.696527,6.714999999999999,0.810159986,7
112.965083,24.696527,7.365,0.771919986,8
112.97792,24.696527,7.815,0.737739976,9
112.990757,24.696527,7.865,0.764719968,10
113.003594,24.696527,7.789999999999999,0.6953399840000001,11
113.016431,24.696527,7.790000000000001,0.6695199919999999,12
112.84955,24.704997,8.245000000000001,0.76124,13
112.862387,24.704997,8.065,0.76124,14
112.875224,24.704997,6.914999999999999,0.775119994,15
112.888061,24.704997,6.039999999999999,0.8054799840000001,16
112.900898,24.704997,4.715,0.8255199860000001,17
112.913735,24.704997,5.19,0.83274,18
112.926572,24.704997,5.839999999999999,0.8188399719999999,19
112.939409,24.704997,6.19,0.8105599759999998,20
112.952246,24.704997,6.664999999999999,0.812939984,21
112.965083,24.704997,7.164999999999999,0.7891199919999999,22
112.97792,24.704997,7.615,0.7562199940000001,23
112.990757,24.704997,7.74,0.7498,24
113.003594,24.704997,7.789999999999999,0.700879984,25
113.016431,24.704997,7.790000000000001,0.678039992,26
112.84955,24.713467,7.95,0.75608,27
112.862387,24.713467,7.375,0.69797998,28
112.875224,24.713467,5.845000000000001,0.69477999,29
112.888061,24.713467,5.289999999999999,0.725659992,30
112.900898,24.713467,4.74,0.8144599860000001,31
112.913735,24.713467,5.24,0.8108199660000001,32
112.926572,24.713467,5.74,0.826119978,33
112.939409,24.713467,6.115,0.812259976,34
112.952246,24.713467,6.615,0.769279974,35
112.965083,24.713467,7.115,0.683639986,36
112.97792,24.713467,7.44,0.7242599940000001,37
112.990757,24.713467,7.565,0.722139986,38
113.003594,24.713467,7.640000000000001,0.673039978,39
112.84955,24.721937,7.4350000000000005,0.75072,40
112.862387,24.721937,6.855000000000001,0.7467199999999999,41
112.875224,24.721937,5.545,0.694219974,42
