0,1,2,时间步长,年份
112.952246,24.688057,5.775,0,201801
112.965083,24.688057,6.2,0,201801
112.97792,24.688057,6.625,0,201801
112.862387,24.696527,6.8,0,201801
112.888061,24.696527,4.475,0,201801
112.939409,24.696527,5.075000000000001,0,201801
112.952246,24.696527,5.525,0,201801
112.965083,24.696527,6.175,0,201801
112.97792,24.696527,6.625,0,201801
112.990757,24.696527,6.675000000000001,0,201801
113.003594,24.696527,6.65,0,201801
113.016431,24.696527,6.625,0,201801
112.84955,24.704997,7.075,0,201801
112.862387,24.704997,6.875,0,201801
112.875224,24.704997,5.725,0,201801
112.888061,24.704997,4.825,0,201801
112.900898,24.704997,3.4,0,201801
112.913735,24.704997,3.925,0,201801
112.926572,24.704997,4.6,0,201801
112.939409,24.704997,4.95,0,201801
112.952246,24.704997,5.45,0,201801
112.965083,24.704997,5.975,0,201801
112.97792,24.704997,6.425,0,201801
112.990757,24.704997,6.55,0,201801
113.003594,24.704997,6.65,0,201801
113.016431,24.704997,6.624999999999999,0,201801
112.84955,24.713467,6.775,0,201801
112.862387,24.713467,6.15,0,201801
112.875224,24.713467,4.625,0,201801
112.888061,24.713467,4.075,0,201801
112.900898,24.713467,3.45,0,201801
112.913735,24.713467,3.975,0,201801
112.926572,24.713467,4.5,0,201801
112.939409,24.713467,4.875,0,201801
112.952246,24.713467,5.375,0,201801
112.965083,24.713467,5.949999999999999,0,201801
112.97792,24.713467,6.25,0,201801
112.990757,24.713467,6.3500000000000005,0,201801
113.003594,24.713467,6.475,0,201801
112.84955,24.721937,6.25,0,201801
112.862387,24.721937,5.625,0,201801
112.875224,24.721937,4.275,0,201801
112.888061,24.721937,3.65,0,201801
112.900898,24.721937,3.5749999999999997,0,201801
112.913735,24.721937,4.05,0,201801
112.926572,24.721937,4.3,0,201801
112.939409,24.721937,4.55,0,201801
112.952246,24.721937,5.199999999999999,0,201801
112.965083,24.721937,5.6499999999999995,0,201801
112.97792,24.721937,6.1,0,201801
112.990757,24.721937,6.174999999999999,0,201801
113.003594,24.721937,6.35,0,201801
112.862387,24.730407,5.65,0,201801
112.875224,24.730407,4.475,0,201801
112.888061,24.730407,4.125,0,201801
112.900898,24.730407,3.975,0,201801
112.913735,24.730407,4.425,0,201801
112.926572,24.730407,4.175,0,201801
112.939409,24.730407,4.625,0,201801
112.952246,24.730407,5.125,0,201801
112.965083,24.730407,5.674999999999999,0,201801
112.97792,24.730407,5.95,0,201801
112.990757,24.730407,6.175000000000001,0,201801
113.003594,24.730407,6.375,0,201801
112.84955,24.738877,6.550000000000001,0,201801
112.862387,24.738877,6.0,0,201801
112.875224,24.738877,5.175,0,201801
112.888061,24.738877,4.975,0,201801
112.900898,24.738877,5.074999999999999,0,201801
112.913735,24.738877,4.8999999999999995,0,201801
112.926572,24.738877,4.4,0,201801
112.939409,24.738877,4.449999999999999,0,201801
112.952246,24.738877,5.05,0,201801
112.965083,24.738877,5.65,0,201801
112.97792,24.738877,6.074999999999999,0,201801
112.990757,24.738877,6.275,0,201801
113.003594,24.738877,6.375000000000001,0,201801
112.84955,24.747347,6.975,0,201801
112.862387,24.747347,6.5,0,201801
112.875224,24.747347,6.125,0,201801
112.888061,24.747347,5.7250000000000005,0,201801
112.900898,24.747347,5.475,0,201801
112.913735,24.747347,4.975,0,201801
112.926572,24.747347,4.550000000000001,0,201801
112.939409,24.747347,4.375,0,201801
112.952246,24.747347,4.925,0,201801
112.965083,24.747347,5.6,0,201801
112.97792,24.747347,6.15,0,201801
112.84955,24.755817,7.575,0,201801
112.862387,24.755817,7.199999999999999,0,201801
112.875224,24.755817,6.775,0,201801
112.888061,24.755817,6.125,0,201801
112.900898,24.755817,5.475,0,201801
112.913735,24.755817,4.875,0,201801
112.926572,24.755817,4.324999999999999,0,201801
112.939409,24.755817,4.125,0,201801
112.952246,24.755817,4.875,0,201801
112.965083,24.755817,5.375,0,201801
112.97792,24.755817,6.0,0,201801
112.84955,24.764287,7.875,0,201801
112.862387,24.764287,7.449999999999999,0,201801
112.875224,24.764287,6.925,0,201801
112.888061,24.764287,6.425,0,201801
112.900898,24.764287,5.8,0,201801
112.913735,24.764287,5.2,0,201801
112.926572,24.764287,4.475,0,201801
112.939409,24.764287,3.9999999999999996,0,201801
112.952246,24.764287,4.45,0,201801
112.965083,24.764287,4.925000000000001,0,201801
112.97792,24.764287,5.7,0,201801
112.836713,24.772757,8.1,0,201801
112.84955,24.772757,7.7749999999999995,0,201801
112.862387,24.772757,7.2,0,201801
112.875224,24.772757,6.625,0,201801
112.888061,24.772757,6.475,0,201801
112.900898,24.772757,6.050000000000001,0,201801
112.913735,24.772757,5.449999999999999,0,201801
112.926572,24.772757,4.875,0,201801
112.939409,24.772757,4.25,0,201801
112.952246,24.772757,4.25,0,201801
112.965083,24.772757,5.075,0,201801
112.97792,24.772757,5.575,0,201801
112.836713,24.781227,8.075000000000001,0,201801
112.84955,24.781227,7.6,0,201801
112.862387,24.781227,6.85,0,201801
112.875224,24.781227,6.0,0,201801
112.888061,24.781227,5.85,0,201801
112.900898,24.781227,5.75,0,201801
112.913735,24.781227,5.250000000000001,0,201801
112.926572,24.781227,4.800000000000001,0,201801
112.939409,24.781227,4.275,0,201801
112.952246,24.781227,3.95,0,201801
112.965083,24.781227,4.725,0,201801
112.97792,24.781227,5.550000000000001,0,201801
112.84955,24.789697,7.325,0,201801
112.862387,24.789697,6.675,0,201801
112.875224,24.789697,6.050000000000001,0,201801
112.888061,24.789697,5.7,0,201801
112.900898,24.789697,5.5,0,201801
112.913735,24.789697,4.875,0,201801
112.926572,24.789697,4.3,0,201801
112.939409,24.789697,3.9,0,201801
112.952246,24.789697,3.825,0,201801
112.965083,24.789697,4.5,0,201801
112.97792,24.789697,5.375,0,201801
112.84955,24.798167,7.15,0,201801
112.862387,24.798167,6.75,0,201801
112.875224,24.798167,6.675,0,201801
112.888061,24.798167,6.125,0,201801
112.900898,24.798167,5.55,0,201801
112.913735,24.798167,4.975,0,201801
112.926572,24.798167,4.4,0,201801
112.939409,24.798167,3.8749999999999996,0,201801
